Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH10;1944457;0;1;0;1;SDU;;Y;NA;2;4;Graaf van Hoornestraat58; ; ;;;BUILDING template;Graaf van Hoornestraat;58;;;151653,254;210737,349
ANTWERPEN-WEST - FH10;2048294;1;0;0;1;SDU;;Y;NA;2;4;Karel Rogierstraat28; ;2 Units in CRAB, 2 bussen in GM.;;;BUILDING template;Karel Rogierstraat;28;;;151862,342;211114,644
ANTWERPEN-WEST - FH10;2062142;3;0;0;3;MDU;;Y;NA;4;4;De Vrierestraat32; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;De Vrierestraat;32;;;152008,759;211003,423
ANTWERPEN-WEST - FH10;4253968;2;0;0;2;MDU;;Y;NA;4;4;Karel Rogierstraat17; ;3 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Karel Rogierstraat;17;;;151922,974;211110,961
ANTWERPEN-WEST - FH10;973063;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat37; ; ;;;BUILDING template;Welvaartstraat;37;;;152279,833;211108,767
ANTWERPEN-WEST - FH10;2042566;1;0;0;1;SDU;;Y;NA;2;4;Edward Pecherstraat29;Beschermd Erfgoed;3 Units in CRAB en GM.;;;BUILDING template;Edward Pecherstraat;29;;;151469;210778
ANTWERPEN-WEST - FH10;1739394;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat12;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;12;;;151739,608;210902,063
ANTWERPEN-WEST - FH10;1944458;4;0;0;4;MDU;;Y;NA;4;4;Graaf van Hoornestraat59; ; ;;;BUILDING template;Graaf van Hoornestraat;59;;;151679,052;210719,686
ANTWERPEN-WEST - FH10;2048295;4;0;0;4;MDU;;Y;NA;4;4;Karel Rogierstraat29;Beschermd Erfgoed;1 Unit in CRAB, 6 bussen in GM.;;;BUILDING template;Karel Rogierstraat;29;;;151872,687;211089,814
ANTWERPEN-WEST - FH10;2062143;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat33; ; ;;;BUILDING template;De Vrierestraat;33;;;152037,072;210997,825
ANTWERPEN-WEST - FH10;4262756;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat83; ;1 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Pacificatiestraat;83;;;151604,489;210697,222
ANTWERPEN-WEST - FH10;973065;3;0;0;3;MDU;;Y;NA;4;4;Welvaartstraat38;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Welvaartstraat;38;;;152214,595;211119,568
ANTWERPEN-WEST - FH10;2050553;1;0;0;1;SDU;;Y;NA;2;4;Scheldestraat97; ;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Scheldestraat;97;;;151969;211202
ANTWERPEN-WEST - FH10;1739395;3;0;0;3;MDU;;Y;NA;4;4;Beeldhouwersstraat14;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Beeldhouwersstraat;14;;;151743,81;210898,234
ANTWERPEN-WEST - FH10;1944459;4;0;0;4;MDU;;Y;NA;4;4;Graaf van Hoornestraat66; ;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Graaf van Hoornestraat;66;;;151645,503;210696,077
ANTWERPEN-WEST - FH10;2048296;2;0;0;2;MDU;;Y;NA;4;4;Karel Rogierstraat30; ; ;;;BUILDING template;Karel Rogierstraat;30;;;151856,441;211113,341
ANTWERPEN-WEST - FH10;2062144;3;0;0;3;MDU;;Y;NA;4;4;De Vrierestraat33A; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;De Vrierestraat;33;A;;152036,814;210992,2
ANTWERPEN-WEST - FH10;4263202;1;0;0;1;SDU;;Y;NA;2;4;Bollandusstraat13; ; ;;;BUILDING template;Bollandusstraat;13;;;152623,605;211191,734
ANTWERPEN-WEST - FH10;973066;8;0;0;8;MDU;;Y;NA;4;4;Welvaartstraat54A; ; ;;;BUILDING template;Welvaartstraat;54;A;;152256,942;211096,149
ANTWERPEN-WEST - FH10;2050670;1;0;0;1;SDU;;Y;NA;2;4;Schermersstraat44; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Schermersstraat;44;;;152606;211371
ANTWERPEN-WEST - FH10;1739396;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat16;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;16;;;151749,857;210893,668
ANTWERPEN-WEST - FH10;1960304;0;2;0;2;MDU;;Y;NA;4;4;Kasteelpleinstraat12; ;4 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Kasteelpleinstraat;12;;;152271,285;211206,061
ANTWERPEN-WEST - FH10;2048297;2;0;0;2;MDU;;Y;NA;4;4;Karel Rogierstraat31;Beschermd Erfgoed;4 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Karel Rogierstraat;31;;;151867,788;211087,783
ANTWERPEN-WEST - FH10;2062145;3;0;0;3;MDU;;Y;NA;4;4;De Vrierestraat34;Beschermd Erfgoed;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;De Vrierestraat;34;;;152008,988;210997,373
ANTWERPEN-WEST - FH10;43815;0;1;0;1;SDU;;Y;NA;2;4;Leopoldplaats10;Beschermd Erfgoed;9 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Leopoldplaats;10;;;152671,72;211360,01
ANTWERPEN-WEST - FH10;973067;4;0;0;4;MDU;;Y;NA;4;4;Welvaartstraat56; ;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Welvaartstraat;56;;;152265,626;211092,405
ANTWERPEN-WEST - FH10;2050931;1;0;0;1;SDU;;N;MON;2;0;Schildersstraat10;Monument;1 unit in CRAB, 4 bussen in GM.;;;BUILDING template;Schildersstraat;10;;;151978;210904
ANTWERPEN-WEST - FH10;1739397;1;0;0;1;SDU;;N;MON;2;0;Beeldhouwersstraat22;Monument; ;;;BUILDING template;Beeldhouwersstraat;22;;;151765,247;210881,093
ANTWERPEN-WEST - FH10;1960306;1;1;0;2;MDU;;Y;NA;4;4;Kasteelpleinstraat14; ;4 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Kasteelpleinstraat;14;;;152273,231;211199,112
ANTWERPEN-WEST - FH10;2048298;1;0;0;1;SDU;;Y;NA;2;4;Karel Rogierstraat32; ; ;;;BUILDING template;Karel Rogierstraat;32;;;151852,973;211110,604
ANTWERPEN-WEST - FH10;2062146;5;0;0;5;MDU;;Y;NA;4;4;De Vrierestraat35; ; ;;;BUILDING template;De Vrierestraat;35;;;152038,189;210986,285
ANTWERPEN-WEST - FH10;43817;0;1;0;1;SDU;;Y;NA;2;4;Leopoldplaats11;Beschermd Erfgoed; ;;;BUILDING template;Leopoldplaats;11;;;152660,537;211363,387
ANTWERPEN-WEST - FH10;973071;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei6; ; ;;;BUILDING template;Amerikalei;6;;;152329,526;211017,292
ANTWERPEN-WEST - FH10;2050937;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat27A; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Schildersstraat;27;A;;151909;210985
ANTWERPEN-WEST - FH10;1739398;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat32;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;32;;;151812,368;210845,211
ANTWERPEN-WEST - FH10;1960307;0;1;0;1;SDU;;Y;NA;2;4;Kasteelpleinstraat15; ; ;;;BUILDING template;Kasteelpleinstraat;15;;;152283,938;211258,086
ANTWERPEN-WEST - FH10;2048299;4;0;0;4;MDU;;Y;NA;4;4;Karel Rogierstraat33; ; ;;;BUILDING template;Karel Rogierstraat;33;;;151862,853;211085,717
ANTWERPEN-WEST - FH10;2062147;0;1;0;1;SDU;;N;MON;2;0;De Vrierestraat36;Monument; ;;;BUILDING template;De Vrierestraat;36;;;152009,785;210982,81
ANTWERPEN-WEST - FH10;43818;0;1;0;1;SDU;;Y;NA;2;4;Leopoldplaats9;Beschermd Erfgoed; ;;;BUILDING template;Leopoldplaats;9;;;152680,614;211356,92
ANTWERPEN-WEST - FH10;973073;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei8;Beschermd Erfgoed; ;;;BUILDING template;Amerikalei;8;;;152321,937;211013,44
ANTWERPEN-WEST - FH10;2056553;1;0;0;1;SDU;;Y;NA;2;4;Terninckstraat30; ;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Terninckstraat;30;;;152352;211300
ANTWERPEN-WEST - FH10;1739399;7;0;0;7;MDU;;Y;NA;4;4;Beeldhouwersstraat34;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Beeldhouwersstraat;34;;;151815,75;210842,207
ANTWERPEN-WEST - FH10;1960308;0;2;0;2;MDU;;Y;NA;4;4;Kasteelpleinstraat16; ; ;;;BUILDING template;Kasteelpleinstraat;16;;;152275,734;211194,21
ANTWERPEN-WEST - FH10;2048300;2;0;0;2;MDU;;Y;NA;4;4;Karel Rogierstraat34; ;1 Unit in CRAB en GM.;;;BUILDING template;Karel Rogierstraat;34;;;151847,509;211109,796
ANTWERPEN-WEST - FH10;2062148;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat37; ;2 Units in CRAB, 1 bus in GM.;;;BUILDING template;De Vrierestraat;37;;;152040,042;210972,558
ANTWERPEN-WEST - FH10;43820;0;1;0;1;SDU;;Y;NA;2;4;Mechelsesteenweg18;Beschermd Erfgoed; ;;;BUILDING template;Mechelsesteenweg;18;;;152697,342;211266,053
ANTWERPEN-WEST - FH10;973075;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei2;Beschermd Erfgoed; ;;;BUILDING template;Amerikalei;2;;;152340,741;211023,292
ANTWERPEN-WEST - FH10;2057019;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat39;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Tolstraat;39;;;152139;211107
ANTWERPEN-WEST - FH10;1028357;4;0;0;4;MDU;;Y;NA;4;4;Amerikalei210;Beschermd Erfgoed;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Amerikalei;210;;;151456,462;210567,425
ANTWERPEN-WEST - FH10;1739400;2;0;0;2;MDU;;Y;NA;4;4;Beeldhouwersstraat36;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;36;;;151820,102;210838,677
ANTWERPEN-WEST - FH10;1960309;5;0;0;5;MDU;;Y;NA;4;4;Kasteelpleinstraat18; ;2 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Kasteelpleinstraat;18;;;152277,782;211188,461
ANTWERPEN-WEST - FH10;2048301;3;0;0;3;MDU;;Y;NA;4;4;Karel Rogierstraat35; ;4 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Karel Rogierstraat;35;;;151857,658;211083,473
ANTWERPEN-WEST - FH10;2062149;2;0;0;2;MDU;;Y;NA;4;4;De Vrierestraat38;Beschermd Erfgoed; ;;;BUILDING template;De Vrierestraat;38;;;152011,699;210969,828
ANTWERPEN-WEST - FH10;43821;5;0;0;5;MDU;;Y;NA;4;4;Mechelsesteenweg4;Beschermd Erfgoed;1 Unit in RAB, 4 bussen in GM.;;;BUILDING template;Mechelsesteenweg;4;;;152687,235;211339,66
ANTWERPEN-WEST - FH10;973380;1;0;0;1;SDU;;Y;NA;2;4;Volkstraat27; ;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Volkstraat;27;;;151930,366;211242,413
ANTWERPEN-WEST - FH10;2059616;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat15A; ;1 Unit in CRAB, 2 bellen in GM.;;;BUILDING template;Verbondstraat;15;A;;152245;211185
ANTWERPEN-WEST - FH10;1028358;3;0;0;3;MDU;;Y;NA;4;4;Amerikalei212;Beschermd Erfgoed;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;212;;;151451,269;210564,762
ANTWERPEN-WEST - FH10;1739401;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat38;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;38;;;151825,5;210833,705
ANTWERPEN-WEST - FH10;1960310;0;1;0;1;SDU;;Y;NA;2;4;Kasteelpleinstraat20; ;3 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Kasteelpleinstraat;20;;;152280,366;211183,162
ANTWERPEN-WEST - FH10;2048302;2;0;0;2;MDU;;Y;NA;4;4;Karel Rogierstraat36; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Karel Rogierstraat;36;;;151843,346;211107,767
ANTWERPEN-WEST - FH10;2062150;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat39;Beschermd Erfgoed; ;;;BUILDING template;De Vrierestraat;39;;;152039,318;210978,848
ANTWERPEN-WEST - FH10;43823;0;1;0;1;SDU;;Y;NA;2;4;Mechelsesteenweg8; ;3 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Mechelsesteenweg;8;;;152691,248;211318,579
ANTWERPEN-WEST - FH10;973381;20;2;0;22;MDU;;Y;NA;4;4;Volkstraat17;Beschermd Erfgoed;9 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Volkstraat;17;;;151945,536;211262,462
ANTWERPEN-WEST - FH10;2059650;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat67;Beschermd Erfgoed;1 Unit in CRAB, Aantal onduidelijk in GM.;;;BUILDING template;Verbondstraat;67;;;152137;211004
ANTWERPEN-WEST - FH10;1028359;7;0;0;7;MDU;;Y;NA;4;4;Amerikalei226; ; ;;;BUILDING template;Amerikalei;226;;;151407,966;210541,791
ANTWERPEN-WEST - FH10;1739402;3;0;0;3;MDU;;Y;NA;4;4;Beeldhouwersstraat40;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Beeldhouwersstraat;40;;;151830,389;210829,43
ANTWERPEN-WEST - FH10;1960312;6;1;0;7;MDU;;Y;NA;4;4;Kasteelpleinstraat22; ;8 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Kasteelpleinstraat;22;;;152282,635;211174,121
ANTWERPEN-WEST - FH10;2048303;4;0;0;4;MDU;;Y;NA;4;4;Karel Rogierstraat37; ; ;;;BUILDING template;Karel Rogierstraat;37;;;151851,996;211081,458
ANTWERPEN-WEST - FH10;2062151;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat40;Beschermd Erfgoed; ;;;BUILDING template;De Vrierestraat;40;;;152013,662;210962,627
ANTWERPEN-WEST - FH10;43824;3;1;0;4;MDU;;Y;NA;4;4;Mechelsesteenweg10; ; ;;;BUILDING template;Mechelsesteenweg;10;;;152691,548;211309,854
ANTWERPEN-WEST - FH10;973382;4;1;0;5;MDU;;Y;NA;4;4;Volkstraat15; ;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Volkstraat;15;;;151950,086;211267,754
ANTWERPEN-WEST - FH10;2060275;1;0;0;1;SDU;;Y;NA;2;4;Verschansingstraat7; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Verschansingstraat;7;;;151616;210927
ANTWERPEN-WEST - FH10;1028361;4;0;0;4;MDU;;Y;NA;4;4;Amerikalei214;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;214;;;151445,774;210561,825
ANTWERPEN-WEST - FH10;1739403;3;0;0;3;MDU;;Y;NA;4;4;Beeldhouwersstraat42;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Beeldhouwersstraat;42;;;151835,592;210825,699
ANTWERPEN-WEST - FH10;1960316;7;1;0;8;MDU;;Y;NA;4;4;Kasteelpleinstraat28; ;6 Units in CRAB, 8 bussen in GM.;;;BUILDING template;Kasteelpleinstraat;28;;;152290,343;211154,874
ANTWERPEN-WEST - FH10;2048304;2;0;0;2;MDU;;Y;NA;4;4;Karel Rogierstraat38; ;1 Unit in CRAB, 5 bussen in GM.;;;BUILDING template;Karel Rogierstraat;38;;;151838,923;211105,792
ANTWERPEN-WEST - FH10;2062152;3;0;0;3;MDU;;Y;NA;4;4;De Vrierestraat41;Beschermd Erfgoed; ;;;BUILDING template;De Vrierestraat;41;;;152040,421;210967,186
ANTWERPEN-WEST - FH10;43825;15;2;0;17;MDU;;Y;NA;4;4;Mechelsesteenweg12; ;15 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Mechelsesteenweg;12;;;152692,261;211300,028
ANTWERPEN-WEST - FH10;973383;1;1;0;2;MDU;;Y;NA;4;4;Volkstraat1;Beschermd Erfgoed;1 Unit in CRAB, 14 bussen in GM.;;;BUILDING template;Volkstraat;1;;;151973,882;211302,888
ANTWERPEN-WEST - FH10;2060287;1;0;0;1;SDU;;Y;NA;2;4;Verschansingstraat23; ;3 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Verschansingstraat;23;;;151574;210921
ANTWERPEN-WEST - FH10;1028362;6;0;0;6;MDU;;Y;NA;4;4;Amerikalei198;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;198;;;151488,953;210583,898
ANTWERPEN-WEST - FH10;1739404;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat44;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;44;;;151841,01;210821,107
ANTWERPEN-WEST - FH10;1960319;0;2;0;2;MDU;;Y;NA;4;4;Kasteelpleinstraat32; ; ;;;BUILDING template;Kasteelpleinstraat;32;;;152293,396;211145,48
ANTWERPEN-WEST - FH10;2048306;4;0;0;4;MDU;;Y;NA;4;4;Karel Rogierstraat39; ; ;;;BUILDING template;Karel Rogierstraat;39;;;151846,505;211079,074
ANTWERPEN-WEST - FH10;2062153;3;0;0;3;MDU;;Y;NA;4;4;De Vrierestraat42;Beschermd Erfgoed; ;;;BUILDING template;De Vrierestraat;42;;;152013,329;210957,796
ANTWERPEN-WEST - FH10;43826;0;1;0;1;SDU;;Y;NA;2;4;Mechelsesteenweg14;Beschermd Erfgoed; ;;;BUILDING template;Mechelsesteenweg;14;;;152695,413;211288,353
ANTWERPEN-WEST - FH10;973384;0;1;0;1;SDU;;Y;NA;2;4;Marnixplaats1; ; ;;;BUILDING template;Marnixplaats;1;;;151985,333;211194,752
ANTWERPEN-WEST - FH10;2061584;1;0;0;1;SDU;;Y;NA;2;4;Volkstraat7; ;4 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Volkstraat;7;;;151963;211284
ANTWERPEN-WEST - FH10;1028363;2;0;0;2;MDU;;Y;NA;4;4;Baron Dhanislaan4;Beschermd Erfgoed;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Baron Dhanislaan;4;;;151477,159;210636,291
ANTWERPEN-WEST - FH10;1739405;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat46;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;46;;;151848,207;210816,296
ANTWERPEN-WEST - FH10;1960320;1;0;0;1;SDU;;Y;NA;2;4;Kasteelpleinstraat33; ; ;;;BUILDING template;Kasteelpleinstraat;33;;;152305,497;211204,186
ANTWERPEN-WEST - FH10;2048307;4;0;0;4;MDU;;Y;NA;4;4;Karel Rogierstraat41; ; ;;;BUILDING template;Karel Rogierstraat;41;;;151840,817;211076,534
ANTWERPEN-WEST - FH10;2062154;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat43;Beschermd Erfgoed; ;;;BUILDING template;De Vrierestraat;43;;;152041,117;210960,465
ANTWERPEN-WEST - FH10;43827;0;1;0;1;SDU;;Y;NA;2;4;Mechelsesteenweg16; ; ;;;BUILDING template;Mechelsesteenweg;16;;;152696,087;211279,583
ANTWERPEN-WEST - FH10;973385;0;1;0;1;SDU;;Y;NA;2;4;Marnixplaats4; ; ;;;BUILDING template;Marnixplaats;4;;;152016,92;211198,664
ANTWERPEN-WEST - FH10;2061596;1;0;0;1;SDU;;Y;NA;2;4;Volkstraat21;Beschermd Erfgoed;9 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Volkstraat;21;;;151941;211254
ANTWERPEN-WEST - FH10;1028364;4;0;0;4;MDU;;Y;NA;4;4;Baron Dhanislaan2;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Baron Dhanislaan;2;;;151475,311;210641,877
ANTWERPEN-WEST - FH10;1739406;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat48;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;48;;;151855,996;210810,665
ANTWERPEN-WEST - FH10;1960321;2;0;0;2;MDU;;Y;NA;4;4;Kasteelpleinstraat34; ;1 Unit in CRAB en GM.;;;BUILDING template;Kasteelpleinstraat;34;;;152295,726;211140,118
ANTWERPEN-WEST - FH10;2048308;3;0;0;3;MDU;;Y;NA;4;4;Karel Rogierstraat43; ;4 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Karel Rogierstraat;43;;;151835,17;211074,219
ANTWERPEN-WEST - FH10;2062155;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat45; ;3 units in CRAB, 1 bus in GM.;;;BUILDING template;De Vrierestraat;45;;;152041,519;210954,76
ANTWERPEN-WEST - FH10;43828;0;1;0;1;SDU;;Y;NA;2;4;Begijnenvest104;Beschermd Erfgoed; ;;;BUILDING template;Begijnenvest;104;;;152643,844;211347,625
ANTWERPEN-WEST - FH10;973389;4;0;0;4;MDU;;Y;NA;4;4;Geuzenstraat41; ;1 Unit in CRAB, 4 bellen in GM.;;;BUILDING template;Geuzenstraat;41;;;152011,514;211208,653
ANTWERPEN-WEST - FH10;2061603;1;0;0;1;SDU;;Y;NA;2;4;Volkstraat31;Beschermd Erfgoed;7 Units in CRAB, 8 bussen in GM.;;;BUILDING template;Volkstraat;31;;;151905;211210
ANTWERPEN-WEST - FH10;1028365;5;0;0;5;MDU;;Y;NA;4;4;Baron Dhanislaan18; ; ;;;BUILDING template;Baron Dhanislaan;18;;;151495,992;210599,707
ANTWERPEN-WEST - FH10;1739407;5;0;0;5;MDU;;Y;NA;4;4;Beeldhouwersstraat50; ; ;;;BUILDING template;Beeldhouwersstraat;50;;;151860,559;210806,58
ANTWERPEN-WEST - FH10;1960322;0;1;0;1;SDU;;Y;NA;2;4;Kasteelpleinstraat36; ; ;;;BUILDING template;Kasteelpleinstraat;36;;;152298,513;211134,634
ANTWERPEN-WEST - FH10;2048309;4;0;0;4;MDU;;Y;NA;4;4;Karel Rogierstraat45; ; ;;;BUILDING template;Karel Rogierstraat;45;;;151829,939;211072,541
ANTWERPEN-WEST - FH10;2062156;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat46;Beschermd Erfgoed;2 Units in CRAB, onduidelijk in GM.;;;BUILDING template;De Vrierestraat;46;;;152015,646;210944,521
ANTWERPEN-WEST - FH10;43829;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest88; ;2 Units in CRAB, 1 bus in GM.;;;BUILDING template;Begijnenvest;88;;;152621,797;211291,169
ANTWERPEN-WEST - FH10;973391;0;8;0;8;MDU;;Y;NA;4;4;Geuzenstraat21; ;12 Units in CRAB, 14 in GM.;;;BUILDING template;Geuzenstraat;21;;;152005,562;211268,246
ANTWERPEN-WEST - FH10;2062301;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat19; ;1 Unit in CRAB en GM.;;;BUILDING template;Vrijheidstraat;19;;;152188;211218
ANTWERPEN-WEST - FH10;1028366;1;0;0;1;SDU;;Y;NA;2;4;Baron Dhanislaan16;Beschermd Erfgoed; ;;;BUILDING template;Baron Dhanislaan;16;;;151494,513;210604,287
ANTWERPEN-WEST - FH10;1739686;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest3;Beschermd Erfgoed; ;;;BUILDING template;Begijnenvest;3;;;152361,277;211099,497
ANTWERPEN-WEST - FH10;1960323;3;1;0;4;MDU;;Y;NA;4;4;Kasteelpleinstraat37; ;3 Units in CRAB, Onduidelijk in GM.;;;BUILDING template;Kasteelpleinstraat;37;;;152311,188;211189,681
ANTWERPEN-WEST - FH10;2050539;0;3;0;3;MDU;;Y;NA;4;4;Scheldestraat79; ;1 Unit in CRAB en GM.;;;BUILDING template;Scheldestraat;79;;;151930,614;211233,896
ANTWERPEN-WEST - FH10;2062157;4;0;0;4;MDU;;Y;NA;4;4;De Vrierestraat47; ;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;De Vrierestraat;47;;;152041,812;210950,085
ANTWERPEN-WEST - FH10;43830;4;0;0;4;MDU;;Y;NA;4;4;Kiliaanstraat1; ; ;;;BUILDING template;Kiliaanstraat;1;;;152620,941;211287,002
ANTWERPEN-WEST - FH10;973392;5;0;0;5;MDU;;Y;NA;4;4;Geuzenstraat29; ; ;;;BUILDING template;Geuzenstraat;29;;;152007,982;211243,895
ANTWERPEN-WEST - FH10;2062852;1;0;0;1;SDU;;Y;NA;2;4;Leopold de Waelstraat17A;Beschermd Erfgoed;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Leopold de Waelstraat;17;A;;151642;210865
ANTWERPEN-WEST - FH10;1028367;0;2;0;2;MDU;;Y;NA;4;4;Emiel Banningstraat15;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Emiel Banningstraat;15;;;151472,379;210648,778
ANTWERPEN-WEST - FH10;1739687;2;0;0;2;MDU;;Y;NA;4;4;Begijnenvest5; ; ;;;BUILDING template;Begijnenvest;5;;;152365,729;211103,004
ANTWERPEN-WEST - FH10;1960324;3;0;0;3;MDU;;Y;NA;4;4;Kasteelpleinstraat40; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Kasteelpleinstraat;40;;;152303,487;211121,178
ANTWERPEN-WEST - FH10;2050540;3;0;0;3;MDU;;Y;NA;4;4;Scheldestraat80;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Scheldestraat;80;;;151916,45;211209,259
ANTWERPEN-WEST - FH10;2062158;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat48;Beschermd Erfgoed; ;;;BUILDING template;De Vrierestraat;48;;;152015,903;210939,147
ANTWERPEN-WEST - FH10;43831;3;0;0;3;MDU;;Y;NA;4;4;Kiliaanstraat5; ; ;;;BUILDING template;Kiliaanstraat;5;;;152632,446;211279,176
ANTWERPEN-WEST - FH10;973393;3;1;0;4;MDU;;Y;NA;4;4;Kronenburgstraat48; ;1 Unit in CRAB en GM.;;;BUILDING template;Kronenburgstraat;48;;;152000,188;211330,248
ANTWERPEN-WEST - FH10;2063748;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat33B; ;1 Unit in CRAB, 6 bussen in GM.;;;BUILDING template;Welvaartstraat;33;B;;152255;211120
ANTWERPEN-WEST - FH10;1028368;0;2;0;2;MDU;;Y;NA;4;4;Emiel Banningstraat53; ;1 Unit in CRAB en GM.;;;BUILDING template;Emiel Banningstraat;53;;;151402,414;210558,667
ANTWERPEN-WEST - FH10;1739688;2;0;0;2;MDU;;Y;NA;4;4;Begijnenvest7; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Begijnenvest;7;;;152369,938;211105,306
ANTWERPEN-WEST - FH10;1960327;1;1;0;2;MDU;;Y;NA;4;4;Kasteelpleinstraat43; ;niet in CRAB, 2 bussen in GM.;;;BUILDING template;Kasteelpleinstraat;43;;;152318,148;211169,643
