Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking;SS_FOTO_FACADE1_URL
HASSELT - FH08;BL0017;2437107;Runkstersteenweg;131;;;217292,343;180024,253;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8a0f1164-22e8-4596-97e6-aba900948acb;;https://web.appeee.nl/Files/FormEntry/55607-8a0f1164-22e8-4596-97e6-aba900948acb200426110053001000.jpg
HASSELT - FH08;BL0019;4895430;Ertbeekstraat;78;;;217338,886;180134,093;MDU;;2;0;0;2;Y;NA;4;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-dc021aff-66c2-456e-8a32-aba900c8a7cb;;https://web.appeee.nl/Files/FormEntry/55607-dc021aff-66c2-456e-8a32-aba900c8a7cb200426141052132000.jpg
HASSELT - FH08;BL0006;708514;Spoorwegstraat;107;;;217040,312;180456,185;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-03da06ee-8125-4418-8569-abab00f6a346;;https://web.appeee.nl/Files/FormEntry/55607-03da06ee-8125-4418-8569-abab00f6a346200428165806796000.jpg
HASSELT - FH08;BL0006;2409451;Boekstraat;25;;;216981,526;180419,505;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-fabc144f-fbc9-449e-81dc-aba90094dc4d;;https://web.appeee.nl/Files/FormEntry/55607-fabc144f-fbc9-449e-81dc-aba90094dc4d200426110159610184.jpg
HASSELT - FH08;BL0017;2437115;Runkstersteenweg;133;;;217287,795;180020,903;MDU;;2;0;0;2;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-fbef571e-29f1-423e-bb39-aba90094afa7;;https://web.appeee.nl/Files/FormEntry/55607-fbef571e-29f1-423e-bb39-aba90094afa7200426110141536000.jpg
HASSELT - FH08;BL0020;4895444;Ertbeekstraat;25;;;217391,374;180320,294;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-df5c72bb-778e-4acc-aac2-aba900d246ae;;https://web.appeee.nl/Files/FormEntry/55607-df5c72bb-778e-4acc-aac2-aba900d246ae200426144542434000.jpg
HASSELT - FH08;BL0006;708515;Spoorwegstraat;104;;;217055,859;180449,961;MDU;;2;0;0;2;N;ORN;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-520cb44a-9287-4349-9a28-abab00f7fd24;;https://web.appeee.nl/Files/FormEntry/55607-520cb44a-9287-4349-9a28-abab00f7fd24200428170318435000.jpg
HASSELT - FH08;BL0008;708536;Boekstraat;26;;;216994,437;180384,463;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-fa64749c-2110-41cf-8f82-abab00a7dba5;;https://web.appeee.nl/Files/FormEntry/55607-fa64749c-2110-41cf-8f82-abab00a7dba5200428121117751000.jpg
HASSELT - FH08;BL0016;2437130;Runkstersteenweg;139;;;217265,619;179999,903;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-012c0d16-5775-4961-9123-aba900e6a992;;https://web.appeee.nl/Files/FormEntry/55607-012c0d16-5775-4961-9123-aba900e6a992200426155958758000.jpg
HASSELT - FH08;BL0020;4895448;Ertbeekstraat;29;;;217384,056;180308,987;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e125aae9-3a23-4a30-84a6-aba900d294cb;;https://web.appeee.nl/Files/FormEntry/55607-e125aae9-3a23-4a30-84a6-aba900d294cb200426144645708000.jpg
HASSELT - FH08;BL0007;708516;Spoorwegstraat;99;;;217098,972;180427,916;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8b02e771-3dc3-4ed4-a2fa-abab009e0446;;https://web.appeee.nl/Files/FormEntry/55607-8b02e771-3dc3-4ed4-a2fa-abab009e0446200428113532252000.jpg
HASSELT - FH08;BL0006;2409455;Boekstraat;27;;;216975,431;180417,385;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e73d2bd4-2081-4bf9-a7ff-aba900949b4e;;https://web.appeee.nl/Files/FormEntry/55607-e73d2bd4-2081-4bf9-a7ff-aba900949b4e200426110109636000.jpg
HASSELT - FH08;BL0016;2437135;Runkstersteenweg;141;;;217259,458;179998,899;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-b92b68fd-6f31-410e-8aa0-aba900e660f4;;https://web.appeee.nl/Files/FormEntry/55607-b92b68fd-6f31-410e-8aa0-aba900e660f4200426155855151000.jpg
HASSELT - FH08;BL0019;4895503;Runkstersteenweg;101;;;217369,111;180089,315;MDU;;1;0;1;2;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-88b8e582-9341-4390-997d-aba900bdaf1d;;https://web.appeee.nl/Files/FormEntry/55607-88b8e582-9341-4390-997d-aba900bdaf1d200426133040945000.jpg
HASSELT - FH08;BL0007;708517;Spoorwegstraat;98;;;217104,647;180426,41;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-c504590c-4fea-4489-a122-abab009e56f7;;https://web.appeee.nl/Files/FormEntry/55607-c504590c-4fea-4489-a122-abab009e56f7200428113635039000.jpg
HASSELT - FH08;BL0008;2409457;Boekstraat;28;;;216988,696;180381,57;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-696d3316-0fd8-49ee-9353-abab00a7a56e;;https://web.appeee.nl/Files/FormEntry/55607-696d3316-0fd8-49ee-9353-abab00a7a56e200428121036767000.jpg
HASSELT - FH08;BL0016;2437139;Runkstersteenweg;145;;;217251,454;179991,238;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-0a9d61b4-950b-4d1e-b307-aba900e5ca3e;;https://web.appeee.nl/Files/FormEntry/55607-0a9d61b4-950b-4d1e-b307-aba900e5ca3e200426155649024000.jpg
HASSELT - FH08;BL0011;4895550;Laurierstraat;11;;;216894,725;180231,245;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-528c7f33-6ab4-4bfb-b451-abab00d33a2e;;https://web.appeee.nl/Files/FormEntry/55607-528c7f33-6ab4-4bfb-b451-abab00d33a2e200428144908390000.jpg
HASSELT - FH08;BL0007;708518;Spoorwegstraat;97;;;217110,581;180425,36;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d1a354fb-7d8b-4cc8-b7a6-abab009eedd1;;https://web.appeee.nl/Files/FormEntry/55607-d1a354fb-7d8b-4cc8-b7a6-abab009eedd1200428113847384000.jpg
HASSELT - FH08;BL0006;2409458;Boekstraat;29;;;216969,962;180415,205;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-7a4b995d-57d5-4f7e-b0ed-aba90094892d;;https://web.appeee.nl/Files/FormEntry/55607-7a4b995d-57d5-4f7e-b0ed-aba90094892d200426110048715476.jpg
HASSELT - FH08;BL0016;2437141;Runkstersteenweg;147;;;217246,517;179987,679;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-40176e67-f370-48eb-9a35-aba900e5848a;;https://web.appeee.nl/Files/FormEntry/55607-40176e67-f370-48eb-9a35-aba900e5848a200426155543387000.jpg
HASSELT - FH08;BL0011;4895553;Laurierstraat;13;;;216889,78;180227,023;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-3871e892-3269-42ef-bb10-abab00d37362;;https://web.appeee.nl/Files/FormEntry/55607-3871e892-3269-42ef-bb10-abab00d37362200428145003174000.jpg
HASSELT - FH08;BL0007;708519;Spoorwegstraat;96;;;217115,337;180422,141;SDU;;0;1;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-54704596-e397-404e-bab9-abab009ea520;;https://web.appeee.nl/Files/FormEntry/55607-54704596-e397-404e-bab9-abab009ea520200428113750428000.jpg
HASSELT - FH08;BL0008;2409460;Boekstraat;30;;;216982,876;180380,532;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-7bf5b4e9-e1d6-497d-9c67-abab00a77e36;;https://web.appeee.nl/Files/FormEntry/55607-7bf5b4e9-e1d6-497d-9c67-abab00a77e36200428120954294000.jpg
HASSELT - FH08;BL0016;2437145;Runkstersteenweg;149;;;217241,414;179984,323;MDU;;0;2;0;2;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a17fae7f-d1ae-4358-a6fc-aba900e49cd5;;https://web.appeee.nl/Files/FormEntry/55607-a17fae7f-d1ae-4358-a6fc-aba900e49cd5200426155254711000.jpg
HASSELT - FH08;BL0011;4895556;Laurierstraat;17;;;216880,031;180218,337;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-688d7a34-95a1-49f6-9b90-abab00d3d36f;;https://web.appeee.nl/Files/FormEntry/55607-688d7a34-95a1-49f6-9b90-abab00d3d36f200428145118758000.jpg
HASSELT - FH08;BL0007;708520;Spoorwegstraat;95;;;217120,259;180419,493;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9d891061-0d4f-42fa-9cd5-abab009f1fe3;;https://web.appeee.nl/Files/FormEntry/55607-9d891061-0d4f-42fa-9cd5-abab009f1fe3200428113925961000.jpg
HASSELT - FH08;BL0006;2409462;Boekstraat;31;;;216964,153;180413,046;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-29a617ec-01cf-44be-9504-aba900944704;;https://web.appeee.nl/Files/FormEntry/55607-29a617ec-01cf-44be-9504-aba900944704200426105958641000.jpg
HASSELT - FH08;BL0016;2437147;Runkstersteenweg;153;;;217217,166;179958,582;SDU;;1;0;0;1;Y;NA;3;;Overspanning 10m + 5m façadebekabeling op hoogspanningscabine. Overspanning op 7m hoogte;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-bcab7d7c-5ca4-4640-9813-aba900e29ca6;;https://web.appeee.nl/Files/FormEntry/55607-bcab7d7c-5ca4-4640-9813-aba900e29ca6200426154510110000.jpg
HASSELT - FH08;BL0015;4895588;Djef Antenstraat;36;;;216944,915;180085,897;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-376e07b9-291f-44ea-8352-aba90086809a;;https://web.appeee.nl/Files/FormEntry/55607-376e07b9-291f-44ea-8352-aba90086809a200426100947822000.jpg
HASSELT - FH08;BL0007;708521;Spoorwegstraat;94;;;217126,003;180418,682;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d8057d31-e91f-4c83-bb6a-abab009f4a6f;;https://web.appeee.nl/Files/FormEntry/55607-d8057d31-e91f-4c83-bb6a-abab009f4a6f200428114005560000.jpg
HASSELT - FH08;BL0008;2409464;Boekstraat;32;;;216977,356;180378,711;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8315c6a5-c437-46e8-894d-abab00a75184;;https://web.appeee.nl/Files/FormEntry/55607-8315c6a5-c437-46e8-894d-abab00a75184200428120916844000.jpg
HASSELT - FH08;BL0016;2437149;Runkstersteenweg;155;;;217205,48;179948,614;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e7844878-0a73-4036-8772-aba900e24257;;https://web.appeee.nl/Files/FormEntry/55607-e7844878-0a73-4036-8772-aba900e24257200426154353552000.jpg
HASSELT - FH08;BL0014;4895591;Djef Swennenstraat;8;;;216988,734;179951,764;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4f3adc26-6bd8-4dd4-8a56-aba900d229c2;;https://web.appeee.nl/Files/FormEntry/55607-4f3adc26-6bd8-4dd4-8a56-aba900d229c2200426144511383921.jpg
HASSELT - FH08;BL0007;708522;Spoorwegstraat;93;;;217130,46;180414,773;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a88f2a97-da0a-4c2b-8256-abab009f7c0c;;https://web.appeee.nl/Files/FormEntry/55607-a88f2a97-da0a-4c2b-8256-abab009f7c0c200428114045156000.jpg
HASSELT - FH08;BL0006;2409466;Boekstraat;33;;;216958,231;180410,56;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8c4c52f8-bf32-4b76-8b89-aba900941bcd;;https://web.appeee.nl/Files/FormEntry/55607-8c4c52f8-bf32-4b76-8b89-aba900941bcd200426105917209000.jpg
HASSELT - FH08;BL0016;2437151;Runkstersteenweg;157;;;217199,242;179946,627;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8c743769-a336-4c9a-a660-aba900e20960;;https://web.appeee.nl/Files/FormEntry/55607-8c743769-a336-4c9a-a660-aba900e20960200426154304446000.jpg
HASSELT - FH08;BL0012;4895608;Djef Antenstraat;21;;;216961,021;180107,596;SDU;;1;0;0;1;Y;NA;2;;Kabelgoot op de gevel;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8d420f28-f22f-4483-a4f9-aba900a540e0;;https://web.appeee.nl/Files/FormEntry/55607-8d420f28-f22f-4483-a4f9-aba900a540e0200426120144127000.jpg
HASSELT - FH08;BL0007;708523;Spoorwegstraat;92;;;217135,821;180412,845;SDU;;1;0;0;1;Y;NA;3;;Review Required;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-82eb32ba-64c5-42c2-9911-abab009fab0c200428114225637000.jpg;_;https://web.appeee.nl/Files/FormEntry/55607-82eb32ba-64c5-42c2-9911-abab009fab0c200428114131527000.jpg
HASSELT - FH08;BL0008;2409468;Boekstraat;34;;;216973,214;180375,71;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-39e36466-cf37-4a67-b85c-abab00a723e5;;https://web.appeee.nl/Files/FormEntry/55607-39e36466-cf37-4a67-b85c-abab00a723e5200428120840390000.jpg
HASSELT - FH08;BL0016;2437153;Runkstersteenweg;159;;;217193,939;179940,801;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a34e6b73-31ec-4871-ba5c-aba900e1c399;;https://web.appeee.nl/Files/FormEntry/55607-a34e6b73-31ec-4871-ba5c-aba900e1c399200426154211512000.jpg
HASSELT - FH08;BL0012;4895610;Djef Antenstraat;29;;;216931,979;180131,288;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e2f31bb9-8447-4cb4-9fc0-aba900a6d8da;;https://web.appeee.nl/Files/FormEntry/55607-e2f31bb9-8447-4cb4-9fc0-aba900a6d8da200426120759802000.jpg
HASSELT - FH08;BL0007;708524;Spoorwegstraat;91;;;217141,795;180412,803;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e74f17a5-6219-408d-b062-abab00a048ab;;https://web.appeee.nl/Files/FormEntry/55607-e74f17a5-6219-408d-b062-abab00a048ab200428114340391000.jpg
HASSELT - FH08;BL0006;2409469;Boekstraat;35;;;216941,49;180402,488;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-ef7007be-709d-4b4f-aa04-aba900940839;;https://web.appeee.nl/Files/FormEntry/55607-ef7007be-709d-4b4f-aa04-aba900940839200426105858660580.jpg
HASSELT - FH08;BL0016;2437154;Runkstersteenweg;161;;;217186,045;179935,981;MDU;;6;0;0;6;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1682325c-7607-4223-aaed-aba900e14ae2;;https://web.appeee.nl/Files/FormEntry/55607-1682325c-7607-4223-aaed-aba900e14ae2200426154017007807.jpg
HASSELT - FH08;BL0012;4895628;Laurierstraat;18;;;216908,929;180180,352;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-fba29bef-1e2b-48ad-9faa-aba900a92ab6;;https://web.appeee.nl/Files/FormEntry/55607-fba29bef-1e2b-48ad-9faa-aba900a92ab6200426121555698399.jpg
HASSELT - FH08;BL0007;708525;Spoorwegstraat;89;;;217152,178;180408,224;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-167436f3-e081-4bb3-b57f-abab00a0770e;;https://web.appeee.nl/Files/FormEntry/55607-167436f3-e081-4bb3-b57f-abab00a0770e200428114419241000.jpg
HASSELT - FH08;BL0008;2409471;Boekstraat;36;;;216966,71;180374,026;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-36b828de-6d89-4b3f-b39b-abab00a6f9fc;;https://web.appeee.nl/Files/FormEntry/55607-36b828de-6d89-4b3f-b39b-abab00a6f9fc200428120801340000.jpg
HASSELT - FH08;BL0016;2437170;Runkstersteenweg;173;;;217167,647;179918,961;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8a4cfed4-e514-4a0e-bd92-aba900dfa327;;https://web.appeee.nl/Files/FormEntry/55607-8a4cfed4-e514-4a0e-bd92-aba900dfa327200426153441425000.jpg
HASSELT - FH08;BL0010;4188287;Acaciastraat;97;;;216977,054;180216,281;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-504ba087-55a6-4a58-9941-aba90072f8fc;;https://web.appeee.nl/Files/FormEntry/55607-504ba087-55a6-4a58-9941-aba90072f8fc200426085839957000.jpg
HASSELT - FH08;BL0007;708526;Spoorwegstraat;90;;;217146,312;180410,002;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f3808f63-9820-4cf6-9410-abab00a00b87;;https://web.appeee.nl/Files/FormEntry/55607-f3808f63-9820-4cf6-9410-abab00a00b87200428114258373000.jpg
HASSELT - FH08;BL0006;2409473;Boekstraat;37;;;216937,026;180400,925;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4a62852c-795a-4e32-90a7-aba90093f84a;;https://web.appeee.nl/Files/FormEntry/55607-4a62852c-795a-4e32-90a7-aba90093f84a200426105845059765.jpg
HASSELT - FH08;BL0016;2437174;Runkstersteenweg;175;;;217163,311;179914,881;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9ac437cc-dd0a-4dff-b00e-aba900df50c1;;https://web.appeee.nl/Files/FormEntry/55607-9ac437cc-dd0a-4dff-b00e-aba900df50c1200426153317557000.jpg
HASSELT - FH08;BL0014;4895673;Lucien Nolensstraat;5;;;216943,696;179879,982;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-61244270-702b-492a-839a-aba900de7230;;https://web.appeee.nl/Files/FormEntry/55607-61244270-702b-492a-839a-aba900de7230200426153004954000.jpg
HASSELT - FH08;BL0007;708527;Spoorwegstraat;87;;;217162,258;180405,494;MDU;;2;0;0;2;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-72d29138-9012-42e5-affb-abab00a0d1e0;;https://web.appeee.nl/Files/FormEntry/55607-72d29138-9012-42e5-affb-abab00a0d1e0200428114541821000.jpg
HASSELT - FH08;BL0008;4897187;Boekstraat;38;;;216961,415;180371,792;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d2a5c6e9-bb7d-4af3-b4c6-abab00a6ce52;;https://web.appeee.nl/Files/FormEntry/55607-d2a5c6e9-bb7d-4af3-b4c6-abab00a6ce52200428120724806000.jpg
HASSELT - FH08;BL0016;2437181;Runkstersteenweg;177;;;217158,513;179910,085;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-6252c4c3-74c2-4ae8-9883-aba900dee8fc;;https://web.appeee.nl/Files/FormEntry/55607-6252c4c3-74c2-4ae8-9883-aba900dee8fc200426153146739000.jpg
HASSELT - FH08;BL0015;4895716;Djef Swennenstraat;37;;;216966,08;180005,952;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f9d52a22-ded7-4686-a7cf-aba9008113ed;;https://web.appeee.nl/Files/FormEntry/55607-f9d52a22-ded7-4686-a7cf-aba9008113ed200426095002467000.jpg
HASSELT - FH08;BL0018;708530;Vredestraat;42;;;217127,038;180250,418;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-441cac14-7f0d-4706-9ed5-aba900a8a242;;https://web.appeee.nl/Files/FormEntry/55607-441cac14-7f0d-4706-9ed5-aba900a8a242200426121402959000.jpg
HASSELT - FH08;BL0006;2409474;Boekstraat;39;;;216931,301;180398,718;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-bcf46bcd-8a95-4f8e-af1b-aba90093bfc6;;https://web.appeee.nl/Files/FormEntry/55607-bcf46bcd-8a95-4f8e-af1b-aba90093bfc6200426105759278000.jpg
HASSELT - FH08;BL0016;2437190;Runkstersteenweg;187;;;217131,733;179889,662;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9bf9514e-a157-4a75-a7a1-aba900dd1a6a;;https://web.appeee.nl/Files/FormEntry/55607-9bf9514e-a157-4a75-a7a1-aba900dd1a6a200426152510061000.jpg
HASSELT - FH08;BL0011;4895744;Djef Antenstraat;65;;;216822,525;180274,968;SDU;;1;0;0;1;N;ORN;3;;Review Required;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-b0c2d9bd-fdde-46d5-885b-abab00d87817200428150919004000.jpg;_;https://web.appeee.nl/Files/FormEntry/55607-b0c2d9bd-fdde-46d5-885b-abab00d87817200428150812208000.jpg
HASSELT - FH08;BL0018;708531;Vredestraat;30;;;217155,313;180294,918;SDU;;1;0;0;1;N;HEIGHT;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a7f7b463-2820-4252-82ba-aba900a7b2c5;;https://web.appeee.nl/Files/FormEntry/55607-a7f7b463-2820-4252-82ba-aba900a7b2c5200426121035046070.jpg
HASSELT - FH08;BL0008;2409476;Boekstraat;40;;;216956,111;180369,689;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f0168d9c-9860-4032-bf05-abab00a696d3;;https://web.appeee.nl/Files/FormEntry/55607-f0168d9c-9860-4032-bf05-abab00a696d3200428120638347000.jpg
HASSELT - FH08;BL0016;2437199;Runkstersteenweg;189;;;217128,141;179886,663;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-3bedbfbb-20c1-4e28-b5c7-aba900dcce1e;;https://web.appeee.nl/Files/FormEntry/55607-3bedbfbb-20c1-4e28-b5c7-aba900dcce1e200426152400011000.jpg
HASSELT - FH08;BL0010;4897023;Vredestraat;39;;;217072,822;180212,981;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a2cfe20c-bec7-4020-a7de-aba90075adc3;;https://web.appeee.nl/Files/FormEntry/55607-a2cfe20c-bec7-4020-a7de-aba90075adc3200426090831369000.jpg
HASSELT - FH08;BL0010;708532;Vredestraat;51;;;217064,797;180177,528;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-404836fa-cfe4-4c06-9ed0-aba90074962f;;https://web.appeee.nl/Files/FormEntry/55607-404836fa-cfe4-4c06-9ed0-aba90074962f200426090437040000.jpg
HASSELT - FH08;BL0006;2409478;Boekstraat;41;;;216924,385;180396,423;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-81d56fd0-c393-495f-a5f7-aba90093aba6;;https://web.appeee.nl/Files/FormEntry/55607-81d56fd0-c393-495f-a5f7-aba90093aba6200426105741281030.jpg
HASSELT - FH08;BL0016;2437206;Runkstersteenweg;191;;;217124,054;179883,96;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e59bfd09-c09e-4782-a5eb-aba900dc973a;;https://web.appeee.nl/Files/FormEntry/55607-e59bfd09-c09e-4782-a5eb-aba900dc973a200426152319511000.jpg
HASSELT - FH08;BL0010;4897027;Vredestraat;49;;;217065,876;180183,99;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-06ff452a-1c71-4825-90f7-aba90074cd07;;https://web.appeee.nl/Files/FormEntry/55607-06ff452a-1c71-4825-90f7-aba90074cd07200426090519205000.jpg
HASSELT - FH08;BL0010;708533;Vredestraat;33;;;217082,445;180229,813;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-75bdfeb6-eb73-4d09-afb4-aba900760dc3;;https://web.appeee.nl/Files/FormEntry/55607-75bdfeb6-eb73-4d09-afb4-aba900760dc3200426091015483000.jpg
HASSELT - FH08;BL0008;2409480;Boekstraat;42;;;216951,218;180366,949;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-6fd5b214-d544-44be-aec6-abab00a664f2;;https://web.appeee.nl/Files/FormEntry/55607-6fd5b214-d544-44be-aec6-abab00a664f2200428120558364000.jpg
HASSELT - FH08;BL0016;2437208;Runkstersteenweg;193;;;217120,225;179881,572;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-7ba9f3bc-f814-4ae1-be9a-aba900dc682c;;https://web.appeee.nl/Files/FormEntry/55607-7ba9f3bc-f814-4ae1-be9a-aba900dc682c200426152235849000.jpg
