File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building  SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod Date LU;Prov Mod By LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450588;2,01912E+13;905714;41630000;20401;Melaan;'26;';2800;Mechelen;;157488,7047;190863,2473;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:05;;Y;;;;6/12/2019 10:50;1;1573375;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;451894;2,01912E+13;929568;41630000;6329;Goswin de Stassartstraat;'13;';2800;Mechelen;;157791,6885;191214,3975;;N;IRREG;3;11;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:27;;Y;;;;6/12/2019 10:50;2;1562057;;LU;1;';';';';';Y;#A2/K2/G;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452264;2,01912E+13;935321;41630000;29067;Sint-Katelijnestraat;'37;';2800;Mechelen;;157568,2075;191142,2041;;Y;NA;4;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:15;;Y;;;;6/12/2019 10:50;5;11091119;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452498;2,01912E+13;9585;41630000;27506;Korte Schipstraat;'14;';2800;Mechelen;;157855,708;190558,5496;;N;IRREG;4;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:09;;Y;;;;6/12/2019 10:50;25;1563451;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092637;2,01912E+13;5838514;41630000;31510;Van Hoeystraat;'27;';2800;Mechelen - Malines;;157862,4424;191281,009;;N;IRREG;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;9;11091158;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092641;2,01912E+13;5904645;41630000;7427;Drabstraat;'8;'A;2800;Mechelen - Malines;;157551,1317;190782,7185;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:30;;Y;;;;6/12/2019 10:50;1;10449743;;LU;1;';';';';';Y;#BL.C.WONING2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092669;2,01912E+13;3051134;41630000;31618;Varkensstraat;'11;';2800;Mechelen - Malines;;158002,7199;191012,7361;;N;HEIGHT;6;20;Unknown;Unknown;X - Awaiting decision on B;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;1;1559569;;LU;1;';';';';';Y;#A.GV/11.001/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472518;2,01912E+13;3047639;41630000;27507;Lange Schipstraat;'65;';2800;Mechelen - Malines;;157867,3367;190437,3529;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;2;11056141;3888850;LU;1;'1;'LU2;';'1;';Y;;HOUSE;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472521;2,01912E+13;3055127;41630000;46014;Thaborstraat;'5;';2800;Mechelen - Malines;;157478,7758;190863,4501;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:23;;Y;;;;6/12/2019 10:50;1;1585806;3868682;LU;1;';'LU1;';'0;';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452508;2,01912E+13;3048562;41630000;29040;Sint-Janstraat;'4;';2800;Mechelen;;157900;191188;;Y;NA;2;4;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:14;;Y;;;;6/12/2019 10:50;1;11090536;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452515;2,01912E+13;1323395;41630000;31618;Varkensstraat;'8;';2800;Mechelen;;157962;190995;;N;HEIGHT;7;18;Unknown;Unknown;X - Awaiting decision on B;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;11;11090559;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452516;2,01912E+13;3051131;41630000;31618;Varkensstraat;'10;';2800;Mechelen;;157952;190976;;N;IRREG;6;;Unknown;Unknown;X - Awaiting decision on B;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;7;11090584;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452534;2,01912E+13;3944218;41630000;31618;Varkensstraat;'14;';2800;Mechelen;;157987;190980;;N;IRREG;7;;Unknown;Unknown;X - Awaiting decision on B;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;9;11090612;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452536;2,01912E+13;5706656;41630000;31618;Varkensstraat;'19;';2800;Mechelen;;158026;190993;;N;IRREG;3;;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;4;11090638;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452537;2,01912E+13;1323394;41630000;31618;Varkensstraat;'13;';2800;Mechelen;;158018;191000;;N;IRREG;6;;Unknown;Unknown;X - Awaiting decision on B;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;23;11090661;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452610;2,01912E+13;3035202;41630000;9632;Geitestraat;'3;';2800;Mechelen;;157780;190806;;Y;NA;4;4;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:32;;Y;;;;6/12/2019 10:50;4;11090733;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704309;2,01912E+13;905650;41630000;7427;Drabstraat;'12;';2800;Mechelen;;157528;190840;;Y;NA;4;12;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:51;;Y;;;;6/12/2019 10:50;5;11231743;;LU;1;';';';';';;;;;;;;;6/12/2019 10:51;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704364;2,01912E+13;4731559;41630000;27507;Lange Schipstraat;'93;';2800;Mechelen;;157912;190374;;Y;NA;5;15;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:52;;Y;;;;6/12/2019 10:50;1;11231783;;LU;1;';';';';';;;;;;;;;6/12/2019 10:52;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704448;2,01912E+13;6479589;41630000;44435;Stadsheimelijkheid;'5;'A;2800;Mechelen;;157542;191126;;Y;NA;3;10;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:54;;Y;;;;6/12/2019 10:50;1;11231823;;LU;1;';';';';';;;;;;;;;6/12/2019 10:55;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;425520;2,01912E+13;1339643;41630000;31633;Veemarkt;'33;';2800;Mechelen;;158048,287;191027,6545;;N;IRREG;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;3;1577933;;LU;1;';';';';';Y;#A2/L/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;425689;2,01912E+13;1461368;41630000;1640;Begijnenstraat;'37;';2800;Mechelen;;157604,2342;190784,676;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;2;1579921;;LU;1;';';';';';Y;#A2/B2.08/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428290;2,01912E+13;3031540;41630000;3390;Borzestraat;'1;';2800;Mechelen;;157751,1915;190740,4095;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:20;;Y;;;;6/12/2019 10:50;1;1557521;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;429086;2,01912E+13;3032955;41630000;6120;Frederik de Merodestraat;'21;';2800;Mechelen;;157839,012;190999,8042;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:26;;Y;;;;6/12/2019 10:50;3;11091271;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;431754;2,01912E+13;3037645;41630000;13778;Ijzerenleen;'38;';2800;Mechelen;;157679,173;190736,9362;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:59;;Y;;;;6/12/2019 10:50;1;1580496;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;433350;2,01912E+13;3040425;41630000;18255;Leermarkt;'18;';2800;Mechelen;;157972,866;190676,7175;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:03;;Y;;;;6/12/2019 10:50;1;1567137;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;436866;2,01912E+13;3047274;41630000;27117;Schaalstraat;'15;';2800;Mechelen;;157786,9435;190685,6725;;Y;NA;2;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:08;;Y;;;;6/12/2019 10:50;1;1564506;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;6/12/2019 11:55;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437012;2,01912E+13;3047599;41630000;27507;Lange Schipstraat;'16;';2800;Mechelen;;157750,8205;190584,3078;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:10;;Y;;;;6/12/2019 10:50;2;11091023;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437027;2,01912E+13;3047623;41630000;27507;Lange Schipstraat;'45;';2800;Mechelen;;157837,073;190491,9439;;Y;NA;4;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;3;1583999;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437033;2,01912E+13;3047636;41630000;27507;Lange Schipstraat;'62;';2800;Mechelen;;157827,157;190451,8565;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;1;1590033;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437043;2,01912E+13;3047659;41630000;27507;Lange Schipstraat;'77;';2800;Mechelen;;157881,541;190407,6809;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;1;1593051;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437058;2,01912E+13;3047706;41630000;27570;Schoolstraat;'14;';2800;Mechelen;;157832,0919;191011,2814;;N;IRREG;3;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:13;;Y;;;;6/12/2019 10:50;2;11231965;;LU;1;';';';';';;;;;;;;;6/12/2019 12:07;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;438733;2,01912E+13;3051143;41630000;31633;Veemarkt;'7;';2800;Mechelen;;158053,656;190993,5113;;N;IRREG;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;1;1591471;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;439047;2,01912E+13;3051776;41630000;32627;Vismarkt;'8;';2800;Mechelen;;157591,9037;190710,1449;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;1;1593840;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;439050;2,01912E+13;3051781;41630000;32627;Vismarkt;'22;';2800;Mechelen;;157555,2708;190742,9136;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:20;;Y;;;;6/12/2019 10:50;1;1571047;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;440582;2,01912E+13;3055134;41630000;46014;Thaborstraat;'37;';2800;Mechelen;;157408,133;190910,1939;;Y;NA;3;20;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:24;;Y;;;;6/12/2019 10:50;3;11091233;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;441066;2,01912E+13;3943977;41630000;1640;Begijnenstraat;'41;';2800;Mechelen;;157598,3914;190772,8685;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;4;1582472;;LU;1;';';';';';Y;#A1/B1.13/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;441788;2,01912E+13;4082899;41630000;1640;Begijnenstraat;'23;';2800;Mechelen;;157639,2499;190836,4449;;N;GLASS;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;2;11090941;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;441843;2,01912E+13;4103699;41630000;6120;Frederik de Merodestraat;'13;';2800;Mechelen;;157824,257;190965,2582;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:25;;Y;;;;6/12/2019 10:50;1;1562187;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;444510;2,01912E+13;4731489;41630000;27507;Lange Schipstraat;'84;';2800;Mechelen;;157843,9395;190389,8234;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;2;11091066;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;445226;2,01912E+13;4741839;41630000;27117;Schaalstraat;'18;';2800;Mechelen;;157749,2615;190687,8554;;Y;NA;2;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:08;;Y;;;;6/12/2019 10:50;1;1567167;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450256;2,01912E+13;901186;41630000;6120;Frederik de Merodestraat;'55;';2800;Mechelen;;157943,04;191153,1989;;N;IRREG;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:26;;Y;;;;6/12/2019 10:50;1;1587669;;SU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;6/12/2019 13:01;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450267;2,01912E+13;901200;41630000;1620;Befferstraat;'17;';2800;Mechelen;;157947,4995;190917,64;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;1;1566319;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450405;2,01912E+13;903464;41630000;27507;Lange Schipstraat;'61;';2800;Mechelen;;157860,729;190445,5682;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;4;1589829;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450410;2,01912E+13;903511;41630000;27507;Lange Schipstraat;'33;';2800;Mechelen;;157823,247;190515,1276;;N;IRREG;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;1;1578135;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450423;2,01912E+13;904260;41630000;27506;Korte Schipstraat;'7;';2800;Mechelen;;157875,2715;190541,5428;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:09;;Y;;;;6/12/2019 10:50;1;1591499;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450491;2,01912E+13;905272;41630000;13778;Ijzerenleen;'18;';2800;Mechelen;;157705,7285;190785,7236;;N;IRREG;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:58;;Y;;;;6/12/2019 10:50;1;1567191;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450571;2,01912E+13;905652;41630000;7427;Drabstraat;'2;';2800;Mechelen;;157548,2328;190755,1557;;N;ORN;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:30;;Y;;;;6/12/2019 10:50;1;1568956;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;451890;2,01912E+13;929563;41630000;6329;Goswin de Stassartstraat;'11;';2800;Mechelen;;157772,5935;191200,8906;;N;IRREG;3;11;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:27;;Y;;;;6/12/2019 10:50;9;11091303;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452019;2,01912E+13;930420;41630000;1625;Nieuwe Beggaardenstraat;'37;';2800;Mechelen;;157361,152;191050,0596;;N;IRREG;2;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:01;;Y;;;;6/12/2019 10:50;2;11090931;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
