adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_FLOOR;MERGED_APP;MERGED_PBOX
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;1b1;;0;1;0.0;0;SU1;1b1
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;1b2;;0;2;0.0;0;SU2;1b2
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;1b3;;1;101;0.0;0;SU3;1b3
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;1b4;;1;102;0.0;0;SU4;1b4
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;1b5;;2;201;0.0;0;SU5;1b5
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;1b6;;2;202;0.0;0;SU6;1b6
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;1b7;;3;301;0.0;0;SU7;1b7
Anne Frankplein 1;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381355;'20201006155126;2407163;'26300000;'85;Anne Frankplein;'1;';3500;Hasselt;;'218580,637;'179364,181;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11124997;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407163;11124997;MDU;1.75;9;9;9;2407163-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407163;;Lift1;;0;Lift1;0.0;0;SU8;Lift1
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1170799;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407166;1170799;MDU;1.75;1;8;1;2407166-LU1;1.0;0.0;0;;;;;;;;;0;001;001
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1170866;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407166;1170866;MDU;1.75;2;8;2;2407166-LU2;2.0;0.5714285714285714;0;;;;;;;;;0;002;002
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1170867;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407166;1170867;MDU;1.75;3;8;3;2407166-LU3;3.0;1.1428571428571428;1;;;;;;;;;1;101;101
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;1170927;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407166;1170927;MDU;1.75;4;8;4;2407166-LU4;4.0;1.7142857142857142;1;;;;;;;;;1;102;102
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;1170979;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407166;1170979;MDU;1.75;5;8;5;2407166-LU5;5.0;2.2857142857142856;2;;;;;;;;;2;201;201
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;11124998;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11124998;MDU;1.75;6;8;6;2407166-LU6;6.0;2.8571428571428568;2;;;;;;;;;2;202;202
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11124999;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11124999;MDU;1.75;7;8;7;2407166-LU7;7.0;3.428571428571429;3;;;;;;;;;3;301;301
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;3b1;;0;1;0.0;0;SU1;3b1
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;3b001;;0;2;0.0;0;SU2;3b001
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;3b3;;1;101;0.0;0;SU3;3b3
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;3b4;;1;102;0.0;0;SU4;3b4
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;3b5;;2;201;0.0;0;SU5;3b5
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;3b6;;2;202;0.0;0;SU6;3b6
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;3b7;;3;301;0.0;0;SU7;3b7
Anne Frankplein 3;1;0;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381357;'20201006155145;2407166;'26300000;'85;Anne Frankplein;'3;';3500;Hasselt;;'218588,322;'179349,348;;N;ORN;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11125000;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407166;11125000;MDU;1.75;8;8;8;2407166-SU1;7.0;3.428571428571429;3;W03-D-Hasselt-FH05;2407166;;Lift3;;0;1;0.0;0;SU8;Lift3
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1175968;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407169;1175968;MDU;2.0;1;7;1;2407169-LU1;1.0;0.0;0;;;;;;;;;0;001;001
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1175973;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407169;1175973;MDU;2.0;2;7;2;2407169-LU2;2.0;0.5;0;;;;;;;;;0;002;002
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1176008;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407169;1176008;MDU;2.0;3;7;3;2407169-LU3;3.0;1.0;1;;;;;;;;;1;101;101
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;1176020;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407169;1176020;MDU;2.0;4;7;4;2407169-LU4;4.0;1.5;1;;;;;;;;;1;102;102
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;1176055;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407169;1176055;MDU;2.0;5;7;5;2407169-LU5;5.0;2.0;2;;;;;;;;;2;201;201
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;1176072;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407169;1176072;MDU;2.0;6;7;6;2407169-LU6;6.0;2.5;2;;;;;;;;;2;202;202
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11125001;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407169;11125001;MDU;2.0;7;7;7;2407169-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;2407169;;4b1;;0;1;0.0;0;SU1;4b1
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11125001;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407169;11125001;MDU;2.0;7;7;7;2407169-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;2407169;;4b2;;0;2;0.0;0;SU2;4b2
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11125001;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407169;11125001;MDU;2.0;7;7;7;2407169-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;2407169;;4b3;;1;101;0.0;0;SU3;4b3
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11125001;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407169;11125001;MDU;2.0;7;7;7;2407169-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;2407169;;4b4;;1;102;0.0;0;SU4;4b4
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11125001;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407169;11125001;MDU;2.0;7;7;7;2407169-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;2407169;;4b5;;2;201;0.0;0;SU5;4b5
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11125001;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407169;11125001;MDU;2.0;7;7;7;2407169-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;2407169;;4b6;;2;202;0.0;0;SU6;4b6
Anne Frankplein 4;1;0;6;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381358;'20200508104108;2407169;'26300000;'85;Anne Frankplein;'4;';3500;Hasselt;;'218616,595;'179354,374;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11125001;;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2407169;11125001;MDU;2.0;7;7;7;2407169-SU1;6.0;2.5;2;W03-D-Hasselt-FH05;2407169;;Lift4;;2;1;0.0;0;SU7;Lift4
Anne Frankplein 5;1;0;4;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381359;'20200508104108;2407170;'26300000;'85;Anne Frankplein;'5;';3500;Hasselt;;'218631,589;'179364,323;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1180004;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407170;1180004;MDU;1.3333333333333333;1;5;1;2407170-LU1;1.0;0.0;0;;;;;;;;;0;001;001
Anne Frankplein 5;1;0;4;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626507;'20201006155205;'Anne Frankplein 4-5-6;KEEP;;;KEEP;;;381359;'20200508104108;2407170;'26300000;'85;Anne Frankplein;'5;';3500;Hasselt;;'218631,589;'179364,323;;N;ORN;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1180060;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;N;KEEP;;;';2407170;1180060;MDU;1.3333333333333333;2;5;2;2407170-LU2;2.0;0.75;0;;;;;;;;;0;002;002
