Projectnummer;Opdrachttemplate;LU Key;LAM MK;LAM Street Code;Street;Postcode;Municipality
EVERE - FH03;BUILDING template;5583175;5583175;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;5583200;5583200;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;5583202;5583202;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;5583204;5583204;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;5583265;5583265;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;5583266;5583266;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;5610442;5610442;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;5612429;5612429;4329;Genevestraat - Rue de Geneve;1140;Evere
EVERE - FH03;BUILDING template;5693559;5693559;4329;Genevestraat - Rue de Geneve;1140;Evere
EVERE - FH03;BUILDING template;5771951;5771951;4329;Genevestraat - Rue de Geneve;1140;Evere
EVERE - FH03;BUILDING template;716815;716815;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;716816;716816;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;716817;716817;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716818;716818;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716819;716819;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716820;716820;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716821;716821;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716822;716822;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716823;716823;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716824;716824;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716825;716825;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716826;716826;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716827;716827;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716828;716828;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716829;716829;10996;Tuinbouw - Tuinbouw;1140;Evere
EVERE - FH03;BUILDING template;716830;716830;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;716831;716831;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;716833;716833;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;716834;716834;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;716835;716835;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;716836;716836;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;716837;716837;35;KLein Zwitserlandgaarde - Clos de la Petite Suisse;1140;Evere
EVERE - FH03;BUILDING template;716839;716839;35;KLein Zwitserlandgaarde - Clos de la Petite Suisse;1140;Evere
EVERE - FH03;BUILDING template;716841;716841;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;716842;716842;34;Peloponnesosstraat - Rue du Peloponnese;1140;Evere
EVERE - FH03;BUILDING template;716843;716843;34;Peloponnesosstraat - Rue du Peloponnese;1140;Evere
EVERE - FH03;BUILDING template;716844;716844;34;Peloponnesosstraat - Rue du Peloponnese;1140;Evere
EVERE - FH03;BUILDING template;716846;716846;8096;Optimismelaan;1140;Evere
EVERE - FH03;BUILDING template;716854;716854;22;Kentstraat - Rue du Kent;1140;Evere
EVERE - FH03;BUILDING template;717095;717095;38;Algarvegaarde - Clos de l Algarve;1140;Evere
EVERE - FH03;BUILDING template;717096;717096;38;Algarvegaarde - Clos de l Algarve;1140;Evere
EVERE - FH03;BUILDING template;717157;717157;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717158;717158;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717159;717159;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717160;717160;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717161;717161;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717162;717162;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717163;717163;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717164;717164;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717165;717165;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717166;717166;28;Friulilaan - Avenue du Frioul;1140;Evere
EVERE - FH03;BUILDING template;717286;717286;34;Peloponnesosstraat - Rue du Peloponnese;1140;Evere
EVERE - FH03;BUILDING template;717287;717287;34;Peloponnesosstraat - Rue du Peloponnese;1140;Evere
EVERE - FH03;BUILDING template;717288;717288;8096;Optimismelaan;1140;Evere
EVERE - FH03;BUILDING template;717289;717289;8096;Optimismelaan;1140;Evere
EVERE - FH03;BUILDING template;717290;717290;8096;Optimismelaan;1140;Evere
EVERE - FH03;BUILDING template;717291;717291;8096;Optimismelaan;1140;Evere
EVERE - FH03;BUILDING template;717804;717804;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717805;717805;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717806;717806;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717807;717807;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717808;717808;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717809;717809;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717810;717810;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717811;717811;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717812;717812;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717813;717813;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717814;717814;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717815;717815;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717816;717816;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717817;717817;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717818;717818;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717819;717819;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717820;717820;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717821;717821;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717822;717822;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717823;717823;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717824;717824;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717825;717825;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717826;717826;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717827;717827;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717828;717828;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717829;717829;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717831;717831;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;717832;717832;16644;Provencewandelwegen - Allees de Provence;1140;Evere
EVERE - FH03;BUILDING template;718;718;4329;Genevestraat - Rue de Geneve;1140;Evere
EVERE - FH03;BUILDING template;718695;718695;4329;Genevestraat - Rue de Geneve;1140;Evere
EVERE - FH03;BUILDING template;724684;724684;5415;Impressionnismelaan - Avenue de l Impressionnisme;1140;Evere
EVERE - FH03;BUILDING template;724685;724685;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724686;724686;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724687;724687;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724688;724688;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724689;724689;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724690;724690;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724691;724691;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724692;724692;17596;J. Brusselmanslaan - Avenue J. Brusselmans;1140;Evere
EVERE - FH03;BUILDING template;724693;724693;17596;J. Brusselmanslaan - Avenue J. Brusselmans;1140;Evere
EVERE - FH03;BUILDING template;724694;724694;17596;J. Brusselmanslaan - Avenue J. Brusselmans;1140;Evere
EVERE - FH03;BUILDING template;724695;724695;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724696;724696;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724697;724697;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724698;724698;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;724704;724704;16437;Henri Matisselaan - Avenue Henri Matisse;1140;Evere
EVERE - FH03;BUILDING template;724705;724705;16437;Henri Matisselaan - Avenue Henri Matisse;1140;Evere
EVERE - FH03;BUILDING template;724712;724712;16085;Languedocwandelwegen - Allees du Languedoc;1140;Evere
EVERE - FH03;BUILDING template;756047;756047;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756048;756048;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756049;756049;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756050;756050;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756051;756051;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756052;756052;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756053;756053;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756054;756054;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756055;756055;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756056;756056;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756057;756057;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756058;756058;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756060;756060;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756061;756061;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756062;756062;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756063;756063;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756064;756064;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756065;756065;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756066;756066;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756067;756067;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756068;756068;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756069;756069;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756070;756070;16291;Oasebinnenhof - Clos de l Oasis;1140;Evere
EVERE - FH03;BUILDING template;756076;756076;17646;August De Boeckstraat - Rue Auguste De Boeck;1140;Evere
EVERE - FH03;BUILDING template;756586;756586;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;77995;77995;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;77996;77996;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;77997;77997;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;77998;77998;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;77999;77999;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;78000;78000;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;78001;78001;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;78002;78002;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;78003;78003;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;78004;78004;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;78005;78005;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;78006;78006;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;78007;78007;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;78008;78008;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;78009;78009;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;78011;78011;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;78012;78012;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;78013;78013;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;78014;78014;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;78015;78015;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;827638;827638;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827639;827639;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827640;827640;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827641;827641;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827642;827642;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827643;827643;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827644;827644;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827645;827645;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827646;827646;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827647;827647;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827651;827651;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827652;827652;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827653;827653;17497;J. B. Bauwensstraat - Rue J. B. Bauwens;1140;Evere
EVERE - FH03;BUILDING template;827654;827654;17497;J. B. Bauwensstraat - Rue J. B. Bauwens;1140;Evere
EVERE - FH03;BUILDING template;827655;827655;17497;J. B. Bauwensstraat - Rue J. B. Bauwens;1140;Evere
EVERE - FH03;BUILDING template;827656;827656;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827658;827658;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827659;827659;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;827660;827660;16589;Louis Pierardlaan - Avenue Louis Pierard;1140;Evere
EVERE - FH03;BUILDING template;828096;828096;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;828097;828097;10789;Lindestraat - Rue du Tilleul;1140;Evere
EVERE - FH03;BUILDING template;828099;828099;16524;J. B. Mosselmansstraat - Rue Jean-Baptiste Mosselmans;1140;Evere
EVERE - FH03;BUILDING template;828100;828100;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;828101;828101;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;828102;828102;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;828103;828103;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;828105;828105;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828106;828106;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828107;828107;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;828168;828168;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828169;828169;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828170;828170;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828171;828171;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828172;828172;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828173;828173;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;828174;828174;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;828175;828175;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;828176;828176;9182;Weerstandstraat - Rue de la Resistance;1140;Evere
EVERE - FH03;BUILDING template;828178;828178;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;828179;828179;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;828180;828180;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;828182;828182;17663;Adolf De Brandtstraat - Rue Adolphe De Brandt;1140;Evere
EVERE - FH03;BUILDING template;828183;828183;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828185;828185;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828186;828186;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828187;828187;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828188;828188;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828189;828189;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828233;828233;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828234;828234;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828235;828235;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828237;828237;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828246;828246;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828247;828247;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828248;828248;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828249;828249;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828250;828250;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828254;828254;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828256;828256;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828257;828257;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828258;828258;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828260;828260;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828262;828262;18596;Jean-Baptiste Desmethstraat - Rue Jean-Baptiste Desmeth;1140;Evere
EVERE - FH03;BUILDING template;828264;828264;8171;Oud-Kapellekelaan - Avenue de l Oud-Kapelleke;1140;Evere
EVERE - FH03;BUILDING template;828265;828265;8171;Oud-Kapellekelaan - Avenue de l Oud-Kapelleke;1140;Evere
EVERE - FH03;BUILDING template;828266;828266;8171;Oud-Kapellekelaan - Avenue de l Oud-Kapelleke;1140;Evere
EVERE - FH03;BUILDING template;828529;828529;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828530;828530;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828531;828531;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;828532;828532;17657;A. Vanden Bosschestraat - Rue A. Vanden Bossche;1140;Evere
EVERE - FH03;BUILDING template;828533;828533;17657;A. Vanden Bosschestraat - Rue A. Vanden Bossche;1140;Evere
EVERE - FH03;BUILDING template;828534;828534;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;828535;828535;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;828536;828536;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;828537;828537;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;828538;828538;17857;Pater Damiaanstraat - Rue Pere Damien;1140;Evere
EVERE - FH03;BUILDING template;828539;828539;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828540;828540;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;828578;828578;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828581;828581;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;828583;828583;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;830437;830437;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830438;830438;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830439;830439;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830440;830440;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830441;830441;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;830443;830443;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;830444;830444;16362;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;1140;Evere
EVERE - FH03;BUILDING template;830445;830445;16362;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;1140;Evere
EVERE - FH03;BUILDING template;830448;830448;16362;S. Hoedemaekerssquare - Square Servaas Hoedemaekers;1140;Evere
EVERE - FH03;BUILDING template;830498;830498;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830499;830499;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830500;830500;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830501;830501;14259;H. Consciencelaan - Avenue Henri Conscience;1140;Evere
EVERE - FH03;BUILDING template;830556;830556;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;830559;830559;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;830560;830560;16217;Onze Lieve Vrouwlaan - Avenue Notre-Dame;1140;Evere
EVERE - FH03;BUILDING template;830561;830561;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830562;830562;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830563;830563;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830564;830564;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830565;830565;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830567;830567;17888;Edward Deknoopstraat - Rue Edouard Deknoop;1140;Evere
EVERE - FH03;BUILDING template;830568;830568;16464;F. Vande Maelestraat - Rue F. Vande Maele;1140;Evere
EVERE - FH03;BUILDING template;830577;830577;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;830578;830578;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;830579;830579;16704;J. Van Ruusbroeckstraat - Rue J. Van Ruusbroeck;1140;Evere
EVERE - FH03;BUILDING template;830602;830602;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
EVERE - FH03;BUILDING template;830603;830603;4701;Haachtsesteenweg - Chaussee de Haecht;1140;Evere
