LAM MK;TOTAAL;SU;BU;LU;Zip;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Nr;Suffix;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;Street;Municipality;LANGUAGE;BT
173897;3;1;1;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739320;20191016183630;37370000;29094;53;;;173589,545;174751,69;;N;IRREG;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1924248;4930425;LU;1;1;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
173897;3;1;1;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739320;20191016183630;37370000;29094;53;;;173589,545;174751,69;;N;IRREG;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10917589;4930426;BU;1;2;;;;;;;;;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
173897;3;1;1;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739320;20191016183630;37370000;29094;53;;;173589,545;174751,69;;N;IRREG;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;3;11085662;4930427;SU;1;;SU;;;;N;;;;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
173898;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739321;20191016183630;37370000;29094;45;;;173606,194;174733,589;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1919407;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;SDU
174225;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;10496248;20181025012730;;;;;;;;8510325;20191016183751;37370000;5959;50;;;173627,03;174625,084;;N;IRREG;4;0;Unknown;Unknown;;None;;;;;;;;;;;;55;10985312;879983;BU;1;1;BU;;;;Y;;HOUSE;;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;SDU
174295;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739325;20191016183805;37370000;29094;19;;;173676,223;174641,409;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1897420;3622661;BU;1;;1;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;SDU
174297;3;0;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739326;20191016183630;37370000;29094;17;;;173675,417;174633,772;;N;IRREG;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1894972;3565690;LU;1;1;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174297;3;0;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739326;20191016183630;37370000;29094;17;;;173675,417;174633,772;;N;IRREG;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;1894973;3565691;LU;1;2;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174297;3;0;0;3;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739326;20191016183630;37370000;29094;17;;;173675,417;174633,772;;N;IRREG;4;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;3;1894974;887143;LU;1;3;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174299;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739327;20191016183630;37370000;29094;31;;;173656,026;174671,102;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1911052;;BU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;SDU
174301;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739328;20191016183631;37370000;29094;33;;;173636,813;174700,055;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1912556;;BU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;SDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;1;1918423;887153;LU;1;1;;;1;;Y;#A1/A/K5-S11;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;2;1918425;887158;LU;1;2;;;1;;Y;#A1/B/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;3;1918427;887166;LU;1;3;;;1;;Y;#A1/D/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;4;1918444;887159;LU;1;4;;;1;;Y;#A2/A/K16;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;5;1918445;887160;LU;1;5;;;2;;Y;#A2/B/K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;6;1918447;1878261;LU;1;6;;;2;;Y;#A2/C/K14;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;7;1918449;2289497;LU;1;7;;;2;;Y;#A2/D/K8-S13;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;8;1918467;3565618;LU;1;8;;;2;;Y;#A3/A/K21-S20;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;9;1918468;887161;LU;1;9;;;3;;Y;#A3/B/K7-S14;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;10;1918469;3565619;LU;1;10;;;3;;Y;#A3/C/S6-K9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;11;1918470;887154;LU;1;11;;;3;;Y;#A3/D/K15-S8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;12;1918486;887155;LU;1;12;;;3;;Y;#A4/A/K10.11;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;13;1918487;887156;LU;1;13;;;4;;Y;#A4/B/K6-S7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;14;1918488;1884534;LU;1;14;;;4;;Y;#A4/C/K17-S9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;15;1918489;3565620;LU;1;15;;;4;;Y;#A4/D/K18;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;16;1918491;887157;LU;1;16;;;4;;Y;#A5/A/K5-S10;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;17;1918492;3565621;LU;1;17;;;5;;Y;#A5/B/K20;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;18;1918493;3565622;LU;1;18;;;5;;Y;#A5/C/K19;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;19;1918494;2344974;LU;1;19;;;5;;Y;#A5/D/K13-S15;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;20;1918497;3441954;LU;1;20;;;5;;Y;#A6/A/K12;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;21;1918498;3565623;LU;1;21;;;6;;Y;#A6/D/K22;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;22;10917588;3565624;LU;1;22;;;6;;Y;;HOUSE;;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
174303;23;1;0;22;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;20872801;20191016183749;Residentie rubens;;;;;;;739329;20191016183749;37370000;29094;43;;;173611,875;174721,122;;Y;NA;7;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;23;10965147;3565617;SU;1;;SU;;;;N;;;;;;;;;;;;;;;;Sint-Maartenstraat;Leuven;NL;MDU
182261;3;1;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739346;20191106094233;37370000;5959;84;;;173504,39;174741,61;;Y;NA;3;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;1;1935163;3555635;BU;1;1;KOT;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182261;3;1;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739346;20191106094233;37370000;5959;84;;;173504,39;174741,61;;Y;NA;3;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;2;11084530;4756363;BU;1;2;BU1;;;;N;;;;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182261;3;1;2;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739346;20191106094233;37370000;5959;84;;;173504,39;174741,61;;Y;NA;3;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;3;11196227;;SU;1;;;;;;N;;;;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182278;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739350;20191016183634;37370000;5959;76;;;173533,803;174715,509;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1932813;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;SDU
182280;2;0;1;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739352;20191024143705;37370000;5959;72;;;173544,842;174705,453;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1931628;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182280;2;0;1;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739352;20191024143705;37370000;5959;72;;;173544,842;174705,453;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;10917755;;BU;1;;;;;;;;;;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182281;2;0;0;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739353;20191024143715;37370000;5959;70;;;173549,944;174700,262;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1931196;3555597;LU;1;1;;;0;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182281;2;0;0;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739353;20191024143715;37370000;5959;70;;;173549,944;174700,262;;Y;NA;3;4;Undefined;Unknown;D - Facade Box;None;;;;;;;;;;;;2;1931197;3555598;LU;1;2;;;1;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182282;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493501;20191016193153;66 + 66a;;;;;;;739354;20191030112546;37370000;5959;66;;;173569,871;174683,108;;Y;NA;5;4;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;1;1929348;1867691;LU;1;1;;;5;;Y;#A.GV/L/K10;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;SDU
182283;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;10421200;20191111204414;37370000;5959;62;;;173580,911;174672,507;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;10979172;;LU;1;;;;;;Y;;HOUSE;;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;SDU
182287;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739357;20191016183634;37370000;5959;28;;;173683,924;174532,807;;N;IRREG;4;4;Undefined;Unknown;;None;;;;;;;;;;;;4;10965165;3565695;LU;1;1;;;;;N;;;;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182287;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739357;20191016183634;37370000;5959;28;;;173683,924;174532,807;;N;IRREG;4;4;Undefined;Unknown;;None;;;;;;;;;;;;5;10965166;3565696;LU;1;2;;;;;N;;;;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182287;3;0;1;2;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739357;20191016183634;37370000;5959;28;;;173683,924;174532,807;;N;IRREG;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1907212;3565697;BU;1;;BU;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;MDU
182288;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739358;20191016183805;37370000;5959;26;;;173686,998;174527,775;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1905889;3565700;BU;1;;BU;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Vital Decosterstraat;Leuven;NL;SDU
184139;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739359;20191016183634;37370000;6501;252;;;174275,551;174703,497;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1905454;3576997;BU;1;;BU1;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
184140;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20863062;20191018064934;37370000;6501;228;;;174224;174663;;N;IRREG;1;0;Unknown;Unknown;;None;;;;;;;;;;;;1;11188084;;BU;1;;;;;;;;;;;;;;;;;;;;;;Diestsestraat;Leuven;NL;SDU
184143;2;1;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739361;20191016183634;37370000;19984;15;;;174313,854;174639,921;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1892587;3577484;BU;1;;BU;;;;Y;;HOTEL;HOTEL - HOTEL;;;;;;;;;;;;;Martelarenplein;Leuven;NL;SDU
184143;2;1;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;739361;20191016183634;37370000;19984;15;;;174313,854;174639,921;;Y;NA;4;4;Undefined;Unknown;;None;;;;;;;;;;;;2;10917526;3577485;SU;1;;SU;;;;Y;;HOUSE;;;;;;;;;;;;;;Martelarenplein;Leuven;NL;SDU
