Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ROESELARE - FH04;875125;415;;;875125;;;Ardooisesteenweg;116;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417004;426;;;3417004;;;Mandellaan;78;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252855;401;;;1252855;;;Spanjestraat;218;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420630;409;;;3420630;;;Onze-Lieve-Vrouwemarkt;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252934;412;;;1252934;;;Koornstraat;57;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413631;415;;;3413631;;;Ardooisesteenweg;106;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874776;426;;;874776;;;Mandellaan;80;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417412;428;;;3417412;;;Meulebekestraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418566;401;;;3418566;;;Spanjestraat;220;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419080;406;;;3419080;;;Steenhouwersstraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420631;409;;;3420631;;;Onze-Lieve-Vrouwemarkt;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252935;412;;;1252935;;;Koornstraat;59;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416489;413;;;3416489;;;Koornstraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874777;426;;;874777;;;Mandellaan;82;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417413;428;;;3417413;;;Meulebekestraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252856;401;;;1252856;;;Spanjestraat;222;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419082;406;;;3419082;;;Steenhouwersstraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252936;412;;;1252936;;;Koornstraat;61;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414333;415;;;3414333;;;Bruanestraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252283;426;;;1252283;;;Mandellaan;84;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365029;428;;;4365029;;;Meulebekestraat;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252857;401;;;1252857;;;Spanjestraat;224;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420633;409;;;3420633;;;Onze-Lieve-Vrouwemarkt;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416508;412;;;3416508;;;Koornstraat;63;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416491;413;;;3416491;;;Koornstraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414335;415;;;3414335;;;Bruanestraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252284;426;;;1252284;;;Mandellaan;86;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417414;428;;;3417414;;;Meulebekestraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252858;401;;;1252858;;;Spanjestraat;226;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875290;412;;;875290;;;Koornstraat;67;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416492;413;;;3416492;;;Koornstraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362959;426;;;4362959;;;Mandellaan;88;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417415;428;;;3417415;;;Meulebekestraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418568;401;;;3418568;;;Spanjestraat;230;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123187;409;;;123187;;;Onze-Lieve-Vrouwemarkt;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252937;412;;;1252937;;;Koornstraat;69;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875098;413;;;875098;;;Koornstraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4191833;415;;;4191833;;;Bruanestraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417007;426;;;3417007;;;Mandellaan;90;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417416;428;;;3417416;;;Meulebekestraat;19;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875255;401;;;875255;;;Spanjestraat;232;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252938;412;;;1252938;;;Koornstraat;71;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252747;413;;;1252747;;;Koornstraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354947;415;;;4354947;;;Bruanestraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252285;426;;;1252285;;;Mandellaan;92;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4210963;428;;;4210963;;;Meulebekestraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4370524;401;;;4370524;;;Spanjestraat;234;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416512;412;;;3416512;;;Koornstraat;73;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416493;413;;;3416493;;;Koornstraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414338;415;;;3414338;;;Bruanestraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362962;426;;;4362962;;;Mandellaan;94;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417417;428;;;3417417;;;Meulebekestraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;18579;401;;;18579;;;Spanjestraat;238;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418600;409;;;3418600;;;Spinnersstraat;6;;D;2018-02-26 14:25:29;Bram De Leege;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;3416513;412;;;3416513;;;Koornstraat;77;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416495;413;;;3416495;;;Koornstraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414339;415;;;3414339;;;Bruanestraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252286;426;;;1252286;;;Mandellaan;96;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874783;428;;;874783;;;Meulebekestraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418567;401;;;3418567;;;Spanjestraat;224;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355012;409;;;4355012;;;Spinnersstraat;8;;D;2018-02-26 14:19:39;Bram De Leege;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;1252939;412;;;1252939;;;Koornstraat;79;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252748;413;;;1252748;;;Koornstraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414340;415;;;3414340;;;Bruanestraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417008;426;;;3417008;;;Mandellaan;98;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417419;428;;;3417419;;;Meulebekestraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418605;409;;;3418605;;;Spinnersstraat;22;;D;2018-03-09 11:53:02;Gunther Lamberts;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;875291;412;;;875291;;;Koornstraat;81;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252749;413;;;1252749;;;Koornstraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252282;426;;;1252282;;;Mandellaan;100;;D;2018-03-19 16:29:41;Gunther Lamberts;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;4365034;428;;;4365034;;;Meulebekestraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875292;412;;;875292;;;Koornstraat;83;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875099;413;;;875099;;;Koornstraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875197;415;;;875197;;;Bruanestraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417009;426;;;3417009;;;Mandellaan;102;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417420;428;;;3417420;;;Meulebekestraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418608;409;;;3418608;;;Spinnersstraat;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375120;412;;;4375120;;;Koornstraat;85;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875093;413;;;875093;;;Mandellaan;232;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414342;415;;;3414342;;;Bruanestraat;33;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874773;426;;;874773;;;Mandellaan;108;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417421;428;;;3417421;;;Meulebekestraat;33;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874600;431;;;874600;;;Beversesteenweg;79;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418611;409;;;3418611;;;Spinnersstraat;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416515;412;;;3416515;;;Koornstraat;87;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417035;413;;;3417035;;;Mandellaan;234;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414344;415;;;3414344;;;Bruanestraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417422;428;;;3417422;;;Meulebekestraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413853;431;;;3413853;;;Beversesteenweg;81;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418613;409;;;3418613;;;Spinnersstraat;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416517;412;;;3416517;;;Koornstraat;91;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368341;413;;;4368341;;;Mandellaan;236;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414345;415;;;3414345;;;Bruanestraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417423;428;;;3417423;;;Meulebekestraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365050;431;;;4365050;;;Beversesteenweg;85;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418615;409;;;3418615;;;Spinnersstraat;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252949;412;;;1252949;;;Koornstraat;93;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252730;413;;;1252730;;;Mandellaan;238;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414347;415;;;3414347;;;Bruanestraat;39;;;13-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417425;428;;;3417425;;;Meulebekestraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418617;409;;;3418617;;;Spinnersstraat;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375131;412;;;4375131;;;Koornstraat;99;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252731;413;;;1252731;;;Mandellaan;240;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4147871;415;;;4147871;;;Bruanestraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417426;428;;;3417426;;;Meulebekestraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413856;431;;;3413856;;;Beversesteenweg;91;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4188172;409;;;4188172;;;Spinnersstraat;38;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375132;412;;;4375132;;;Koornstraat;101;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252732;413;;;1252732;;;Mandellaan;242;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414349;415;;;3414349;;;Bruanestraat;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417427;428;;;3417427;;;Meulebekestraat;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413858;431;;;3413858;;;Beversesteenweg;95;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355029;409;;;4355029;;;Spinnersstraat;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252946;412;;;1252946;;;Koornstraat;105;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368348;413;;;4368348;;;Mandellaan;246;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875193;415;;;875193;;;Bruanestraat;45;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365038;428;;;4365038;;;Meulebekestraat;45;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;340611;431;;;340611;;;Beversesteenweg;97;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418624;409;;;3418624;;;Spinnersstraat;48;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416519;412;;;3416519;;;Koornstraat;107;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414350;415;;;3414350;;;Bruanestraat;47;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417428;428;;;3417428;;;Meulebekestraat;47;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413862;431;;;3413862;;;Beversesteenweg;103;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418627;409;;;3418627;;;Spinnersstraat;52;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416520;412;;;3416520;;;Koornstraat;109;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252734;413;;;1252734;;;Mandellaan;250;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4050355;415;;;4050355;;;Bruanestraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874634;428;;;874634;;;Meulebekestraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4194116;409;;;4194116;;;Spinnersstraat;56;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252947;412;;;1252947;;;Koornstraat;111;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252735;413;;;1252735;;;Mandellaan;252;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355068;415;;;4355068;;;Bruanestraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874636;428;;;874636;;;Meulebekestraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413867;431;;;3413867;;;Beversesteenweg;119;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418631;409;;;3418631;;;Spinnersstraat;60;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252948;412;;;1252948;;;Koornstraat;117;;;2018-03-22 08:45:01;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252736;413;;;1252736;;;Mandellaan;254;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355069;415;;;4355069;;;Bruanestraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875293;412;;;875293;;;Koornstraat;121;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417040;413;;;3417040;;;Mandellaan;256;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355070;415;;;4355070;;;Bruanestraat;55;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413871;431;;;3413871;;;Beversesteenweg;125;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252737;413;;;1252737;;;Mandellaan;258;;;2018-03-21 14:56:53;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413872;431;;;3413872;;;Beversesteenweg;127;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4196799;415;;;4196799;;;Bruanestraat;61;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417044;412;;;3417044;;;Mandellaan;280;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414355;415;;;3414355;;;Bruanestraat;65;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874603;431;;;874603;;;Beversesteenweg;133;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368309;412;;;4368309;;;Mandellaan;282;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4216938;413;;;4216938;;;Mandellaan;266;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355078;415;;;4355078;;;Bruanestraat;67;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413875;431;;;3413875;;;Beversesteenweg;135;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252739;413;;;1252739;;;Mandellaan;268;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355079;415;;;4355079;;;Bruanestraat;69;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413879;431;;;3413879;;;Beversesteenweg;141;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368311;412;;;4368311;;;Mandellaan;290;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252740;413;;;1252740;;;Mandellaan;272;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355080;415;;;4355080;;;Bruanestraat;71;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413883;431;;;3413883;;;Beversesteenweg;149;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252721;412;;;1252721;;;Mandellaan;292;;;2018-03-21 13:28:32;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252729;412;;;1252729;;;Mandellaan;294;;;2018-03-21 14:08:00;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413885;431;;;3413885;;;Beversesteenweg;153;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875194;415;;;875194;;;Bruanestraat;77;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413886;431;;;3413886;;;Beversesteenweg;155;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368314;412;;;4368314;;;Mandellaan;300;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875201;415;;;875201;;;Koornstraat;4;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413888;431;;;3413888;;;Beversesteenweg;159;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252722;412;;;1252722;;;Mandellaan;302;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5841678;415;;;5841678;;;Koornstraat;24;;;13-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413890;431;;;3413890;;;Beversesteenweg;161;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368316;412;;;4368316;;;Mandellaan;304;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875144;415;;;875144;;;Koornstraat;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368318;412;;;4368318;;;Mandellaan;306;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416494;415;;;3416494;;;Koornstraat;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413891;431;;;3413891;;;Beversesteenweg;167;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4200969;412;;;4200969;;;Mandellaan;308;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416496;415;;;3416496;;;Koornstraat;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4086875;412;;;4086875;;;Mandellaan;310;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416497;415;;;3416497;;;Koornstraat;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413893;431;;;3413893;;;Beversesteenweg;171;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368322;412;;;4368322;;;Mandellaan;314;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416498;415;;;3416498;;;Koornstraat;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362651;431;;;4362651;;;Beversesteenweg;175;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875089;412;;;875089;;;Mandellaan;316;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875143;415;;;875143;;;Koornstraat;38;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875051;412;;;875051;;;Mandellaan;318;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875141;415;;;875141;;;Koornstraat;40;;;2018-03-19 16:30:05;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4050397;431;;;4050397;;;Beversesteenweg;181;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417058;412;;;3417058;;;Mandellaan;322;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874760;424;;;874760;;;Eksaardestraat;1;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413897;431;;;3413897;;;Beversesteenweg;183;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4363010;424;;;4363010;;;Eksaardestraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413899;431;;;3413899;;;Beversesteenweg;185;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252218;424;;;1252218;;;Eksaardestraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;862514;431;;;862514;;;Beversesteenweg;187;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414836;424;;;3414836;;;Eksaardestraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413896;431;;;3413896;;;Beversesteenweg;181;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875050;412;;;875050;;;Mandellaan;336;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252216;424;;;1252216;;;Eksaardestraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417063;412;;;3417063;;;Mandellaan;338;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414838;424;;;3414838;;;Eksaardestraat;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417064;412;;;3417064;;;Mandellaan;340;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252217;424;;;1252217;;;Eksaardestraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4203798;412;;;4203798;;;Mandellaan;342;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874762;424;;;874762;;;Eksaardestraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875048;412;;;875048;;;Mandellaan;344;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875202;415;;;875202;;;Spinnersstraat;1;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874627;424;;;874627;;;Hammestraat;71;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354971;415;;;4354971;;;Spinnersstraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252236;424;;;1252236;;;Hammestraat;73;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417066;412;;;3417066;;;Mandellaan;348;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418599;415;;;3418599;;;Spinnersstraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
