Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate
ANTWERPEN-WEST - FH06;198787;BL0605;1;658128;198787;;;Kleine Markt;7;;A;2020-06-20 12:15:05;Hidde Kiekens;MDU;4;20;1;25;Y;;BUILDING template
ANTWERPEN-WEST - FH06;198788;BL0604;1;8397443;198788;;;Bredestraat;1;;D;2020-03-02 10:15:15;Geert Stockman;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;862884;BL0608;2;13335021;862884;;;Everdijstraat;45;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059320;BL0622;3;612231;1059320;;;Groenplaats;16;;D;2020-05-08;Maayken Vanfleteren;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059322;BL0622;3;612232;1059322;;;Groenplaats;30;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059342;BL0622;3;612250;1059342;;;Jan Blomstraat;1;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059343;BL0622;3;612251;1059343;;;Jan Blomstraat;7;;;2020-05-08 14:00:23;Maayken Vanfleteren;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059351;BL0622;3;612257;1059351;33634136;Lijnwaadmarkt 16-18;Lijnwaadmarkt;16;;D;2020-05-08 15:20:27;Maayken Vanfleteren;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059352;BL0622;3;612258;1059352;;;Lijnwaadmarkt;20;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059357;BL0622;3;612262;1059357;;;Sint-Pieterstraat;5;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059366;BL0622;3;612271;1059366;;;Melkmarkt;38;;D;2020-04-13 10:05:06;Maayken Vanfleteren;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059367;BL0622;3;612272;1059367;;;Melkmarkt;26;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1059369;BL0623;3;612273;1059369;;;Melkmarkt;14;;;2020-06-29;Maayken Vanfleteren;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1072767;BL0622;3;8397433;1072767;;;Sint-Pieterstraat;1;;D;2020-05-08 15:20:19;Maayken Vanfleteren;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1074854;BL0617;3;612313;1074854;33634152;Sint-Pietersstraat 4-6;Sint-Pieterstraat;4;;D;2020-04-13 16:05:06;Maayken Vanfleteren;MDU;0;1;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1074855;BL0618;3;612314;1074855;;;Eiermarkt;7;;D;2020-05-18 16:20:04;Maayken Vanfleteren;MDU;1;2;1;4;N;;BUILDING template
ANTWERPEN-WEST - FH06;1074858;BL0622;3;612315;1074858;;;Groenplaats;28;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1074912;BL0622;3;612316;1074912;;;Groenplaats;27;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1091095;BL0625;3;612746;1091095;;;Sint-Katelijnevest;48;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1091131;BL0624;3;612749;1091131;;;Vleminckstraat;3;;D;2020-04-13 14:45:11;Maayken Vanfleteren;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1091132;BL0624;3;612750;1091132;;;Vleminckstraat;15;;D;2020-04-13 14:45:09;Maayken Vanfleteren;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1091158;BL0606;1;612761;1091158;;;Kammenstraat;89;;D;2020-03-06 19:35:07;Hidde Kiekens;MDU;1;3;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH06;1139887;BL0603;1;614036;1139887;;;Maarschalk Gerardstraat;31;;D;2020-02-28 11:40:09;Geert Stockman;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139907;BL0603;1;614053;1139907;;;Mechelseplein;22;;;;Olivier Collignon;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1139910;BL0603;1;614056;1139910;;;Mechelseplein;26;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139912;BL0603;1;614058;1139912;;;Maarschalk Gerardstraat;27;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139913;BL0603;1;614059;1139913;33634189;Maarschalk Gerardstraat 25-25A;Maarschalk Gerardstraat;25;;XA;2020-02-28 09:50:09;Geert Stockman;MDU;0;15;1;16;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139914;BL0603;1;614060;1139914;;;Maarschalk Gerardstraat;23;;D;2020-02-26 08:15:12;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139915;BL0603;1;614061;1139915;;;Maarschalk Gerardstraat;21;;D;2020-02-26 08:20:09;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139918;BL0603;1;614063;1139918;;;Schermersstraat;11;;D;2020-02-28 11:25:08;Geert Stockman;MDU;2;0;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139919;BL0603;1;614064;1139919;;;Schermersstraat;3;;D;2020-02-28 10:40:10;Geert Stockman;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139922;BL0603;1;614066;1139922;;;Schermersstraat;1;;XA;2020-02-28 22:55:07;Geert Stockman;MDU;1;12;1;14;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139940;BL0603;1;614076;1139940;;;Maarschalk Gerardstraat;19;;XA;2020-08-24;Geert Stockman;MDU;1;9;1;11;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139976;BL0601;1;614092;1139976;;;Terninckstraat;1;;D;2020-03-03 15:45:18;Geert Stockman;MDU;1;7;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139978;BL0601;1;13334621;1139978;;;Bervoetstraat;2;;D;2020-02-29 12:05:08;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139979;BL0601;1;614093;1139979;;;Bervoetstraat;40;;D;2020-02-29 11:35:07;Geert Stockman;MDU;2;0;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139986;BL0601;1;614098;1139986;;;Begijnenstraat;95;;C;2020-08-12 15:40:10;Geert Stockman;MDU;3;7;0;10;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139988;BL0601;1;13335047;1139988;;;Kasteelpleinstraat;9;;D;2020-03-03 15:45:24;Geert Stockman;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1139989;BL0601;1;614100;1139989;;;Kasteelpleinstraat;1;;D;2020-03-01 11:20:06;Geert Stockman;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1297943;BL0614;2;13335034;1297943;33634123;;Groenplaats;36;;;;Steve De Weerdt;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1313879;BL0602;1;616149;1313879;;;Bervoetstraat;9;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1369823;BL0612;3;617480;1369823;;;Wiegstraat;14;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1373123;BL0611;2;617522;1373123;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;33;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1437874;BL0624;3;618033;1437874;;;Korte Nieuwstraat;4;;D;2020-08-19 15:55:14;Maayken Vanfleteren;MDU;1;3;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH06;1438270;BL0605;1;618037;1438270;33634165;Vleminckveld 5-7-9-11-13-15-17-19-21-23;Vleminckveld;23;;XC;2020-06-08 17:15:06;Hidde Kiekens;MDU;0;11;1;12;N;;BUILDING template
ANTWERPEN-WEST - FH06;1443643;BL0602;1;618199;1443643;;;Maarschalk Gerardstraat;2;;D;2020-07-15 08:31:09;Geert Stockman;MDU;2;0;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1448986;BL0605;1;618272;1448986;33634165;Vleminckveld 5-7-9-11-13-15-17-19-21-23;Vleminckveld;7;;XC;2020-06-08 16:10:05;Hidde Kiekens;MDU;0;9;1;10;N;;BUILDING template
ANTWERPEN-WEST - FH06;1451773;BL0601;1;618376;1451773;;;Begijnenstraat;93;;D;2020-04-29 09:45:11;Geert Stockman;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1456855;BL0612;3;618446;1456855;33634168;Wiegstraat 20-22;Wiegstraat;20;;D;2020-03-13 16:15:12;Maayken Vanfleteren;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1488600;BL0605;1;618986;1488600;33634165;Vleminckveld 5-7-9-11-13-15-17-19-21-23;Vleminckveld;17;;XC;2020-06-08 17:20:04;Hidde Kiekens;MDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1495533;BL0601;1;619041;1495533;;;Kasteelpleinstraat;3;;D;2020-05-20 11:20:47;Geert Stockman;MDU;1;5;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1511424;BL0620;2;619353;1511424;;;Oude Koornmarkt;23;;;2020-05-12 18:35:07;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1511557;BL0624;3;619358;1511557;;;Korte Nieuwstraat;6;;D;2020-04-13 16:40:07;Maayken Vanfleteren;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1512593;BL0615;3;8397434;1512593;33634159;Eiermarkt 20_Schoenmarkt 25-29-31-35;Schoenmarkt;35;;A;2020-09-09 18:30:10;Geert Stockman;MDU;1;0;0;1;N;N;BUILDING template
ANTWERPEN-WEST - FH06;1521194;BL0601;1;8397435;1521194;;;Terninckstraat;13;;C;2020-07-15 07:35:08;Geert Stockman;MDU;2;27;1;30;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1739652;BL0619;3;13334591;1739652;38869091;Beggaardenstraat 6_Eiermarkt 31-31A-33-35-41_Sint-Katelijnevest 52-54-58-62-64-66-68-70;Beggaardenstraat;6;;C;;Mark van Gossum;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1739655;BL0602;1;626197;1739655;;;Begijnenstraat;3;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1739657;BL0602;1;626199;1739657;;;Begijnenstraat;7;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1739660;BL0602;1;626202;1739660;;;Begijnenstraat;17;;F;2020-07-15 08:41:05;Geert Stockman;MDU;0;5;1;6;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1739661;BL0602;1;626203;1739661;;;Begijnenstraat;21;;;;Geert Stockman;SDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1739667;BL0602;1;626205;1739667;;;Begijnenstraat;37;;D;2020-04-29 10:10:06;Geert Stockman;MDU;0;2;0;2;N;;BUILDING template
ANTWERPEN-WEST - FH06;1739668;BL0602;1;8397436;1739668;;;Begijnenstraat;41;;;;Geert Stockman;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1739677;BL0602;1;626213;1739677;;;Begijnenstraat;61;;D;2020-06-03 09:45:06;Geert Stockman;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1739680;BL0602;1;626215;1739680;;;Begijnenstraat;65;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1739684;BL0601;1;626218;1739684;;;Begijnenstraat;89;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741131;BL0601;1;627411;1741131;;;Bervoetstraat;4;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741132;BL0602;1;627412;1741132;;;Bervoetstraat;5;;D;2020-02-29 12:05:07;Geert Stockman;MDU;1;4;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741133;BL0601;1;627413;1741133;;;Bervoetstraat;6;;D;2020-02-29 21:15:10;Geert Stockman;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741134;BL0601;1;627414;1741134;33634148;Bervoetstraat 8-10;Bervoetstraat;8;;D;2020-02-29 12:25:07;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741135;BL0601;1;627415;1741135;33634148;Bervoetstraat 8-10;Bervoetstraat;10;;D;2020-02-29 12:25:07;Geert Stockman;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741137;BL0601;1;627417;1741137;;;Bervoetstraat;12;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741139;BL0601;1;627418;1741139;;;Bervoetstraat;16;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741140;BL0601;1;13334628;1741140;;;Bervoetstraat;22;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741141;BL0601;1;627419;1741141;;;Bervoetstraat;24;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741143;BL0602;1;627420;1741143;;;Bervoetstraat;31;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741144;BL0602;1;627421;1741144;;;Bervoetstraat;33;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741145;BL0601;1;627422;1741145;;;Bervoetstraat;34;;D;2020-02-29 11:20:07;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741146;BL0602;1;627423;1741146;;;Bervoetstraat;35;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741147;BL0602;1;13334634;1741147;;;Bervoetstraat;39;;D;2020-02-29 11:15:09;Geert Stockman;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741148;BL0602;1;627424;1741148;;;Bervoetstraat;41;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741149;BL0602;1;627425;1741149;;;Bervoetstraat;43;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1741150;BL0602;1;627426;1741150;;;Bervoetstraat;45;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1750022;BL0620;2;628988;1750022;;;Jan Blomstraat;4;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1750023;BL0622;3;628989;1750023;;;Jan Blomstraat;5;;;2020-05-08 14:00:15;Maayken Vanfleteren;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1750024;BL0620;2;628990;1750024;;;Jan Blomstraat;6;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778756;BL0604;1;632170;1778756;;;Bredestraat;5;;;2020-03-02 10:05:10;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778769;BL0604;1;632174;1778769;;;Bredestraat;9;;D;2020-03-02 11:20:08;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778777;BL0604;1;632176;1778777;;;Bredestraat;11;;;;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778782;BL0604;1;632177;1778782;;;Bredestraat;13;;;;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778789;BL0604;1;632179;1778789;;;Bredestraat;15;;D;2020-03-02 14:50:22;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778794;BL0604;1;13334731;1778794;;;Bredestraat;17;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778804;BL0604;1;8397438;1778804;;;Bredestraat;25;;D;2020-03-02 10:25:09;Geert Stockman;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778808;BL0604;1;8397439;1778808;;;Bredestraat;27;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778829;BL0604;1;632189;1778829;;;Bredestraat;35;;D;2020-03-02 11:05:09;Geert Stockman;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778839;BL0604;1;632192;1778839;;;Bredestraat;39;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1778850;BL0604;1;632195;1778850;;;Bredestraat;43;;D;2020-03-02 09:30:17;Geert Stockman;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1857314;BL0617;3;640630;1857314;;;Eiermarkt;1;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1857325;BL0617;3;640631;1857325;;;Eiermarkt;3;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1857364;BL0618;3;640632;1857364;;;Eiermarkt;9;;D;2020-05-18 16:15:05;Maayken Vanfleteren;MDU;1;1;0;2;N;;BUILDING template
ANTWERPEN-WEST - FH06;1857371;BL0618;3;640633;1857371;;;Eiermarkt;11;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1857405;BL0618;3;640634;1857405;;;Eiermarkt;19;;D;2020-05-29 17:30:05;Maayken Vanfleteren;MDU;0;3;1;4;N;;BUILDING template
ANTWERPEN-WEST - FH06;1868992;BL0606;1;641814;1868992;;;Everdijstraat;4;;;2020-07-03 09:25:04;Hidde Kiekens;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869001;BL0606;1;13335012;1869001;;;Everdijstraat;6;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869018;BL0606;1;641815;1869018;33634176;Everdijstraat 8-10;Everdijstraat;8;;D;2020-03-06 20:00:11;Hidde Kiekens;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869022;BL0606;1;641816;1869022;33634176;Everdijstraat 8-10;Everdijstraat;10;;D;2020-03-06 20:00:11;Hidde Kiekens;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869031;BL0606;1;13335016;1869031;;;Everdijstraat;12;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869037;BL0607;2;641817;1869037;;;Everdijstraat;13;;;2020-03-05 09:40:11;Hidde Kiekens;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869043;BL0607;2;641818;1869043;;;Everdijstraat;15;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869049;BL0607;2;641819;1869049;;;Everdijstraat;17;;D;2020-03-05 09:45:13;Hidde Kiekens;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869062;BL0607;2;641820;1869062;;;Everdijstraat;19;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869064;BL0607;2;641821;1869064;;;Everdijstraat;21;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869077;BL0608;2;641822;1869077;;;Everdijstraat;31;;D;2020-08-21 10:25:06;Hidde Kiekens;MDU;1;2;0;3;N;;BUILDING template
ANTWERPEN-WEST - FH06;1869083;BL0608;2;641823;1869083;;;Everdijstraat;33;;D;;olivier collignon;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869096;BL0608;2;641824;1869096;;;Everdijstraat;35;;XC;;Steve De Weerdt;MDU;1;14;0;15;N;;BUILDING template
ANTWERPEN-WEST - FH06;1869103;BL0608;2;641825;1869103;33634177;Everdijstraat 37-39;Everdijstraat;37;;D;;olivier collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869113;BL0608;2;641826;1869113;33634177;Everdijstraat 37-39;Everdijstraat;39;;D;;olivier collignon;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869118;BL0608;2;13335019;1869118;;;Everdijstraat;41;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1869122;BL0608;2;641827;1869122;;;Everdijstraat;43;;;;olivier collignon;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1884602;BL0608;2;643419;1884602;;;Korte Gasthuisstraat;4;;;2020-06-12 11:20:23;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884618;BL0608;2;643420;1884618;;;Korte Gasthuisstraat;6;;;2020-06-12 11:20:24;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884633;BL0608;2;643422;1884633;;;Korte Gasthuisstraat;8;;;2020-03-06 11:10:10;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884669;BL0608;2;643426;1884669;;;Korte Gasthuisstraat;10;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884691;BL0608;2;643431;1884691;;;Korte Gasthuisstraat;12;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884705;BL0608;2;643433;1884705;;;Korte Gasthuisstraat;14;;D;2020-04-13 16:55:07;Maayken Vanfleteren;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884727;BL0608;2;13335057;1884727;;;Korte Gasthuisstraat;18;;D;2020-08-21 10:35:10;Hidde Kiekens;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884742;BL0608;2;643440;1884742;;;Korte Gasthuisstraat;20;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884816;BL0608;2;643448;1884816;;;Korte Gasthuisstraat;28;;;2020-08-21 10:35:13;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884838;BL0608;2;8397440;1884838;;;Korte Gasthuisstraat;30;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884866;BL0608;2;643453;1884866;;;Korte Gasthuisstraat;32;;;2020-03-06 11:10:08;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1884894;BL0606;1;8397441;1884894;;;Korte Gasthuisstraat;36;;XA;2020-08-30 10:00:06;Hidde Kiekens;MDU;6;59;2;67;N;;BUILDING template
ANTWERPEN-WEST - FH06;1884988;BL0605;1;643463;1884988;;;Lange Gasthuisstraat;12;;D;2020-03-11 10:40:10;Hidde Kiekens;MDU;2;0;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1885037;BL0605;1;643466;1885037;33634185;Lange Gasthuisstraat 16-18;Lange Gasthuisstraat;16;;XA;2020-07-25 10:20:04;Hidde Kiekens;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1885054;BL0605;1;643468;1885054;;;Lange Gasthuisstraat;24;;;2020-03-11 10:45:10;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892885;BL0603;1;13335235;1892885;;;Maarschalk Gerardstraat;1;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892898;BL0602;1;13335239;1892898;;;Maarschalk Gerardstraat;4;A;;2020-08-17 19:40:04;Geert Stockman;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;1892908;BL0603;1;643969;1892908;;;Maarschalk Gerardstraat;5;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892918;BL0602;1;643970;1892918;;;Maarschalk Gerardstraat;6;;D;2020-08-27 17:25:05;Geert Stockman;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892929;BL0603;1;643971;1892929;;;Maarschalk Gerardstraat;7;;;2020-02-26 08:30:12;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892935;BL0602;1;643972;1892935;;;Maarschalk Gerardstraat;8;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892939;BL0603;1;643973;1892939;;;Maarschalk Gerardstraat;9;;D;2020-02-26 09:00:14;Geert Stockman;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892950;BL0603;1;643974;1892950;;;Maarschalk Gerardstraat;11;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1892977;BL0603;1;643975;1892977;;;Maarschalk Gerardstraat;13;;D;2020-02-26 08:00:13;Geert Stockman;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1893001;BL0603;1;643976;1893001;;;Maarschalk Gerardstraat;15;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1893042;BL0602;1;643977;1893042;;;Maarschalk Gerardstraat;18;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1893085;BL0602;1;643978;1893085;;;Maarschalk Gerardstraat;20;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1893137;BL0602;1;643979;1893137;;;Maarschalk Gerardstraat;24;;D;2020-03-03 15:55:15;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1893166;BL0602;1;643980;1893166;;;Maarschalk Gerardstraat;26;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;1893189;BL0602;1;643981;1893189;;;Maarschalk Gerardstraat;28;;;2020-05-27 14:15:04;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
