OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
817742;KNOKKE-HEIST - FH03;Leopoldlaan;170;;8300;Knokke-Heist;74726,0;227589,0;NB-830017000300;NB-830017000300;BUILDING template;Leopoldlaan 170 8300 Knokke-Heist
817743;KNOKKE-HEIST - FH03;Leopoldlaan;172;;8300;Knokke-Heist;74731,0;227589,0;NB-830017200301;NB-830017200301;BUILDING template;Leopoldlaan 172 8300 Knokke-Heist
817744;KNOKKE-HEIST - FH03;Lippenslaan;156;;8300;Knokke-Heist;74741,0;226909,0;NB-830015600302;NB-830015600302;BUILDING template;Lippenslaan 156 8300 Knokke-Heist
816721;KNOKKE-HEIST - FH03;Elizabetlaan;96;;8300;Knokke-Heist;74686,0;226863,0;NB-83009600220;NB-83009600220;BUILDING template;Elizabetlaan 96 8300 Knokke-Heist
817745;KNOKKE-HEIST - FH03;Leopoldlaan;168;;8300;Knokke-Heist;74731,0;227589,0;NB-830016800299;NB-830016800299;BUILDING template;Leopoldlaan 168 8300 Knokke-Heist
817746;KNOKKE-HEIST - FH03;Lippenslaan;162;;8300;Knokke-Heist;74742,99;226922,67;NB-830016200303;NB-830016200303;BUILDING template;Lippenslaan 162 8300 Knokke-Heist
817747;KNOKKE-HEIST - FH03;Lippenslaan;172;A;8300;Knokke-Heist;74746,0;226951,0;NB-8300172A00304;NB-8300172A00304;BUILDING template;Lippenslaan 172 A 8300 Knokke-Heist
817748;KNOKKE-HEIST - FH03;Lippenslaan;181;;8300;Knokke-Heist;74705,0;226903,0;NB-830018100305;NB-830018100305;BUILDING template;Lippenslaan 181 8300 Knokke-Heist
817749;KNOKKE-HEIST - FH03;Lippenslaan;182;;8300;Knokke-Heist;74751,0;227002,0;NB-830018200306;NB-830018200306;BUILDING template;Lippenslaan 182 8300 Knokke-Heist
817750;KNOKKE-HEIST - FH03;Lippenslaan;183;;8300;Knokke-Heist;74706,0;226913,0;NB-830018300307;NB-830018300307;BUILDING template;Lippenslaan 183 8300 Knokke-Heist
817751;KNOKKE-HEIST - FH03;Lippenslaan;184;;8300;Knokke-Heist;74756,0;227002,0;NB-830018400308;NB-830018400308;BUILDING template;Lippenslaan 184 8300 Knokke-Heist
