File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';20;11079031;LU;1;'54;;;'5;;Y;;;;NA;;;;;;;N;KEEP;;;';3990557;11079031
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;10557125;LU;1;'13;;;'1;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';3990557;10557125
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;10557315;LU;1;'21;;;'2;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';3990557;10557315
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;10557343;LU;1;'22;;;'2;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';3990557;10557343
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;10557359;LU;1;'23;;;'2;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';3990557;10557359
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;10557374;LU;1;'24;;;'2;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';3990557;10557374
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;10557458;LU;1;'31;;;'3;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';3990557;10557458
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;10557459;LU;1;'32;;;'3;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;NA;;;;;;;N;KEEP;;;';3990557;10557459
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';21;11197429;SU;1;'SU1;;;0;;Y;;;;NA;;;;;;;N;KEEP;;;';3990557;11197429
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502539;'20200213143557;3990557;'33860000;'19056;Lippenslaan;'171;';8300;Knokke-Heist;;'74686,56;'226853,698;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';22;11197430;SU;1;'SU2;;;0;;Y;;;;NA;;;;;;;N;KEEP;;;';3990557;11197430
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';;;LU;1;;;;;;;;;;;B;BOWN;;;;;N;NEW;;;';333110;
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436968;'20191213125347;333110;'33860000;'19056;Lippenslaan;'67;';8300;Knokke-Heist;;'74640;'226519;;Y;NA;3;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:15:20;;Y;MODIFY;;;';1;11139289;SU;1;;;;;;;;;;;B;BOWN;;;;;N;MODIFY;;;';333110;11139289
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436937;'20191216084101;333283;'33860000;'19056;Lippenslaan;'60;';8300;Knokke-Heist;;'74696,58;'226466,928;;N;IRREG;3;0;Unknown;Unknown;;None;;;;SSV_IMPORT;'10/07/2019 07:11:44;;Y;MODIFY;;;';1;11139228;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';333283;11139228
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';1;11139330;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139330
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';10;11139339;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139339
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';11;11139340;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139340
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';12;11139341;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139341
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';13;11139342;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139342
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';14;11139343;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139343
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';2;11139331;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139331
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';3;11139332;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139332
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';4;11139333;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139333
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';5;11139334;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139334
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';6;11139335;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139335
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';7;11139336;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139336
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';8;11139337;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139337
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';9;11139338;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139338
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436971;'20200303151751;2762936;'33860000;'19056;Lippenslaan;'5;'A;8300;Knokke-Heist;;'74626,478;'226331,347;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:16:21;;Y;MODIFY;;;';15;11139344;SU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762936;11139344
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436927;'20200303150633;2762953;'33860000;'19056;Lippenslaan;'17;';8300;Knokke-Heist;;'74635,525;'226361,301;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:10:09;;Y;MODIFY;;;';1;11139168;BU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762953;11139168
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436927;'20200303150633;2762953;'33860000;'19056;Lippenslaan;'17;';8300;Knokke-Heist;;'74635,525;'226361,301;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:10:09;;Y;MODIFY;;;';2;11139169;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762953;11139169
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436927;'20200303150633;2762953;'33860000;'19056;Lippenslaan;'17;';8300;Knokke-Heist;;'74635,525;'226361,301;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:10:09;;Y;MODIFY;;;';3;11139170;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762953;11139170
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436927;'20200303150633;2762953;'33860000;'19056;Lippenslaan;'17;';8300;Knokke-Heist;;'74635,525;'226361,301;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:10:09;;Y;MODIFY;;;';4;11139171;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762953;11139171
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436927;'20200303150633;2762953;'33860000;'19056;Lippenslaan;'17;';8300;Knokke-Heist;;'74635,525;'226361,301;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:10:09;;Y;MODIFY;;;';5;11139172;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762953;11139172
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436927;'20200303150633;2762953;'33860000;'19056;Lippenslaan;'17;';8300;Knokke-Heist;;'74635,525;'226361,301;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:10:09;;Y;MODIFY;;;';6;11139173;LU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762953;11139173
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436927;'20200303150633;2762953;'33860000;'19056;Lippenslaan;'17;';8300;Knokke-Heist;;'74635,525;'226361,301;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;SSV_IMPORT;'10/07/2019 07:10:09;;Y;MODIFY;;;';7;11139174;SU;1;;;;;;;;;;;B;BOWN;;;;;N;KEEP;;;';2762953;11139174
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436936;'20191212064309;2762980;'33860000;'19056;Lippenslaan;'37;';8300;Knokke-Heist;;'74652,315;'226420,415;;N;IRREG;3;0;Unknown;Unknown;;None;;;;SSV_IMPORT;'10/07/2019 07:11:38;;Y;MODIFY;;;';1;11139227;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2762980;11139227
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436969;'20200107094335;2763035;'33860000;'19056;Lippenslaan;'74;';8300;Knokke-Heist;;'74713,525;'226583,469;;N;IRREG;3;4;Unknown;Unknown;;None;;;;SSV_IMPORT;'10/07/2019 07:15:38;;Y;MODIFY;;;';1;11139300;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2763035;11139300
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436945;'20200218123712;2763159;'33860000;'19056;Lippenslaan;'161;';8300;Knokke-Heist;;'74690,434;'226834,117;;N;IRREG;3;4;Unknown;Unknown;;None;;;;SSV_IMPORT;'10/07/2019 07:12:31;;Y;MODIFY;;;';1;11139236;BU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2763159;11139236
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436965;'20200210123157;5579467;'33860000;'19056;Lippenslaan;'22;';8300;Knokke-Heist;;'74672,966;'226316,065;;N;ORN;6;0;Unknown;Unknown;A - Floorbox;None;;;;SSV_IMPORT;'10/07/2019 07:14:51;;Y;MODIFY;;;';1;11139277;LU;1;'1;;;'1;;;;;;;;;;;;;N;KEEP;;;';5579467;11139277
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436965;'20200210123157;5579467;'33860000;'19056;Lippenslaan;'22;';8300;Knokke-Heist;;'74672,966;'226316,065;;N;ORN;6;0;Unknown;Unknown;A - Floorbox;None;;;;SSV_IMPORT;'10/07/2019 07:14:51;;Y;MODIFY;;;';2;11139278;LU;1;'2;;;'2;;;;;;;;;;;;;N;KEEP;;;';5579467;11139278
