adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Houtbriel 33;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;10471956;'20200130174956;3504608;'60370000;'20515;Houtbriel;'33;';9100;Sint-Niklaas;;'134106,606;'206106,727;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11048899;;BU;1;;;;;;Y;;HOUSE;;NA;;;;;;;N;KEEP;;;';3504608;11048899;MDU;1.0;2;4;2;3504608-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Houtbriel 33;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;10471956;'20200130174956;3504608;'60370000;'20515;Houtbriel;'33;';9100;Sint-Niklaas;;'134106,606;'206106,727;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2112098;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';3504608;2112098;MDU;1.0;1;4;1;3504608-LU1;2.0;1.0;1;;;;;;;;;;101;101;;1
Houtbriel 33;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;10471956;'20200130174956;3504608;'60370000;'20515;Houtbriel;'33;';9100;Sint-Niklaas;;'134106,606;'206106,727;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;11093662;;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3504608;11093662;MDU;1.0;4;4;4;3504608-LU2;3.0;2.0;2;;;;;;;;;;201;201;;2
Nieuwstraat 14;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801647;'20200130174904;3508487;'60370000;'22403;Nieuwstraat;'14;';9100;Sint-Niklaas;;'133914,794;'205959,471;;Y;NA;2;7;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2100322;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';3508487;2100322;MDU;1.5;1;1;1;3508487-BU1;1.0;0.0;0;W03-D-Sint-Niklaas-FH01;3508487;BU;;;0;1;1.0;;1;1;;0
Nieuwstraat 14;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801647;'20200130174904;3508487;'60370000;'22403;Nieuwstraat;'14;';9100;Sint-Niklaas;;'133914,794;'205959,471;;Y;NA;2;7;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';3508487;;MDU;1.5;0;1;2;3508487-LU1;2.0;0.6666666666666666;0;W03-D-Sint-Niklaas-FH01;3508487;LU;;;0;1;2.0;;1;2;;0
Nieuwstraat 14;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801647;'20200130174904;3508487;'60370000;'22403;Nieuwstraat;'14;';9100;Sint-Niklaas;;'133914,794;'205959,471;;Y;NA;2;7;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';3508487;;MDU;1.5;0;1;3;3508487-LU2;3.0;1.3333333333333335;1;W03-D-Sint-Niklaas-FH01;3508487;LU;;;1;1;3.0;;1;101;;1
Nieuwstraat 17;0;1;3;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801649;'20200130174904;3508493;'60370000;'22403;Nieuwstraat;'17;';9100;Sint-Niklaas;;'133906,249;'205970,617;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;2103064;;BU;1;;;;;;Y;#A.GV/AK/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3508493;2103064;MDU;1.3333333333333333;1;4;1;3508493-BU1;1.0;0.0;0;W03-D-Sint-Niklaas-FH01;3508493;BU;;;0;1;1.0;;1;1;;0
Nieuwstraat 17;0;1;3;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801649;'20200130174904;3508493;'60370000;'22403;Nieuwstraat;'17;';9100;Sint-Niklaas;;'133906,249;'205970,617;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;2103068;;LU;1;;;;;;Y;#A1.2/AK/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3508493;2103068;MDU;1.3333333333333333;2;4;2;3508493-LU1;2.0;0.75;0;W03-D-Sint-Niklaas-FH01;3508493;LU;;;0;2;2.0;;2;2;;0
Nieuwstraat 17;0;1;3;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801649;'20200130174904;3508493;'60370000;'22403;Nieuwstraat;'17;';9100;Sint-Niklaas;;'133906,249;'205970,617;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;2103103;;LU;1;;;;;;Y;#HA.1.2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3508493;2103103;MDU;1.3333333333333333;3;4;3;3508493-LU2;3.0;1.5;1;W03-D-Sint-Niklaas-FH01;3508493;LU;;;1;101;3.0;;101;101;;1
Nieuwstraat 17;0;1;3;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801649;'20200130174904;3508493;'60370000;'22403;Nieuwstraat;'17;';9100;Sint-Niklaas;;'133906,249;'205970,617;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;2103104;;LU;1;;;;;;Y;#HA.GV;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3508493;2103104;MDU;1.3333333333333333;4;4;4;3508493-LU3;4.0;2.25;2;W03-D-Sint-Niklaas-FH01;3508493;LU;;;1;102;4.0;;102;102;;1
Nieuwstraat 29;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801654;'20200130174905;3508514;'60370000;'22403;Nieuwstraat;'29;';9100;Sint-Niklaas;;'133873,787;'205943,379;;Y;NA;2;8;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;2110265;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';3508514;2110265;MDU;1.5;1;3;1;3508514-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Nieuwstraat 29;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801654;'20200130174905;3508514;'60370000;'22403;Nieuwstraat;'29;';9100;Sint-Niklaas;;'133873,787;'205943,379;;Y;NA;2;8;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;2110266;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;IFH_BATCH;;;N;KEEP;;;';3508514;2110266;MDU;1.5;2;3;2;3508514-LU1;2.0;0.6666666666666666;0;;;;;;;;;;2;2;;0
Nieuwstraat 29;0;1;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801654;'20200130174905;3508514;'60370000;'22403;Nieuwstraat;'29;';9100;Sint-Niklaas;;'133873,787;'205943,379;;Y;NA;2;8;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;2110267;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;IFH_BATCH;;;N;KEEP;;;';3508514;2110267;MDU;1.5;3;3;3;3508514-LU2;3.0;1.3333333333333335;1;;;;;;;;;;101;101;;1
Nieuwstraat 59;0;0;7;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476031;'20200424131751;3508563;'60370000;'22403;Nieuwstraat;'59;';9100;Sint-Niklaas;;'133807,434;'205876,611;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11093134;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3508563;11093134;MDU;2.3333333333333335;1;7;1;3508563-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Nieuwstraat 59;0;0;7;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476031;'20200424131751;3508563;'60370000;'22403;Nieuwstraat;'59;';9100;Sint-Niklaas;;'133807,434;'205876,611;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11093135;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3508563;11093135;MDU;2.3333333333333335;2;7;2;3508563-LU2;2.0;0.42857142857142855;0;;;;;;;;;;2;2;;0
Nieuwstraat 59;0;0;7;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476031;'20200424131751;3508563;'60370000;'22403;Nieuwstraat;'59;';9100;Sint-Niklaas;;'133807,434;'205876,611;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11093136;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3508563;11093136;MDU;2.3333333333333335;3;7;3;3508563-LU3;3.0;0.857142857142857;0;;;;;;;;;;3;3;;0
Nieuwstraat 59;0;0;7;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476031;'20200424131751;3508563;'60370000;'22403;Nieuwstraat;'59;';9100;Sint-Niklaas;;'133807,434;'205876,611;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11093137;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3508563;11093137;MDU;2.3333333333333335;4;7;4;3508563-LU4;4.0;1.2857142857142856;1;;;;;;;;;;101;101;;1
Nieuwstraat 59;0;0;7;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476031;'20200424131751;3508563;'60370000;'22403;Nieuwstraat;'59;';9100;Sint-Niklaas;;'133807,434;'205876,611;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11093138;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3508563;11093138;MDU;2.3333333333333335;5;7;5;3508563-LU5;5.0;1.7142857142857142;1;;;;;;;;;;102;102;;1
Nieuwstraat 59;0;0;7;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476031;'20200424131751;3508563;'60370000;'22403;Nieuwstraat;'59;';9100;Sint-Niklaas;;'133807,434;'205876,611;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11093139;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3508563;11093139;MDU;2.3333333333333335;6;7;6;3508563-LU6;6.0;2.142857142857143;2;;;;;;;;;;201;201;;2
Nieuwstraat 59;0;0;7;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11476031;'20200424131751;3508563;'60370000;'22403;Nieuwstraat;'59;';9100;Sint-Niklaas;;'133807,434;'205876,611;;N;IRREG;3;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';7;11194481;;LU;1;;;;;;;;;;;;;;SSV_IMPORT;;;N;KEEP;;;';3508563;11194481;MDU;2.3333333333333335;7;7;7;3508563-LU7;7.0;2.5714285714285716;2;;;;;;;;;;202;202;;2
Onze-Lieve-Vrouwplein 8;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801805;'20200514203755;3509104;'60370000;'22945;Onze-Lieve-Vrouwplein;'8;';9100;Sint-Niklaas;;'133869,894;'206274,891;;Y;NA;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;11093684;;BU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3509104;11093684;MDU;1.0;6;7;6;3509104-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Onze-Lieve-Vrouwplein 8;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801805;'20200514203755;3509104;'60370000;'22945;Onze-Lieve-Vrouwplein;'8;';9100;Sint-Niklaas;;'133869,894;'206274,891;;Y;NA;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;2124632;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3509104;2124632;MDU;1.0;1;7;1;3509104-LU1;2.0;1.0;1;;;;;;;;;;101;101;;1
Onze-Lieve-Vrouwplein 8;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801805;'20200514203755;3509104;'60370000;'22945;Onze-Lieve-Vrouwplein;'8;';9100;Sint-Niklaas;;'133869,894;'206274,891;;Y;NA;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;2124633;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3509104;2124633;MDU;1.0;2;7;2;3509104-LU2;3.0;2.0;2;;;;;;;;;;201;201;;2
Onze-Lieve-Vrouwplein 8;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801805;'20200514203755;3509104;'60370000;'22945;Onze-Lieve-Vrouwplein;'8;';9100;Sint-Niklaas;;'133869,894;'206274,891;;Y;NA;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;2124634;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3509104;2124634;MDU;1.0;3;7;3;3509104-LU3;4.0;3.0;3;;;;;;;;;;301;301;;3
Onze-Lieve-Vrouwplein 8;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801805;'20200514203755;3509104;'60370000;'22945;Onze-Lieve-Vrouwplein;'8;';9100;Sint-Niklaas;;'133869,894;'206274,891;;Y;NA;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;2124635;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3509104;2124635;MDU;1.0;4;7;4;3509104-LU4;5.0;4.0;4;;;;;;;;;;401;401;;4
Onze-Lieve-Vrouwplein 8;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801805;'20200514203755;3509104;'60370000;'22945;Onze-Lieve-Vrouwplein;'8;';9100;Sint-Niklaas;;'133869,894;'206274,891;;Y;NA;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;2124636;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3509104;2124636;MDU;1.0;5;7;5;3509104-LU5;6.0;5.0;5;;;;;;;;;;501;501;;5
Onze-Lieve-Vrouwplein 8;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801805;'20200514203755;3509104;'60370000;'22945;Onze-Lieve-Vrouwplein;'8;';9100;Sint-Niklaas;;'133869,894;'206274,891;;Y;NA;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;11093685;;SU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3509104;11093685;MDU;1.0;7;7;7;3509104-SU1;6.0;5.0;5;;;;;;;;;;SU1;SU1;;0
Onze-Lieve-Vrouwplein 9;0;1;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801806;'20200130174915;3509109;'60370000;'22945;Onze-Lieve-Vrouwplein;'9;';9100;Sint-Niklaas;;'133829,315;'206245,83;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2126533;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';3509109;2126533;MDU;0.6666666666666666;1;2;1;3509109-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Onze-Lieve-Vrouwplein 9;0;1;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801806;'20200130174915;3509109;'60370000;'22945;Onze-Lieve-Vrouwplein;'9;';9100;Sint-Niklaas;;'133829,315;'206245,83;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11093686;;LU;1;;;;;;Y;;;;NA;;;;IFH_BATCH;;;N;KEEP;;;';3509109;11093686;MDU;0.6666666666666666;2;2;2;3509109-LU1;2.0;1.5;1;;;;;;;;;;101;101;;1
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;2114032;;LU;1;;;;;;Y;#HA.GV/G/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;IFH_BATCH;;;N;KEEP;;;';3509152;2114032;MDU;2.1666666666666665;1;14;1;3509152-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;11094037;;LU;1;;;;;;Y;;;;COMM;;;;IFH_BATCH;;;N;KEEP;;;';3509152;11094037;MDU;2.1666666666666665;3;14;3;3509152-LU2;2.0;0.46153846153846156;0;;;;;;;;;;2;2;;0
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;11194607;;LU;1;;;;;;Y;;;;COMM;;;;SSV_IMPORT;;;N;KEEP;;;';3509152;11194607;MDU;2.1666666666666665;4;14;4;3509152-LU3;3.0;0.9230769230769232;0;;;;;;;;;;3;3;;0
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;11194608;;LU;1;;;;;;Y;;;;COMM;;;;SSV_IMPORT;;;N;KEEP;;;';3509152;11194608;MDU;2.1666666666666665;5;14;5;3509152-LU4;4.0;1.3846153846153846;1;;;;;;;;;;101;101;;1
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;11194609;;LU;1;;;;;;Y;;;;COMM;;;;SSV_IMPORT;;;N;KEEP;;;';3509152;11194609;MDU;2.1666666666666665;6;14;6;3509152-LU5;5.0;1.8461538461538463;1;;;;;;;;;;102;102;;1
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;11194610;;LU;1;;;;;;Y;;;;COMM;;;;SSV_IMPORT;;;N;KEEP;;;';3509152;11194610;MDU;2.1666666666666665;7;14;7;3509152-LU6;6.0;2.307692307692308;2;;;;;;;;;;201;201;;2
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;11194611;;LU;1;;;;;;Y;;;;COMM;;;;SSV_IMPORT;;;N;KEEP;;;';3509152;11194611;MDU;2.1666666666666665;8;14;8;3509152-LU7;7.0;2.769230769230769;2;;;;;;;;;;202;202;;2
Onze-Lieve-Vrouwstraat 4;1;0;13;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;801814;'20200331115009;3509152;'60370000;'22946;Onze-Lieve-Vrouwstraat;'4;';9100;Sint-Niklaas;;'133887,117;'206076,572;;N;IRREG;6;15;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;11194612;;LU;1;;;;;;Y;;;;COMM;;;;SSV_IMPORT;;;N;KEEP;;;';3509152;11194612;MDU;2.1666666666666665;9;14;9;3509152-LU8;8.0;3.230769230769231;3;;;;;;;;;;301;301;;3
