adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8344289;;LU;1;;;;;;Y;#A2/B2/B7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8344289;MDU;2.25;2;11;2;2767616-LU2;2.0;0.4444444444444444;0;W03-C-Knokke-Heist-FH11;2767616;LU;12;;1;;2.0;12;102;;1
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8348700;;LU;1;;;;;;Y;#A/GV;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8348700;MDU;2.25;3;11;3;2767616-LU3;3.0;0.8888888888888888;0;W03-C-Knokke-Heist-FH11;2767616;LU;13;;1;;3.0;13;103;;1
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;8348701;;LU;1;;;;;;Y;#A1/A1/B9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8348701;MDU;2.25;4;11;4;2767616-LU4;4.0;1.3333333333333333;1;W03-C-Knokke-Heist-FH11;2767616;LU;21;;2;;4.0;21;201;;2
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';5;8348702;;LU;1;;;;;;Y;#A1/B1/B1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8348702;MDU;2.25;5;11;5;2767616-LU5;5.0;1.777777777777778;1;W03-C-Knokke-Heist-FH11;2767616;LU;22;;2;;5.0;22;202;;2
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';6;8348703;;LU;1;;;;;;Y;#A2/C2/B6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8348703;MDU;2.25;6;11;6;2767616-LU6;6.0;2.2222222222222223;2;W03-C-Knokke-Heist-FH11;2767616;LU;23;;2;;6.0;23;203;;2
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';7;8348704;;LU;1;;;;;;Y;#A3/C3/B5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8348704;MDU;2.25;7;11;7;2767616-LU7;7.0;2.666666666666667;2;W03-C-Knokke-Heist-FH11;2767616;LU;31;;3;;7.0;31;301;;3
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';10;8352860;;LU;1;;;;;;Y;#A3/B3/B2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8352860;MDU;2.25;10;11;10;2767616-LU8;8.0;3.1111111111111107;3;W03-C-Knokke-Heist-FH11;2767616;LU;32;;3;;8.0;32;302;;3
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';11;8357934;;LU;1;;;;;;Y;#A/G2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8357934;MDU;2.25;11;11;11;2767616-LU9;9.0;3.5555555555555554;3;W03-C-Knokke-Heist-FH11;2767616;LU;33;;3;;9.0;33;303;;3
Westkapellestraat 3;1;0;9;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975833;'20191129173522;2767616;'33860000;'34125;Westkapellestraat;'3;';8301;Knokke-Heist;;'71353,565;'225835,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';8;8352858;;SU;1;;;;;;Y;#A2/A2/B4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767616;8352858;MDU;2.25;8;11;8;2767616-SU1;9.0;3.5555555555555554;3;W03-C-Knokke-Heist-FH11;2767616;SU;0;;0;;9.0;0;SU1;;0
Westkapellestraat 10;0;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975837;'20191129173522;2767624;'33860000;'34125;Westkapellestraat;'10;';8301;Knokke-Heist;;'71362,565;'225811,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8334218;;LU;1;;;;;;Y;#A2/2.2B/B4/GB7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767624;8334218;MDU;1.5;1;11;1;2767624-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2767624;LU;11;;1;;1.0;11;101;;1
Westkapellestraat 10;0;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975837;'20191129173522;2767624;'33860000;'34125;Westkapellestraat;'10;';8301;Knokke-Heist;;'71362,565;'225811,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8342570;;LU;1;;;;;;Y;#A3.4/3.2B/B1.B2/GB9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767624;8342570;MDU;1.5;2;11;2;2767624-LU2;2.0;0.6666666666666666;0;W03-C-Knokke-Heist-FH11;2767624;LU;12;;1;;2.0;12;102;;1
Westkapellestraat 10;0;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975837;'20191129173522;2767624;'33860000;'34125;Westkapellestraat;'10;';8301;Knokke-Heist;;'71362,565;'225811,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8342571;;LU;1;;;;;;Y;#GB6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767624;8342571;MDU;1.5;3;11;3;2767624-LU3;3.0;1.3333333333333335;1;W03-C-Knokke-Heist-FH11;2767624;LU;21;;2;;3.0;21;201;;2
Westkapellestraat 10;0;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975837;'20191129173522;2767624;'33860000;'34125;Westkapellestraat;'10;';8301;Knokke-Heist;;'71362,565;'225811,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;8347049;;LU;1;;;;;;Y;#GB3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767624;8347049;MDU;1.5;4;11;4;2767624-LU4;4.0;2.0;2;W03-C-Knokke-Heist-FH11;2767624;LU;22;;2;;4.0;22;202;;2
Westkapellestraat 10;0;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975837;'20191129173522;2767624;'33860000;'34125;Westkapellestraat;'10;';8301;Knokke-Heist;;'71362,565;'225811,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';10;8360652;;LU;1;;;;;;Y;#A2/2.1A/B3/GB1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767624;8360652;MDU;1.5;10;11;10;2767624-LU5;5.0;2.666666666666667;2;W03-C-Knokke-Heist-FH11;2767624;LU;31;;3;;5.0;31;301;;3
Westkapellestraat 10;0;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975837;'20191129173522;2767624;'33860000;'34125;Westkapellestraat;'10;';8301;Knokke-Heist;;'71362,565;'225811,146;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';11;8365067;;LU;1;;;;;;Y;#A3.4/3.1A/B6/GB4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767624;8365067;MDU;1.5;11;11;11;2767624-LU6;6.0;3.3333333333333335;3;W03-C-Knokke-Heist-FH11;2767624;LU;32;;3;;6.0;32;302;;3
Westkapellestraat 60;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975858;'20191129173533;2767651;'33860000;'34125;Westkapellestraat;'60;';8301;Knokke-Heist;;'71537,091;'225733,756;;Y;NA;2;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8357175;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';2767651;8357175;MDU;1.5;1;3;1;2767651-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2767651;LU;1;;0;;1.0;1;1;;0
Westkapellestraat 60;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975858;'20191129173533;2767651;'33860000;'34125;Westkapellestraat;'60;';8301;Knokke-Heist;;'71537,091;'225733,756;;Y;NA;2;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8357176;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';2767651;8357176;MDU;1.5;2;3;2;2767651-LU2;2.0;0.6666666666666666;0;W03-C-Knokke-Heist-FH11;2767651;LU;11;;1;;2.0;11;101;;1
Westkapellestraat 60;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975858;'20191129173533;2767651;'33860000;'34125;Westkapellestraat;'60;';8301;Knokke-Heist;;'71537,091;'225733,756;;Y;NA;2;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8357177;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';2767651;8357177;MDU;1.5;3;3;3;2767651-LU3;3.0;1.3333333333333335;1;W03-C-Knokke-Heist-FH11;2767651;LU;12;;;;3.0;12;102;;1
Westkapellestraat 74;0;0;2;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975896;'20191129173534;2767664;'33860000;'34125;Westkapellestraat;'74;';8301;Knokke-Heist;;'71577,318;'225715,509;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8361130;;LU;1;;;;;;Y;#A1/01/B1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767664;8361130;MDU;0.6666666666666666;1;2;1;2767664-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2767664;LU;11;;1;;1.0;11;103;;1
Westkapellestraat 74;0;0;2;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975896;'20191129173534;2767664;'33860000;'34125;Westkapellestraat;'74;';8301;Knokke-Heist;;'71577,318;'225715,509;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8365496;;LU;1;;;;;;Y;#A1.2/02/B;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767664;8365496;MDU;0.6666666666666666;2;2;2;2767664-LU2;2.0;1.5;1;W03-C-Knokke-Heist-FH11;2767664;LU;21;;2;;2.0;21;201;;2
Westkapellestraat 84;0;2;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;20975901;'20191129173535;2767668;'33860000;'34125;Westkapellestraat;'84;';8301;Knokke-Heist;;'71611,565;'225699,148;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';5;8348655;;BU;1;;;;;;Y;#A2.3/B2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767668;8348655;MDU;1.5;5;7;5;2767668-BU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2767668;BU;1;;0;;1.0;1;1;;0
Westkapellestraat 84;0;2;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;20975901;'20191129173535;2767668;'33860000;'34125;Westkapellestraat;'84;';8301;Knokke-Heist;;'71611,565;'225699,148;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';7;8357890;;BU;1;;;;;;Y;#BU.GV/BO/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767668;8357890;MDU;1.5;7;7;7;2767668-BU2;2.0;0.6666666666666666;0;W03-C-Knokke-Heist-FH11;2767668;BU;2;;0;;2.0;2;2;;0
Westkapellestraat 84;0;2;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;20975901;'20191129173535;2767668;'33860000;'34125;Westkapellestraat;'84;';8301;Knokke-Heist;;'71611,565;'225699,148;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8331453;;LU;1;;;;;;Y;#A2.3/A2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767668;8331453;MDU;1.5;1;7;1;2767668-LU1;3.0;1.3333333333333335;1;W03-C-Knokke-Heist-FH11;2767668;LU;11;;1;;3.0;11;101;;1
Westkapellestraat 84;0;2;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;20975901;'20191129173535;2767668;'33860000;'34125;Westkapellestraat;'84;';8301;Knokke-Heist;;'71611,565;'225699,148;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8335756;;LU;1;;;;;;Y;#A2.3/C2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767668;8335756;MDU;1.5;2;7;2;2767668-LU2;4.0;2.0;2;W03-C-Knokke-Heist-FH11;2767668;LU;12;;1;;4.0;12;102;;1
Westkapellestraat 84;0;2;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;20975901;'20191129173535;2767668;'33860000;'34125;Westkapellestraat;'84;';8301;Knokke-Heist;;'71611,565;'225699,148;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8339869;;LU;1;;;;;;Y;#A1/B1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767668;8339869;MDU;1.5;3;7;3;2767668-LU3;5.0;2.666666666666667;2;W03-C-Knokke-Heist-FH11;2767668;LU;21;;2;;5.0;21;201;;2
Westkapellestraat 84;0;2;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;20975901;'20191129173535;2767668;'33860000;'34125;Westkapellestraat;'84;';8301;Knokke-Heist;;'71611,565;'225699,148;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;8339870;;LU;1;;;;;;Y;#A1/C1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767668;8339870;MDU;1.5;4;7;4;2767668-LU4;6.0;3.3333333333333335;3;W03-C-Knokke-Heist-FH11;2767668;LU;22;;2;;6.0;22;202;;2
Westkapellestraat 86;0;0;2;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;21256525;'20191129173418;2767669;'33860000;'34125;Westkapellestraat;'86;';8301;Knokke-Heist;;'71622;'225691;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;11198967;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2767669;11198967;MDU;0.5;1;2;1;2767669-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2767669;LU;11;;1;;1.0;11;101;;1
Westkapellestraat 86;0;0;2;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 84-86;NEW;;;NEW;;;21256525;'20191129173418;2767669;'33860000;'34125;Westkapellestraat;'86;';8301;Knokke-Heist;;'71622;'225691;;Y;NA;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11222439;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2767669;11222439;MDU;0.5;2;2;2;2767669-LU2;2.0;2.0;2;W03-C-Knokke-Heist-FH11;2767669;LU;21;;2;;2.0;21;201;;2
Westkapellestraat 91;0;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 89-91-93;NEW;;;NEW;;;20975904;'20191129173535;2767674;'33860000;'34125;Westkapellestraat;'91;';8301;Knokke-Heist;;'71704,876;'225680,716;;Y;NA;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;10550811;;LU;1;;;;;;Y;#A1/A1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2767674;10550811;MDU;1.3333333333333333;1;4;1;2767674-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2767674;LU;11;;1;;1.0;11;101;;1
Westkapellestraat 91;0;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 89-91-93;NEW;;;NEW;;;20975904;'20191129173535;2767674;'33860000;'34125;Westkapellestraat;'91;';8301;Knokke-Heist;;'71704,876;'225680,716;;Y;NA;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;11222440;;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2767674;11222440;MDU;1.3333333333333333;2;4;2;2767674-LU2;2.0;0.75;0;W03-C-Knokke-Heist-FH11;2767674;LU;12;;1;;2.0;12;102;;1
Westkapellestraat 91;0;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 89-91-93;NEW;;;NEW;;;20975904;'20191129173535;2767674;'33860000;'34125;Westkapellestraat;'91;';8301;Knokke-Heist;;'71704,876;'225680,716;;Y;NA;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;11222441;;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2767674;11222441;MDU;1.3333333333333333;3;4;3;2767674-LU3;3.0;1.5;1;W03-C-Knokke-Heist-FH11;2767674;LU;21;;2;;3.0;21;201;;2
Westkapellestraat 91;0;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 89-91-93;NEW;;;NEW;;;20975904;'20191129173535;2767674;'33860000;'34125;Westkapellestraat;'91;';8301;Knokke-Heist;;'71704,876;'225680,716;;Y;NA;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;11222442;;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2767674;11222442;MDU;1.3333333333333333;4;4;4;2767674-LU4;4.0;2.25;2;W03-C-Knokke-Heist-FH11;2767674;LU;22;;2;;4.0;22;202;;2
Westkapellestraat 93;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 89-91-93;NEW;;;NEW;;;21256527;'20191129173418;2767676;'33860000;'34125;Westkapellestraat;'93;';8301;Knokke-Heist;;'71709,845;'225678,907;;Y;NA;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;11198977;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2767676;11198977;MDU;1.0;1;3;1;2767676-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2767676;LU;1;;0;;1.0;1;1;;0
Westkapellestraat 93;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Westkapellestraat 89-91-93;NEW;;;NEW;;;21256527;'20191129173418;2767676;'33860000;'34125;Westkapellestraat;'93;';8301;Knokke-Heist;;'71709,845;'225678,907;;Y;NA;3;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;11198980;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2767676;11198980;MDU;1.0;2;3;2;2767676-LU2;2.0;1.0;1;W03-C-Knokke-Heist-FH11;2767676;LU;11;;1;;2.0;11;101;;1
