Projectnummer;LU Key;LAM MK;CLUSTER_NR;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
EVERE - FH01;1621814;1621814;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;6;
EVERE - FH01;1621815;1621815;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;7;
EVERE - FH01;1621816;1621816;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;8;
EVERE - FH01;1621817;1621817;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;9;
EVERE - FH01;3916119;3916119;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;10;
EVERE - FH01;3918850;3918850;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;4;
EVERE - FH01;4109913;4109913;;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;5;
EVERE - FH01;1621878;1621878;;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;40;A
EVERE - FH01;1621880;1621880;;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;42;A
EVERE - FH01;1621881;1621881;;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;44;A
EVERE - FH01;1621883;1621883;;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;46;A
EVERE - FH01;1621884;1621884;;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;48;A
EVERE - FH01;4120030;4120030;;BL0128;BL0128;BUILDING template;Fernand Légerstraat - Rue Fernand Léger;50;A
EVERE - FH01;1623617;1623617;;BL0129;BL0129;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;106;
EVERE - FH01;1623864;1623864;;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;116;
EVERE - FH01;1623962;1623962;;BL0116;BL0116;BUILDING template;Avenue des Anciens Combattants;42;
EVERE - FH01;1624362;1624362;;BL0118;BL0118;BUILDING template;Twee Huizenstraat - Rue des Deux Maisons;57;A
EVERE - FH01;6071469;6071469;;BL0118;BL0118;BUILDING template;Twee Huizenstraat - Rue des Deux Maisons;43;
EVERE - FH01;1620301;1620301;;BL0128;BL0128;BUILDING template;Auguste Renoirstraat - Rue Auguste Renoir;3;A
EVERE - FH01;1620303;1620303;;BL0128;BL0128;BUILDING template;Auguste Renoirstraat - Rue Auguste Renoir;5;A
EVERE - FH01;6151457;6151457;;BL0128;BL0128;BUILDING template;Edgar Degas straat - Rue Edgard Degas;4;A
EVERE - FH01;6345411;6345411;;BL0128;BL0128;BUILDING template;Edgar Degas straat - Rue Edgard Degas;6;A
EVERE - FH01;1137199;1137199;;BL0104;BL0104;BUILDING template;Rue Colonel Bourg - Kolonel Bourgstraat;152;
EVERE - FH01;1622742;1622742;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;4;
EVERE - FH01;5046515;5046515;;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;138;
EVERE - FH01;584106;584106;;;;BUILDING template;Oud-Strijderslaan;135;
EVERE - FH01;1620843;1620843;;;;BUILDING template;Avenue des Loisirs - Vrijetijdslaan;1;
EVERE - FH01;1620844;1620844;;;;BUILDING template;Avenue des Loisirs - Vrijetijdslaan;3;
EVERE - FH01;1620847;1620847;;;;BUILDING template;Avenue des Loisirs - Vrijetijdslaan;5;
EVERE - FH01;1620850;1620850;;;;BUILDING template;Avenue des Loisirs - Vrijetijdslaan;7;
EVERE - FH01;4110151;4110151;;;;BUILDING template;Avenue des Loisirs - Vrijetijdslaan;9;
EVERE - FH01;6636664;6636664;;;;BUILDING template;Vrijetijdslaan;1;A
