Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
KNOKKE-HEIST - FH03;BL0327;2763264;Lippenslaan;244;;;74769,16;227183,64;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0320;318036;Neptunuspad;5;;;74338,552;227000,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;4346048;Meerlaan;68;;;73875,554;226757,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;6421026;Lippenslaan;295;A;;74744;227226;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2763267;Lippenslaan;246;;;74770,21;227189,34;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0320;318037;Neptunuspad;7;;;74345,4;227005,32;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;4346061;Elizabetlaan;172;;;73889,553;226860,165;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;6421240;Lippenslaan;297;A;;74739;227229;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2763269;Lippenslaan;249;;;74722,551;227073,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;318038;Canadasquare;1;;;74149,452;226956,186;MDU;;23;0;0;23;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;4346514;Paul Parmentierlaan;167;;;74553,551;226989,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;6424672;Lippenslaan;344;A;;74809;227491;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;1024232;Leopoldlaan;65;;;74642,93;227102,53;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2763270;Lippenslaan;250;;;74771,549;227201,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;318039;Meerminlaan;1;;;74461,551;227075,169;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;4346883;Jozef Nellenslaan;106;;;73826,553;226931,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;6425035;Bayauxlaan;43;A;;74546;227116;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;1129827;Elizabetlaan;191;;;73910,553;226924,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2763272;Lippenslaan;252;;;74772,549;227207,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;318445;Sterrenlaan;2;;;74019,552;226981,165;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;4346886;Jozef Nellenslaan;108;;;73831,553;226934,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;6430776;Lippenslaan;286;C;;74790;227323;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;1129828;Elizabetlaan;193;;;73893,95;226921,8;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2763273;Lippenslaan;253;;;74723,55;227081,171;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;318446;Jozef Nellenslaan;130;;;74005,05;227019,503;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;4346890;Jozef Nellenslaan;120;;;73917,69;226957,75;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;6443387;Lispannenlaan;25;A;;74143;226633;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;1185123;Koningslaan;164;;;74500,551;227006,169;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2763276;Lippenslaan;255;;;74724,55;227088,171;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;318451;Canadasquare;22;;;74049,552;227006,166;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;4346892;Jozef Nellenslaan;122;;;73924,09;226960,95;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;6447295;Lippenslaan;269;A;;74736;227157;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;1187954;Koningslaan;156;;;74504,552;226973,169;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2763279;Lippenslaan;257;;;74724,55;227093,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;318452;Canadasquare;23;;;74062,552;226979,166;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;4347425;Koninginnenlaan;13;;;74827,547;227453,171;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;6455078;Lippenslaan;246;A;;74770;227189;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;1215655;Elizabetlaan;131;;;74576,552;226902,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763281;Lippenslaan;260;;;74780,949;227263,971;MDU;;2;1;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;318453;Bayauxlaan;70;;;74062,552;226979,166;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;4347427;Koninginnenlaan;21;;;74839,69;227439,2;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;6460095;Lippenslaan;336;A;;74801;227434;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;1215657;Elizabetlaan;129;;;74605,11;226900,17;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763284;Lippenslaan;262;;;74779,549;227273,171;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0316;319242;Zonnelaan;1;;;74164,821;227047,736;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;6524230;Paul Parmentierlaan;201;;;74562;227087;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;1215658;Elizabetlaan;137;;;74530,552;226924,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2763288;Lippenslaan;265;;;74727,92;227142,52;MDU;;0;2;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0316;319244;Zonnelaan;5;;;74172,551;227077,167;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;6524231;Leopoldlaan;64;;;74669;227079;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;1218709;Elizabetlaan;127;A;;74603,218;226909,168;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763289;Lippenslaan;266;;;74781,01;227282,12;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0317;319248;Zonnelaan;6;;;74199,431;227081,217;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;4347581;Lippenslaan;212;;;74757,55;227074,171;MDU;;19;1;0;20;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;6524257;Dumortierlaan;67;;;74900;227378;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;1283786;Lippenslaan;349;;;74765,548;227439,171;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2763291;Lippenslaan;267;;;74734,55;227147,171;MDU;;12;1;0;13;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0316;319250;Bayauxlaan;68;;;74128,552;227013,166;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;6524261;Leopoldlaan;136;;;74705;227421;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;12840;Bayauxlaan;53;;;74404,551;227078,168;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763295;Lippenslaan;270;;;74780,549;227291,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0316;319251;Bayauxlaan;66;;;74170,552;227023,167;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;6652364;Neptunuspad;6;A;;74338;226980;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;12842;Jozef Nellenslaan;136;;;74028,552;227019,165;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2763296;Lippenslaan;271;;;74735,55;227162,171;MDU;;11;2;0;13;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0316;319253;Jozef Nellenslaan;142;;;74154,551;227072,166;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;4347586;Jozef Mommenstraat;3;;;74766,551;226981,171;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;6652365;Neptunuspad;6;G;;74343;226980;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;1288638;Lippenslaan;328;;;74792,85;227414,14;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763299;Lippenslaan;274;;;74781,549;227299,171;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0316;319254;Jozef Nellenslaan;138;;;74122,551;227056,166;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;4347588;Jozef Mommenstraat;13;;;74793,79;226980,24;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;6657580;Neptunuspad;6;E;;74343;226980;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;1320203;Bayauxlaan;69;;;74227,552;227005,167;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
