OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
9317,"LEUVEN - FH03","BUILDING template",3025346,,Lepelstraat,68,,,,,
9318,"LEUVEN - FH03","BUILDING template",3025360,,Lepelstraat,70,,,,,
9319,"LEUVEN - FH03","BUILDING template",1317254,,Lepelstraat,72,,,,,
9320,"LEUVEN - FH03","BUILDING template",3025375,,Lepelstraat,74,,,,,
9321,"LEUVEN - FH03","BUILDING template",4802981,,Lepelstraat,76,,,,,
9322,"LEUVEN - FH03","BUILDING template",4802982,,Lepelstraat,78,,,,,
9323,"LEUVEN - FH03","BUILDING template",4802983,,Lepelstraat,80,,,,,
9324,"LEUVEN - FH03","BUILDING template",5762746,,Lepelstraat,44,A,,,,
9325,"LEUVEN - FH03","BUILDING template",6140694,,Lepelstraat,52,A,,,,
9326,"LEUVEN - FH03","BUILDING template",3025327,,Lepelstraat,52,B,,,,
9327,"LEUVEN - FH03","BUILDING template",4132546,,Lepelstraat,60,A,,,,
9328,"LEUVEN - FH03","BUILDING template",3025367,,Lepelstraat,72,A,,,,
9329,"LEUVEN - FH03","BUILDING template",3941324,,"Louis Melsensstraat",2,,,,,
9331,"LEUVEN - FH03","BUILDING template",4802668,,"Louis Melsensstraat",6,,,,,
9332,"LEUVEN - FH03","BUILDING template",3031387,,"Louis Melsensstraat",8,,,,,
9333,"LEUVEN - FH03","BUILDING template",378469,,"Louis Melsensstraat",10,,,,,
9334,"LEUVEN - FH03","BUILDING template",3049006,,"P.J. Van Benedenstraat",3,,,,,
9335,"LEUVEN - FH03","BUILDING template",3049009,,"P.J. Van Benedenstraat",5,,,,,
9336,"LEUVEN - FH03","BUILDING template",1353155,,"P.J. Van Benedenstraat",7,,,,,
9337,"LEUVEN - FH03","BUILDING template",5602622,,"P.J. Van Benedenstraat",9,,,,,
9338,"LEUVEN - FH03","BUILDING template",1098104,,"P.J. Van Benedenstraat",11,,,,,
9339,"LEUVEN - FH03","BUILDING template",378456,,"P.J. Van Benedenstraat",17,,,,,
9340,"LEUVEN - FH03","(L/B/S)U template",10524116,,Diestsestraat,74,,,,BU,
9341,"LEUVEN - FH03","(L/B/S)U template",1932877,,Diestsestraat,76,,,,SU,
9342,"LEUVEN - FH03","(L/B/S)U template",1933161,,Diestsestraat,78,,,,BU,
9343,"LEUVEN - FH03","(L/B/S)U template",1934589,,Diestsestraat,80,,,,BU,
9346,"LEUVEN - FH03","(L/B/S)U template",1935528,,Diestsestraat,86,,,,BU,
9347,"LEUVEN - FH03","(L/B/S)U template",1935900,,Diestsestraat,88,,,,BU,
9348,"LEUVEN - FH03","(L/B/S)U template",10523251,,Diestsestraat,88,,,,SU,
9349,"LEUVEN - FH03","(L/B/S)U template",10916567,,Diestsestraat,90,,,,BU,
9350,"LEUVEN - FH03","(L/B/S)U template",10523974,,Diestsestraat,92,,,,BU,
9351,"LEUVEN - FH03","(L/B/S)U template",1938081,,Diestsestraat,94,,,,BU,
9352,"LEUVEN - FH03","(L/B/S)U template",1938657,,Diestsestraat,98,,,,BU,
9353,"LEUVEN - FH03","(L/B/S)U template",10917188,,Diestsestraat,98,,,,SU,
9355,"LEUVEN - FH03","BUILDING template",5396,,Bondgenotenlaan,63,,,,,
9356,"LEUVEN - FH03","BUILDING template",378506,,Bondgenotenlaan,69,,,,,
9357,"LEUVEN - FH03","BUILDING template",5899109,,Bondgenotenlaan,73,,,,,
9358,"LEUVEN - FH03","BUILDING template",378450,,Bondgenotenlaan,75,,,,,
9359,"LEUVEN - FH03","BUILDING template",3010817,,Bondgenotenlaan,81,,,,,
9360,"LEUVEN - FH03","BUILDING template",3010822,,Bondgenotenlaan,83,,,,,
9361,"LEUVEN - FH03","BUILDING template",3010826,,Bondgenotenlaan,85,,,,,
9362,"LEUVEN - FH03","BUILDING template",3010827,,Bondgenotenlaan,87,,,,,
9363,"LEUVEN - FH03","BUILDING template",3010831,,Bondgenotenlaan,89,,,,,
9364,"LEUVEN - FH03","BUILDING template",3010834,,Bondgenotenlaan,91,,,,,
9365,"LEUVEN - FH03","BUILDING template",3010840,,Bondgenotenlaan,93,,,,,
9366,"LEUVEN - FH03","BUILDING template",3010843,,Bondgenotenlaan,95,,,,,
9367,"LEUVEN - FH03","BUILDING template",3010845,,Bondgenotenlaan,97,,,,,
9368,"LEUVEN - FH03","BUILDING template",3010848,,Bondgenotenlaan,99,,,,,
9369,"LEUVEN - FH03","BUILDING template",3010850,,Bondgenotenlaan,101,,,,,
9370,"LEUVEN - FH03","BUILDING template",378509,,Bondgenotenlaan,103,,,,,
9371,"LEUVEN - FH03","BUILDING template",5602414,,Bondgenotenlaan,105,,,,,
9372,"LEUVEN - FH03","BUILDING template",378461,,Lepelstraat,59,,,,,
9373,"LEUVEN - FH03","BUILDING template",3025339,,Lepelstraat,61,,,,,
9374,"LEUVEN - FH03","BUILDING template",4264200,,Lepelstraat,63,,,,,
9375,"LEUVEN - FH03","BUILDING template",6029735,,Lepelstraat,65,,,,,
9376,"LEUVEN - FH03","BUILDING template",4802987,,Lepelstraat,67,,,,,
9377,"LEUVEN - FH03","BUILDING template",4802990,,Lepelstraat,69,,,,,
9378,"LEUVEN - FH03","BUILDING template",4213146,,Lepelstraat,71,,,,,
9379,"LEUVEN - FH03","BUILDING template",1317775,,Lepelstraat,73,,,,,
9380,"LEUVEN - FH03","BUILDING template",4802992,,Lepelstraat,75,,,,,
9381,"LEUVEN - FH03","BUILDING template",6140695,,Lepelstraat,77,,,,,
9383,"LEUVEN - FH03","BUILDING template",4211091,,Lepelstraat,61,A,,,,
9384,"LEUVEN - FH03","BUILDING template",378467,,"Louis Melsensstraat",12,,,,,
9385,"LEUVEN - FH03","BUILDING template",3031401,,"Louis Melsensstraat",14,,,,,
9386,"LEUVEN - FH03","BUILDING template",3031405,,"Louis Melsensstraat",16,,,,,
9387,"LEUVEN - FH03","BUILDING template",378465,,"Louis Melsensstraat",20,,,,,
9388,"LEUVEN - FH03","(L/B/S)U template",1928747,,Bondgenotenlaan,63,,,,BU,
9398,"LEUVEN - FH03","(L/B/S)U template",10916997,,Bondgenotenlaan,69,,,,LU,
9407,"LEUVEN - FH03","(L/B/S)U template",10916563,,Bondgenotenlaan,73,,,,BU,
9409,"LEUVEN - FH03","(L/B/S)U template",1932357,,Bondgenotenlaan,75,,,,BU,
9417,"LEUVEN - FH03","(L/B/S)U template",1934767,,Bondgenotenlaan,81,,,,BU,
9418,"LEUVEN - FH03","(L/B/S)U template",10917024,,Bondgenotenlaan,81,,,,LU,
9423,"LEUVEN - FH03","(L/B/S)U template",1935078,,Bondgenotenlaan,83,,,,LU,
9426,"LEUVEN - FH03","(L/B/S)U template",10917032,,Bondgenotenlaan,83,,,,SU,
9427,"LEUVEN - FH03","(L/B/S)U template",1935397,,Bondgenotenlaan,85,,,,BU,
9428,"LEUVEN - FH03","(L/B/S)U template",10917033,,Bondgenotenlaan,85,,,,LU,
9429,"LEUVEN - FH03","(L/B/S)U template",10917034,,Bondgenotenlaan,85,,,,LU,
9430,"LEUVEN - FH03","(L/B/S)U template",10917035,,Bondgenotenlaan,85,,,,LU,
9432,"LEUVEN - FH03","(L/B/S)U template",1935737,,Bondgenotenlaan,87,,,,BU,
9435,"LEUVEN - FH03","(L/B/S)U template",1936127,,Bondgenotenlaan,89,,,,BU,
9436,"LEUVEN - FH03","(L/B/S)U template",1936128,,Bondgenotenlaan,89,,,,LU,
9437,"LEUVEN - FH03","(L/B/S)U template",1936129,,Bondgenotenlaan,89,,,,LU,
9438,"LEUVEN - FH03","(L/B/S)U template",10917043,,Bondgenotenlaan,89,,,,LU,
9440,"LEUVEN - FH03","(L/B/S)U template",1937501,,Bondgenotenlaan,91,,,,BU,
9445,"LEUVEN - FH03","(L/B/S)U template",1937787,,Bondgenotenlaan,93,,,,LU,
9446,"LEUVEN - FH03","(L/B/S)U template",1937788,,Bondgenotenlaan,93,,,,LU,
9447,"LEUVEN - FH03","(L/B/S)U template",1937789,,Bondgenotenlaan,93,,,,LU,
9448,"LEUVEN - FH03","(L/B/S)U template",1937790,,Bondgenotenlaan,93,,,,LU,
9449,"LEUVEN - FH03","(L/B/S)U template",1937791,,Bondgenotenlaan,93,,,,SU,
9450,"LEUVEN - FH03","(L/B/S)U template",1937814,,Bondgenotenlaan,93,,,,BU,
9451,"LEUVEN - FH03","(L/B/S)U template",1938233,,Bondgenotenlaan,95,,,,LU,
9452,"LEUVEN - FH03","(L/B/S)U template",1938234,,Bondgenotenlaan,95,,,,LU,
9453,"LEUVEN - FH03","(L/B/S)U template",1938235,,Bondgenotenlaan,95,,,,LU,
9455,"LEUVEN - FH03","(L/B/S)U template",10917054,,Bondgenotenlaan,95,,,,BU,
9456,"LEUVEN - FH03","(L/B/S)U template",10917055,,Bondgenotenlaan,95,,,,SU,
9457,"LEUVEN - FH03","(L/B/S)U template",1938572,,Bondgenotenlaan,97,,,,BU,
9458,"LEUVEN - FH03","(L/B/S)U template",10917056,,Bondgenotenlaan,97,,,,LU,
9459,"LEUVEN - FH03","(L/B/S)U template",10917057,,Bondgenotenlaan,97,,,,LU,
9460,"LEUVEN - FH03","(L/B/S)U template",10917058,,Bondgenotenlaan,97,,,,LU,
9462,"LEUVEN - FH03","(L/B/S)U template",1938883,,Bondgenotenlaan,99,,,,BU,
9463,"LEUVEN - FH03","(L/B/S)U template",10917062,,Bondgenotenlaan,99,,,,LU,
9466,"LEUVEN - FH03","(L/B/S)U template",1883634,,Bondgenotenlaan,101,,,,BU,
9467,"LEUVEN - FH03","(L/B/S)U template",1883635,,Bondgenotenlaan,101,,,,LU,
9468,"LEUVEN - FH03","(L/B/S)U template",10917065,,Bondgenotenlaan,101,,,,LU,
9469,"LEUVEN - FH03","(L/B/S)U template",10917066,,Bondgenotenlaan,101,,,,LU,
9471,"LEUVEN - FH03","(L/B/S)U template",10524897,,Bondgenotenlaan,103,,,,BU,
9476,"LEUVEN - FH03","(L/B/S)U template",10917072,,Bondgenotenlaan,103,,,,SU,
9477,"LEUVEN - FH03","(L/B/S)U template",1884070,,Bondgenotenlaan,105,,,,LU,
9478,"LEUVEN - FH03","(L/B/S)U template",1884085,,Bondgenotenlaan,105,,,,LU,
9479,"LEUVEN - FH03","(L/B/S)U template",1884096,,Bondgenotenlaan,105,,,,LU,
9480,"LEUVEN - FH03","(L/B/S)U template",1884106,,Bondgenotenlaan,105,,,,BU,
9481,"LEUVEN - FH03","(L/B/S)U template",1884116,,Bondgenotenlaan,105,,,,BU,
9482,"LEUVEN - FH03","(L/B/S)U template",1926163,,Lepelstraat,59,,,,LU,
9483,"LEUVEN - FH03","(L/B/S)U template",1928064,,Lepelstraat,61,,,,LU,
9484,"LEUVEN - FH03","(L/B/S)U template",10916765,,Lepelstraat,63,,,,LU,
9485,"LEUVEN - FH03","(L/B/S)U template",10916766,,Lepelstraat,65,,,,LU,
9486,"LEUVEN - FH03","(L/B/S)U template",10916767,,Lepelstraat,65,,,,LU,
9487,"LEUVEN - FH03","(L/B/S)U template",10916768,,Lepelstraat,65,,,,LU,
9488,"LEUVEN - FH03","(L/B/S)U template",10916769,,Lepelstraat,65,,,,LU,
9489,"LEUVEN - FH03","(L/B/S)U template",1929776,,Lepelstraat,67,,,,LU,
9490,"LEUVEN - FH03","(L/B/S)U template",1930132,,Lepelstraat,69,,,,LU,
9491,"LEUVEN - FH03","(L/B/S)U template",1931499,,Lepelstraat,71,,,,LU,
9492,"LEUVEN - FH03","(L/B/S)U template",10917458,,Lepelstraat,71,,,,LU,
9493,"LEUVEN - FH03","(L/B/S)U template",1931853,,Lepelstraat,73,,,,LU,
9494,"LEUVEN - FH03","(L/B/S)U template",1932356,,Lepelstraat,75,,,,LU,
9496,"LEUVEN - FH03","(L/B/S)U template",10916777,,Lepelstraat,77,,,,LU,
9501,"LEUVEN - FH03","(L/B/S)U template",10916763,,Lepelstraat,61,A,,,LU,
9502,"LEUVEN - FH03","(L/B/S)U template",10916764,,Lepelstraat,61,A,,,LU,
9503,"LEUVEN - FH03","(L/B/S)U template",1887443,,"Louis Melsensstraat",12,,,,BU,
9504,"LEUVEN - FH03","(L/B/S)U template",1891036,,"Louis Melsensstraat",14,,,,BU,
9505,"LEUVEN - FH03","(L/B/S)U template",1894067,,"Louis Melsensstraat",16,,,,LU,
9506,"LEUVEN - FH03","(L/B/S)U template",1899651,,"Louis Melsensstraat",20,,,,LU,
9507,"LEUVEN - FH03","(L/B/S)U template",1899653,,"Louis Melsensstraat",20,,,,LU,
9508,"LEUVEN - FH03","(L/B/S)U template",1899654,,"Louis Melsensstraat",20,,,,LU,
9509,"LEUVEN - FH03","(L/B/S)U template",1899661,,"Louis Melsensstraat",20,,,,LU,
9510,"LEUVEN - FH03","(L/B/S)U template",1899662,,"Louis Melsensstraat",20,,,,LU,
9511,"LEUVEN - FH03","(L/B/S)U template",1899664,,"Louis Melsensstraat",20,,,,LU,
9512,"LEUVEN - FH03","(L/B/S)U template",1899665,,"Louis Melsensstraat",20,,,,LU,
9513,"LEUVEN - FH03","(L/B/S)U template",1899675,,"Louis Melsensstraat",20,,,,LU,
9514,"LEUVEN - FH03","(L/B/S)U template",1899676,,"Louis Melsensstraat",20,,,,LU,
9515,"LEUVEN - FH03","(L/B/S)U template",1899677,,"Louis Melsensstraat",20,,,,LU,
9516,"LEUVEN - FH03","(L/B/S)U template",1899678,,"Louis Melsensstraat",20,,,,LU,
9517,"LEUVEN - FH03","(L/B/S)U template",1899683,,"Louis Melsensstraat",20,,,,LU,
9518,"LEUVEN - FH03","(L/B/S)U template",1899684,,"Louis Melsensstraat",20,,,,LU,
9519,"LEUVEN - FH03","(L/B/S)U template",1899685,,"Louis Melsensstraat",20,,,,LU,
9520,"LEUVEN - FH03","(L/B/S)U template",1899686,,"Louis Melsensstraat",20,,,,LU,
9521,"LEUVEN - FH03","BUILDING template",1186806,,Bogaardenstraat,1,,,,,
9522,"LEUVEN - FH03","BUILDING template",4792991,,Bogaardenstraat,5,,,,,
9523,"LEUVEN - FH03","BUILDING template",3941075,,Bogaardenstraat,11,,,,,
9524,"LEUVEN - FH03","BUILDING template",4068748,,Bogaardenstraat,13,,,,,
9525,"LEUVEN - FH03","BUILDING template",379741,,Bogaardenstraat,15,,,,,
9526,"LEUVEN - FH03","BUILDING template",377955,,Bondgenotenlaan,58,,,,,
9527,"LEUVEN - FH03","BUILDING template",377957,,Bondgenotenlaan,60,,,,,
9528,"LEUVEN - FH03","BUILDING template",3010798,,Bondgenotenlaan,64,,,,,
9529,"LEUVEN - FH03","BUILDING template",377958,,Bondgenotenlaan,66,,,,,
9530,"LEUVEN - FH03","BUILDING template",377959,,Bondgenotenlaan,68,,,,,
9531,"LEUVEN - FH03","BUILDING template",3010807,,Bondgenotenlaan,70,,,,,
9532,"LEUVEN - FH03","BUILDING template",377960,,Bondgenotenlaan,72,,,,,
9533,"LEUVEN - FH03","BUILDING template",378991,,Bondgenotenlaan,74,,,,,
9534,"LEUVEN - FH03","BUILDING template",3010810,,Bondgenotenlaan,76,,,,,
9535,"LEUVEN - FH03","BUILDING template",3010812,,Bondgenotenlaan,78,,,,,
9536,"LEUVEN - FH03","BUILDING template",3010815,,Bondgenotenlaan,80,,,,,
9537,"LEUVEN - FH03","BUILDING template",3010820,,Bondgenotenlaan,82,,,,,
9538,"LEUVEN - FH03","BUILDING template",378992,,Bondgenotenlaan,84,,,,,
9539,"LEUVEN - FH03","BUILDING template",378993,,Bondgenotenlaan,86,,,,,
9540,"LEUVEN - FH03","BUILDING template",377961,,"Jan Stasstraat",4,,,,,
9541,"LEUVEN - FH03","BUILDING template",3045052,,"Jan Stasstraat",8,,,,,
9542,"LEUVEN - FH03","BUILDING template",377962,,"Jan Stasstraat",10,,,,,
9543,"LEUVEN - FH03","BUILDING template",377963,,"Jan Stasstraat",12,,,,,
9544,"LEUVEN - FH03","BUILDING template",3045059,,"Jan Stasstraat",14,,,,,
9545,"LEUVEN - FH03","BUILDING template",1169137,,"Jan Stasstraat",16,,,,,
9546,"LEUVEN - FH03","BUILDING template",377964,,"Jan Stasstraat",18,,,,,
9547,"LEUVEN - FH03","BUILDING template",377967,,"Jan Stasstraat",20,,,,,
9548,"LEUVEN - FH03","BUILDING template",379723,,"Koning Leopold I-straat",5,,,,,
9549,"LEUVEN - FH03","BUILDING template",3062571,,"Koning Leopold I-straat",7,,,,,
9550,"LEUVEN - FH03","BUILDING template",3062577,,"Koning Leopold I-straat",9,,,,,
9551,"LEUVEN - FH03","BUILDING template",4792963,,"Koning Leopold I-straat",11,,,,,
9552,"LEUVEN - FH03","BUILDING template",3062582,,"Koning Leopold I-straat",13,,,,,
9553,"LEUVEN - FH03","BUILDING template",3062586,,"Koning Leopold I-straat",15,,,,,
9554,"LEUVEN - FH03","BUILDING template",1186733,,"Koning Leopold I-straat",17,,,,,
9555,"LEUVEN - FH03","BUILDING template",3062595,,"Koning Leopold I-straat",19,,,,,
9556,"LEUVEN - FH03","BUILDING template",379724,,"Koning Leopold I-straat",21,,,,,
9557,"LEUVEN - FH03","BUILDING template",3062602,,"Koning Leopold I-straat",23,,,,,
9558,"LEUVEN - FH03","BUILDING template",1186731,,"Koning Leopold I-straat",25,,,,,
9559,"LEUVEN - FH03","BUILDING template",3062610,,"Koning Leopold I-straat",27,,,,,
9560,"LEUVEN - FH03","BUILDING template",3062617,,"Koning Leopold I-straat",29,,,,,
9561,"LEUVEN - FH03","BUILDING template",3062622,,"Koning Leopold I-straat",31,,,,,
9562,"LEUVEN - FH03","BUILDING template",3062636,,"Koning Leopold I-straat",33,,,,,
9563,"LEUVEN - FH03","BUILDING template",4792971,,"Koning Leopold I-straat",35,,,,,
9564,"LEUVEN - FH03","BUILDING template",379726,,"Koning Leopold I-straat",37,,,,,
9565,"LEUVEN - FH03","BUILDING template",379016,,"Koning Leopold I-straat",39,,,,,
9566,"LEUVEN - FH03","BUILDING template",3062669,,"Koning Leopold I-straat",41,,,,,
9567,"LEUVEN - FH03","BUILDING template",3062686,,"Koning Leopold I-straat",43,,,,,
9568,"LEUVEN - FH03","BUILDING template",3062694,,"Koning Leopold I-straat",45,,,,,
9569,"LEUVEN - FH03","BUILDING template",379025,,"Koning Leopold I-straat",47,,,,,
9570,"LEUVEN - FH03","(L/B/S)U template",1881684,,Bogaardenstraat,1,,,,BU,
9571,"LEUVEN - FH03","(L/B/S)U template",10916555,,Bogaardenstraat,5,,,,BU,
9572,"LEUVEN - FH03","(L/B/S)U template",1885345,,Bogaardenstraat,11,,,,BU,
9573,"LEUVEN - FH03","(L/B/S)U template",1889243,,Bogaardenstraat,13,,,,LU,
9574,"LEUVEN - FH03","(L/B/S)U template",1892635,,Bogaardenstraat,15,,,,BU,
9575,"LEUVEN - FH03","(L/B/S)U template",1925925,,Bondgenotenlaan,58,,,,BU,
9592,"LEUVEN - FH03","(L/B/S)U template",1927714,,Bondgenotenlaan,60,,,,BU,
9593,"LEUVEN - FH03","(L/B/S)U template",10916981,,Bondgenotenlaan,60,,,,LU,
9595,"LEUVEN - FH03","(L/B/S)U template",1928924,,Bondgenotenlaan,64,,,,BU,
9600,"LEUVEN - FH03","(L/B/S)U template",1929500,,Bondgenotenlaan,66,,,,LU,
9601,"LEUVEN - FH03","(L/B/S)U template",1929501,,Bondgenotenlaan,66,,,,LU,
9602,"LEUVEN - FH03","(L/B/S)U template",1929502,,Bondgenotenlaan,66,,,,LU,
9603,"LEUVEN - FH03","(L/B/S)U template",1929503,,Bondgenotenlaan,66,,,,LU,
9604,"LEUVEN - FH03","(L/B/S)U template",10916993,,Bondgenotenlaan,66,,,,BU,
9606,"LEUVEN - FH03","(L/B/S)U template",1929944,,Bondgenotenlaan,68,,,,BU,
9607,"LEUVEN - FH03","(L/B/S)U template",1929945,,Bondgenotenlaan,68,,,,LU,
9608,"LEUVEN - FH03","(L/B/S)U template",1929946,,Bondgenotenlaan,68,,,,LU,
9609,"LEUVEN - FH03","(L/B/S)U template",1929947,,Bondgenotenlaan,68,,,,LU,
9610,"LEUVEN - FH03","(L/B/S)U template",10916995,,Bondgenotenlaan,68,,,,LU,
9612,"LEUVEN - FH03","(L/B/S)U template",1931275,,Bondgenotenlaan,70,,,,BU,
9617,"LEUVEN - FH03","(L/B/S)U template",1931685,,Bondgenotenlaan,72,,,,LU,
9618,"LEUVEN - FH03","(L/B/S)U template",1931686,,Bondgenotenlaan,72,,,,LU,
9619,"LEUVEN - FH03","(L/B/S)U template",1931687,,Bondgenotenlaan,72,,,,LU,
9620,"LEUVEN - FH03","(L/B/S)U template",1931688,,Bondgenotenlaan,72,,,,LU,
9621,"LEUVEN - FH03","(L/B/S)U template",10917008,,Bondgenotenlaan,72,,,,BU,
9623,"LEUVEN - FH03","(L/B/S)U template",10917010,,Bondgenotenlaan,74,,,,BU,
9624,"LEUVEN - FH03","(L/B/S)U template",11087916,,Bondgenotenlaan,74,,,,BU,
9632,"LEUVEN - FH03","(L/B/S)U template",1933286,,Bondgenotenlaan,78,,,,BU,
9637,"LEUVEN - FH03","(L/B/S)U template",1934584,,Bondgenotenlaan,80,,,,BU,
9638,"LEUVEN - FH03","(L/B/S)U template",1934587,,Bondgenotenlaan,80,,,,SU,
9639,"LEUVEN - FH03","(L/B/S)U template",1934906,,Bondgenotenlaan,82,,,,BU,
9643,"LEUVEN - FH03","(L/B/S)U template",1935117,,Bondgenotenlaan,84,,,,LU,
9644,"LEUVEN - FH03","(L/B/S)U template",1935119,,Bondgenotenlaan,84,,,,LU,
9645,"LEUVEN - FH03","(L/B/S)U template",1935121,,Bondgenotenlaan,84,,,,LU,
9646,"LEUVEN - FH03","(L/B/S)U template",1935142,,Bondgenotenlaan,84,,,,BU,
9647,"LEUVEN - FH03","(L/B/S)U template",1935526,,Bondgenotenlaan,86,,,,BU,
9651,"LEUVEN - FH03","(L/B/S)U template",10917039,,Bondgenotenlaan,86,,,,LU,
9652,"LEUVEN - FH03","(L/B/S)U template",1917019,,"Jan Stasstraat",4,,,,BU,
9653,"LEUVEN - FH03","(L/B/S)U template",1934245,,"Jan Stasstraat",8,,,,BU,
9654,"LEUVEN - FH03","(L/B/S)U template",1883019,,"Jan Stasstraat",10,,,,BU,
9655,"LEUVEN - FH03","(L/B/S)U template",10917353,,"Jan Stasstraat",10,,,,BU,
9658,"LEUVEN - FH03","(L/B/S)U template",10523438,,"Jan Stasstraat",12,,,,BU,
9659,"LEUVEN - FH03","(L/B/S)U template",10917356,,"Jan Stasstraat",12,,,,LU,
9660,"LEUVEN - FH03","(L/B/S)U template",1890605,,"Jan Stasstraat",14,,,,BU,
9661,"LEUVEN - FH03","(L/B/S)U template",10916639,,"Jan Stasstraat",16,,,,LU,
9662,"LEUVEN - FH03","(L/B/S)U template",10916640,,"Jan Stasstraat",16,,,,LU,
9663,"LEUVEN - FH03","(L/B/S)U template",10916641,,"Jan Stasstraat",16,,,,LU,
9664,"LEUVEN - FH03","(L/B/S)U template",10916642,,"Jan Stasstraat",16,,,,LU,
9665,"LEUVEN - FH03","(L/B/S)U template",10916643,,"Jan Stasstraat",16,,,,LU,
9666,"LEUVEN - FH03","(L/B/S)U template",10916644,,"Jan Stasstraat",16,,,,LU,
9667,"LEUVEN - FH03","(L/B/S)U template",1896577,,"Jan Stasstraat",18,,,,BU,
9668,"LEUVEN - FH03","(L/B/S)U template",10917357,,"Jan Stasstraat",18,,,,LU,
9669,"LEUVEN - FH03","(L/B/S)U template",10917358,,"Jan Stasstraat",18,,,,LU,
9670,"LEUVEN - FH03","(L/B/S)U template",10917359,,"Jan Stasstraat",18,,,,LU,
9671,"LEUVEN - FH03","(L/B/S)U template",1900139,,"Jan Stasstraat",20,,,,BU,
9672,"LEUVEN - FH03","(L/B/S)U template",1922141,,"Koning Leopold I-straat",5,,,,LU,
9674,"LEUVEN - FH03","(L/B/S)U template",1930958,,"Koning Leopold I-straat",7,,,,LU,
9675,"LEUVEN - FH03","(L/B/S)U template",1936982,,"Koning Leopold I-straat",9,,,,LU,
9678,"LEUVEN - FH03","(L/B/S)U template",1885344,,"Koning Leopold I-straat",11,,,,LU,
9679,"LEUVEN - FH03","(L/B/S)U template",1889242,,"Koning Leopold I-straat",13,,,,LU,
9680,"LEUVEN - FH03","(L/B/S)U template",1892590,,"Koning Leopold I-straat",15,,,,LU,
9681,"LEUVEN - FH03","(L/B/S)U template",10521976,,"Koning Leopold I-straat",17,,,,LU,
9682,"LEUVEN - FH03","(L/B/S)U template",10523499,,"Koning Leopold I-straat",17,,,,LU,
9683,"LEUVEN - FH03","(L/B/S)U template",10916740,,"Koning Leopold I-straat",19,,,,BU,
9684,"LEUVEN - FH03","(L/B/S)U template",1900935,,"Koning Leopold I-straat",21,,,,LU,
9685,"LEUVEN - FH03","(L/B/S)U template",1900936,,"Koning Leopold I-straat",21,,,,SU,
9686,"LEUVEN - FH03","(L/B/S)U template",1900937,,"Koning Leopold I-straat",21,,,,LU,
9687,"LEUVEN - FH03","(L/B/S)U template",10917433,,"Koning Leopold I-straat",21,,,,LU,
9688,"LEUVEN - FH03","(L/B/S)U template",1903218,,"Koning Leopold I-straat",23,,,,LU,
9689,"LEUVEN - FH03","(L/B/S)U template",1905239,,"Koning Leopold I-straat",25,,,,LU,
9692,"LEUVEN - FH03","(L/B/S)U template",1908043,,"Koning Leopold I-straat",29,,,,BU,
9694,"LEUVEN - FH03","(L/B/S)U template",1911224,,"Koning Leopold I-straat",31,,,,LU,
9695,"LEUVEN - FH03","(L/B/S)U template",10917444,,"Koning Leopold I-straat",31,,,,LU,
9696,"LEUVEN - FH03","(L/B/S)U template",1912767,,"Koning Leopold I-straat",33,,,,LU,
9697,"LEUVEN - FH03","(L/B/S)U template",10917445,,"Koning Leopold I-straat",33,,,,BU,
9698,"LEUVEN - FH03","(L/B/S)U template",1913838,,"Koning Leopold I-straat",35,,,,BU,
9700,"LEUVEN - FH03","(L/B/S)U template",1915952,,"Koning Leopold I-straat",39,,,,LU,
9701,"LEUVEN - FH03","(L/B/S)U template",1917878,,"Koning Leopold I-straat",41,,,,LU,
9702,"LEUVEN - FH03","(L/B/S)U template",1917879,,"Koning Leopold I-straat",41,,,,LU,
9703,"LEUVEN - FH03","(L/B/S)U template",1917880,,"Koning Leopold I-straat",41,,,,LU,
9704,"LEUVEN - FH03","(L/B/S)U template",1917881,,"Koning Leopold I-straat",41,,,,LU,
9705,"LEUVEN - FH03","(L/B/S)U template",1917882,,"Koning Leopold I-straat",41,,,,LU,
9706,"LEUVEN - FH03","(L/B/S)U template",1917883,,"Koning Leopold I-straat",41,,,,LU,
9707,"LEUVEN - FH03","(L/B/S)U template",1918649,,"Koning Leopold I-straat",43,,,,BU,
9709,"LEUVEN - FH03","(L/B/S)U template",1919521,,"Koning Leopold I-straat",45,,,,BU,
9710,"LEUVEN - FH03","(L/B/S)U template",1920344,,"Koning Leopold I-straat",47,,,,BU,
9711,"LEUVEN - FH03","BUILDING template",378995,,"Justus Lipsiusstraat",2,,,,,
9712,"LEUVEN - FH03","BUILDING template",379722,,"Koning Leopold I-straat",14,,,,,
9713,"LEUVEN - FH03","BUILDING template",5404,,"Koning Leopold I-straat",16,,,,,
9714,"LEUVEN - FH03","BUILDING template",1186734,,"Koning Leopold I-straat",18,,,,,
9715,"LEUVEN - FH03","BUILDING template",3062598,,"Koning Leopold I-straat",20,,,,,
9716,"LEUVEN - FH03","BUILDING template",379725,,"Koning Leopold I-straat",22,,,,,
9717,"LEUVEN - FH03","BUILDING template",379018,,"Koning Leopold I-straat",24,,,,,
9718,"LEUVEN - FH03","BUILDING template",1186732,,"Koning Leopold I-straat",26,,,,,
