"OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,""Opdrachtnummer extern"",""BUILDING KEY"",Straat,Huisnummer,""Huisnummer Toevoeging"",""SSV Action"",""SSV Action LU"",Nature,""Building exists"""
"514766,""HASSELT - FH02"",""(L/B/S)U template"",1156088,,2407813,""Koning Albertstraat"",12,,,,BU,"
"514767,""HASSELT - FH02"",""(L/B/S)U template"",1157467,,2407814,""Koning Albertstraat"",13,,,,BU,"
"514768,""HASSELT - FH02"",""(L/B/S)U template"",1158531,,2407815,""Koning Albertstraat"",14,,,,BU,"
"514769,""HASSELT - FH02"",""(L/B/S)U template"",1160574,,2407818,""Koning Albertstraat"",16,,,,BU,"
"514770,""HASSELT - FH02"",""(L/B/S)U template"",1161497,,2407819,""Koning Albertstraat"",17,,,,BU,"
"514771,""HASSELT - FH02"",""(L/B/S)U template"",1162300,,2407820,""Koning Albertstraat"",18,,,,BU,"
"514772,""HASSELT - FH02"",""(L/B/S)U template"",1163158,,2407822,""Koning Albertstraat"",19,,,,BU,"
"514773,""HASSELT - FH02"",""(L/B/S)U template"",10865513,,2407822,""Koning Albertstraat"",19,,,,LU,"
"514774,""HASSELT - FH02"",""(L/B/S)U template"",1164972,,2407825,""Koning Albertstraat"",20,,,,BU,"
"514775,""HASSELT - FH02"",""(L/B/S)U template"",1165851,,2407827,""Koning Albertstraat"",21,,,,BU,"
"514776,""HASSELT - FH02"",""(L/B/S)U template"",1165685,,2407827,""Koning Albertstraat"",21,,,,LU,"
"514777,""HASSELT - FH02"",""(L/B/S)U template"",1165690,,2407827,""Koning Albertstraat"",21,,,,LU,"
"514778,""HASSELT - FH02"",""(L/B/S)U template"",1165736,,2407827,""Koning Albertstraat"",21,,,,LU,"
"514779,""HASSELT - FH02"",""(L/B/S)U template"",1165743,,2407827,""Koning Albertstraat"",21,,,,LU,"
"514780,""HASSELT - FH02"",""(L/B/S)U template"",1165769,,2407827,""Koning Albertstraat"",21,,,,LU,"
"514781,""HASSELT - FH02"",""(L/B/S)U template"",1165772,,2407827,""Koning Albertstraat"",21,,,,LU,"
"514782,""HASSELT - FH02"",""(L/B/S)U template"",10865515,,2407827,""Koning Albertstraat"",21,,,,SU,"
"514783,""HASSELT - FH02"",""(L/B/S)U template"",10865516,,2407827,""Koning Albertstraat"",21,,,,SU,"
"514784,""HASSELT - FH02"",""(L/B/S)U template"",1166499,,2407828,""Koning Albertstraat"",22,,,,BU,"
"514785,""HASSELT - FH02"",""(L/B/S)U template"",1167750,,2407834,""Koning Albertstraat"",24,,,,BU,"
"514786,""HASSELT - FH02"",""(L/B/S)U template"",1168284,,2407835,""Koning Albertstraat"",25,,,,BU,"
"514787,""HASSELT - FH02"",""(L/B/S)U template"",1168771,,2407836,""Koning Albertstraat"",26,,,,BU,"
"514788,""HASSELT - FH02"",""(L/B/S)U template"",11195019,,2407836,""Koning Albertstraat"",26,,,,LU,"
"514789,""HASSELT - FH02"",""(L/B/S)U template"",10865519,,2407836,""Koning Albertstraat"",26,,,,SU,"
"514790,""HASSELT - FH02"",""(L/B/S)U template"",1169881,,2407837,""Koning Albertstraat"",28,,,,BU,"
"514791,""HASSELT - FH02"",""(L/B/S)U template"",11120428,,2407837,""Koning Albertstraat"",28,,,,LU,"
"514792,""HASSELT - FH02"",""(L/B/S)U template"",10867007,,2407837,""Koning Albertstraat"",28,,,,SU,"
"514793,""HASSELT - FH02"",""(L/B/S)U template"",1171720,,2407838,""Koning Albertstraat"",30,,,,BU,"
"514794,""HASSELT - FH02"",""(L/B/S)U template"",1172168,,2407839,""Koning Albertstraat"",31,,,,LU,"
"514795,""HASSELT - FH02"",""(L/B/S)U template"",1172185,,2407839,""Koning Albertstraat"",31,,,,LU,"
"514796,""HASSELT - FH02"",""(L/B/S)U template"",1172196,,2407839,""Koning Albertstraat"",31,,,,LU,"
"514797,""HASSELT - FH02"",""(L/B/S)U template"",1172206,,2407839,""Koning Albertstraat"",31,,,,BU,"
"514798,""HASSELT - FH02"",""(L/B/S)U template"",1172209,,2407839,""Koning Albertstraat"",31,,,,BU,"
"514799,""HASSELT - FH02"",""(L/B/S)U template"",11195028,,2407839,""Koning Albertstraat"",31,,,,SU,"
"514800,""HASSELT - FH02"",""(L/B/S)U template"",1173042,,2407841,""Koning Albertstraat"",33,,,,BU,"
"514801,""HASSELT - FH02"",""(L/B/S)U template"",1174000,,2407844,""Koning Albertstraat"",35,,,,BU,"
"514802,""HASSELT - FH02"",""(L/B/S)U template"",11120436,,2407844,""Koning Albertstraat"",35,,,,LU,"
"514803,""HASSELT - FH02"",""(L/B/S)U template"",1174845,,2407846,""Koning Albertstraat"",37,,,,BU,"
"514804,""HASSELT - FH02"",""(L/B/S)U template"",1175251,,2407847,""Koning Albertstraat"",38,,,,BU,"
"514805,""HASSELT - FH02"",""(L/B/S)U template"",1175628,,2407848,""Koning Albertstraat"",39,,,,BU,"
"514806,""HASSELT - FH02"",""(L/B/S)U template"",1177305,,2407850,""Koning Albertstraat"",41,,,,BU,"
"514807,""HASSELT - FH02"",""(L/B/S)U template"",1178085,,2407853,""Koning Albertstraat"",43,,,,BU,"
"514808,""HASSELT - FH02"",""(L/B/S)U template"",1178664,,2407856,""Koning Albertstraat"",45,,,,BU,"
"514809,""HASSELT - FH02"",""(L/B/S)U template"",1179512,,2407858,""Koning Albertstraat"",48,,,,BU,"
"514810,""HASSELT - FH02"",""(L/B/S)U template"",1180801,,2407860,""Koning Albertstraat"",50,,,,BU,"
"514811,""HASSELT - FH02"",""(L/B/S)U template"",1181375,,2407861,""Koning Albertstraat"",52,,,,BU,"
"514812,""HASSELT - FH02"",""(L/B/S)U template"",1181855,,2407862,""Koning Albertstraat"",54,,,,BU,"
"514813,""HASSELT - FH02"",""(L/B/S)U template"",1182269,,2407864,""Koning Albertstraat"",56,,,,BU,"
"514814,""HASSELT - FH02"",""(L/B/S)U template"",1182669,,2407866,""Koning Albertstraat"",58,,,,BU,"
"514815,""HASSELT - FH02"",""(L/B/S)U template"",1183877,,2407867,""Koning Albertstraat"",60,,,,BU,"
"514816,""HASSELT - FH02"",""(L/B/S)U template"",1184256,,2407869,""Koning Albertstraat"",62,,,,BU,"
"514817,""HASSELT - FH02"",""(L/B/S)U template"",10928424,,2407906,Aldestraat,2,,,,LU,"
"514818,""HASSELT - FH02"",""(L/B/S)U template"",10928428,,2407908,Aldestraat,3,,,,BU,"
"514819,""HASSELT - FH02"",""(L/B/S)U template"",11195029,,2407908,Aldestraat,3,,,,BU,"
"514820,""HASSELT - FH02"",""(L/B/S)U template"",11195030,,2407908,Aldestraat,3,,,,BU,"
"514821,""HASSELT - FH02"",""(L/B/S)U template"",10928425,,2407908,Aldestraat,3,,,,LU,"
"514822,""HASSELT - FH02"",""(L/B/S)U template"",10928426,,2407908,Aldestraat,3,,,,LU,"
"514823,""HASSELT - FH02"",""(L/B/S)U template"",10928427,,2407908,Aldestraat,3,,,,LU,"
"514824,""HASSELT - FH02"",""(L/B/S)U template"",1180307,,2407909,Aldestraat,5,,,,BU,"
"514825,""HASSELT - FH02"",""(L/B/S)U template"",1185885,,2407911,Aldestraat,7,,,,BU,"
"514826,""HASSELT - FH02"",""(L/B/S)U template"",1187933,,2407913,Aldestraat,8,,,,BU,"
"514827,""HASSELT - FH02"",""(L/B/S)U template"",10865132,,2407913,Aldestraat,8,,,,LU,"
"514828,""HASSELT - FH02"",""(L/B/S)U template"",10865133,,2407913,Aldestraat,8,,,,SU,"
"514829,""HASSELT - FH02"",""(L/B/S)U template"",1189838,,2407914,Aldestraat,9,,,,BU,"
"514830,""HASSELT - FH02"",""(L/B/S)U template"",10865136,,2407916,Aldestraat,11,,,,BU,"
"514831,""HASSELT - FH02"",""(L/B/S)U template"",1154786,,2407916,Aldestraat,11,,,,LU,"
"514832,""HASSELT - FH02"",""(L/B/S)U template"",10731615,,2407916,Aldestraat,11,,,,LU,"
"514833,""HASSELT - FH02"",""(L/B/S)U template"",11120438,,2407916,Aldestraat,11,,,,LU,"
"514834,""HASSELT - FH02"",""(L/B/S)U template"",1156095,,2407917,Aldestraat,12,,,,BU,"
"514835,""HASSELT - FH02"",""(L/B/S)U template"",10928429,,2407918,Aldestraat,13,,,,BU,"
"514836,""HASSELT - FH02"",""(L/B/S)U template"",1158539,,2407920,Aldestraat,14,,,,BU,"
"514837,""HASSELT - FH02"",""(L/B/S)U template"",1159630,,2407922,Aldestraat,15,,,,BU,"
"514838,""HASSELT - FH02"",""(L/B/S)U template"",1159631,,2407922,Aldestraat,15,,,,BU,"
"514839,""HASSELT - FH02"",""(L/B/S)U template"",1159415,,2407922,Aldestraat,15,,,,LU,"
"514840,""HASSELT - FH02"",""(L/B/S)U template"",1159423,,2407922,Aldestraat,15,,,,LU,"
"514841,""HASSELT - FH02"",""(L/B/S)U template"",1159469,,2407922,Aldestraat,15,,,,LU,"
"514842,""HASSELT - FH02"",""(L/B/S)U template"",1159477,,2407922,Aldestraat,15,,,,LU,"
"514843,""HASSELT - FH02"",""(L/B/S)U template"",1159517,,2407922,Aldestraat,15,,,,LU,"
"514844,""HASSELT - FH02"",""(L/B/S)U template"",1159522,,2407922,Aldestraat,15,,,,LU,"
"514845,""HASSELT - FH02"",""(L/B/S)U template"",1159540,,2407922,Aldestraat,15,,,,LU,"
"514846,""HASSELT - FH02"",""(L/B/S)U template"",1160582,,2407923,Aldestraat,16,,,,BU,"
"514847,""HASSELT - FH02"",""(L/B/S)U template"",1161478,,2407925,Aldestraat,17,,,,BU,"
"514848,""HASSELT - FH02"",""(L/B/S)U template"",1161481,,2407925,Aldestraat,17,,,,BU,"
"514849,""HASSELT - FH02"",""(L/B/S)U template"",1161372,,2407925,Aldestraat,17,,,,LU,"
"514850,""HASSELT - FH02"",""(L/B/S)U template"",1161378,,2407925,Aldestraat,17,,,,LU,"
"514851,""HASSELT - FH02"",""(L/B/S)U template"",1161400,,2407925,Aldestraat,17,,,,LU,"
"514852,""HASSELT - FH02"",""(L/B/S)U template"",1161406,,2407925,Aldestraat,17,,,,LU,"
"514853,""HASSELT - FH02"",""(L/B/S)U template"",1161425,,2407925,Aldestraat,17,,,,LU,"
"514854,""HASSELT - FH02"",""(L/B/S)U template"",1161429,,2407925,Aldestraat,17,,,,LU,"
"514855,""HASSELT - FH02"",""(L/B/S)U template"",10865139,,2407925,Aldestraat,17,,,,SU,"
"514856,""HASSELT - FH02"",""(L/B/S)U template"",1161440,,2407925,Aldestraat,17,,,,SU,"
"514857,""HASSELT - FH02"",""(L/B/S)U template"",1162311,,2407928,Aldestraat,18,,,,BU,"
"514858,""HASSELT - FH02"",""(L/B/S)U template"",10865140,,2407928,Aldestraat,18,,,,SU,"
"514859,""HASSELT - FH02"",""(L/B/S)U template"",1164975,,2407929,Aldestraat,20,,,,BU,"
"514860,""HASSELT - FH02"",""(L/B/S)U template"",10865141,,2407929,Aldestraat,20,,,,LU,"
"514861,""HASSELT - FH02"",""(L/B/S)U template"",1167202,,2407933,Aldestraat,23,,,,BU,"
"514862,""HASSELT - FH02"",""(L/B/S)U template"",10865142,,2407933,Aldestraat,23,,,,LU,"
"514863,""HASSELT - FH02"",""(L/B/S)U template"",11195031,,2407933,Aldestraat,23,,,,LU,"
"514864,""HASSELT - FH02"",""(L/B/S)U template"",1167752,,2407935,Aldestraat,24,,,,BU,"
"514865,""HASSELT - FH02"",""(L/B/S)U template"",1168780,,2407939,Aldestraat,26,,,,BU,"
"514866,""HASSELT - FH02"",""(L/B/S)U template"",10865144,,2407939,Aldestraat,26,,,,LU,"
"514867,""HASSELT - FH02"",""(L/B/S)U template"",11120445,,2407939,Aldestraat,26,,,,LU,"
"514868,""HASSELT - FH02"",""(L/B/S)U template"",11120446,,2407939,Aldestraat,26,,,,LU,"
"514869,""HASSELT - FH02"",""(L/B/S)U template"",11195032,,2407939,Aldestraat,26,,,,SU,"
"514870,""HASSELT - FH02"",""(L/B/S)U template"",11120047,,2407946,Aldestraat,31,,,,BU,"
"514871,""HASSELT - FH02"",""(L/B/S)U template"",1173562,,2407948,Aldestraat,34,,,,BU,"
"514872,""HASSELT - FH02"",""(L/B/S)U template"",1174003,,2407950,Aldestraat,35,,,,BU,"
"514873,""HASSELT - FH02"",""(L/B/S)U template"",1174472,,2407951,Aldestraat,36,,,,BU,"
"514874,""HASSELT - FH02"",""(L/B/S)U template"",10865148,,2407951,Aldestraat,36,,,,LU,"
"514875,""HASSELT - FH02"",""(L/B/S)U template"",1175259,,2407953,Aldestraat,38,,,,BU,"
"514876,""HASSELT - FH02"",""(L/B/S)U template"",10928432,,2407955,Aldestraat,39,,,,BU,"
"514877,""HASSELT - FH02"",""(L/B/S)U template"",10928438,,2407957,Aldestraat,40,,,,BU,"
"514878,""HASSELT - FH02"",""(L/B/S)U template"",10928434,,2407957,Aldestraat,40,,,,LU,"
"514879,""HASSELT - FH02"",""(L/B/S)U template"",10928435,,2407957,Aldestraat,40,,,,LU,"
"514880,""HASSELT - FH02"",""(L/B/S)U template"",10928436,,2407957,Aldestraat,40,,,,LU,"
"514881,""HASSELT - FH02"",""(L/B/S)U template"",10928439,,2407957,Aldestraat,40,,,,SU,"
"514882,""HASSELT - FH02"",""(L/B/S)U template"",10928440,,2407957,Aldestraat,40,,,,SU,"
"514883,""HASSELT - FH02"",""(L/B/S)U template"",10865152,,2407962,Aldestraat,43,,,,BU,"
"514884,""HASSELT - FH02"",""(L/B/S)U template"",1178088,,2407962,Aldestraat,43,,,,LU,"
"514885,""HASSELT - FH02"",""(L/B/S)U template"",10731610,,2407962,Aldestraat,43,,,,LU,"
"514886,""HASSELT - FH02"",""(L/B/S)U template"",10731611,,2407962,Aldestraat,43,,,,LU,"
"514887,""HASSELT - FH02"",""(L/B/S)U template"",10865153,,2407962,Aldestraat,43,,,,SU,"
"514888,""HASSELT - FH02"",""(L/B/S)U template"",1178353,,2407963,Aldestraat,44,,,,LU,"
"514889,""HASSELT - FH02"",""(L/B/S)U template"",1178668,,2407964,Aldestraat,45,,,,BU,"
"514890,""HASSELT - FH02"",""(L/B/S)U template"",1178943,,2407965,Aldestraat,46,,,,BU,"
"514891,""HASSELT - FH02"",""(L/B/S)U template"",1179241,,2407966,Aldestraat,47,,,,BU,"
"514892,""HASSELT - FH02"",""(L/B/S)U template"",10736548,,2407967,Aldestraat,48,,,,BU,"
"514893,""HASSELT - FH02"",""(L/B/S)U template"",10736213,,2407967,Aldestraat,48,,,,LU,"
"514894,""HASSELT - FH02"",""(L/B/S)U template"",10928689,,2407967,Aldestraat,48,,,,SU,"
"514895,""HASSELT - FH02"",""(L/B/S)U template"",11120447,,2407967,Aldestraat,48,,,,SU,"
"514896,""HASSELT - FH02"",""(L/B/S)U template"",1179765,,2407968,Aldestraat,49,,,,BU,"
"514897,""HASSELT - FH02"",""(L/B/S)U template"",1179740,,2407968,Aldestraat,49,,,,LU,"
"514898,""HASSELT - FH02"",""(L/B/S)U template"",1179748,,2407968,Aldestraat,49,,,,LU,"
"514899,""HASSELT - FH02"",""(L/B/S)U template"",1179757,,2407968,Aldestraat,49,,,,LU,"
"514900,""HASSELT - FH02"",""(L/B/S)U template"",10865161,,2407968,Aldestraat,49,,,,SU,"
"514901,""HASSELT - FH02"",""(L/B/S)U template"",1180806,,2407969,Aldestraat,50,,,,BU,"
"514902,""HASSELT - FH02"",""(L/B/S)U template"",1181022,,2407971,Aldestraat,51,,,,LU,"
"514903,""HASSELT - FH02"",""(L/B/S)U template"",1181604,,2407973,Aldestraat,53,,,,LU,"
"514904,""HASSELT - FH02"",""(L/B/S)U template"",1182099,,2407975,Aldestraat,55,,,,BU,"
"514905,""HASSELT - FH02"",""(L/B/S)U template"",11120439,,2407975,Aldestraat,55,,,,LU,"
"514906,""HASSELT - FH02"",""(L/B/S)U template"",11120440,,2407975,Aldestraat,55,,,,LU,"
"514907,""HASSELT - FH02"",""(L/B/S)U template"",11120441,,2407975,Aldestraat,55,,,,LU,"
"514908,""HASSELT - FH02"",""(L/B/S)U template"",11120442,,2407975,Aldestraat,55,,,,LU,"
"514909,""HASSELT - FH02"",""(L/B/S)U template"",11120048,,2407977,Aldestraat,57,,,,BU,"
"514910,""HASSELT - FH02"",""(L/B/S)U template"",1171175,,2408311,Badderijstraat,3,,,,BU,"
"514911,""HASSELT - FH02"",""(L/B/S)U template"",10734462,,2408313,Badderijstraat,6,,,,BU,"
"514912,""HASSELT - FH02"",""(L/B/S)U template"",11120191,,2408313,Badderijstraat,6,,,,LU,"
"514913,""HASSELT - FH02"",""(L/B/S)U template"",10865170,,2408320,Badderijstraat,10,,,,BU,"
"514914,""HASSELT - FH02"",""(L/B/S)U template"",1153231,,2408320,Badderijstraat,10,,,,LU,"
"514915,""HASSELT - FH02"",""(L/B/S)U template"",1153232,,2408320,Badderijstraat,10,,,,LU,"
"514916,""HASSELT - FH02"",""(L/B/S)U template"",1153233,,2408320,Badderijstraat,10,,,,LU,"
"514917,""HASSELT - FH02"",""(L/B/S)U template"",1156081,,2408322,Badderijstraat,12,,,,BU,"
"514918,""HASSELT - FH02"",""(L/B/S)U template"",10865172,,2408322,Badderijstraat,12,,,,LU,"
"514919,""HASSELT - FH02"",""(L/B/S)U template"",1158519,,2408324,Badderijstraat,14,,,,BU,"
"514920,""HASSELT - FH02"",""(L/B/S)U template"",1160563,,2408327,Badderijstraat,16,,,,BU,"
"514921,""HASSELT - FH02"",""(L/B/S)U template"",1165864,,2408332,Badderijstraat,21,,,,BU,"
"514922,""HASSELT - FH02"",""(L/B/S)U template"",1167195,,2408335,Badderijstraat,23,,,,BU,"
"514923,""HASSELT - FH02"",""(L/B/S)U template"",1188277,,2408497,Bampslaan,8,,,,BU,"
"514924,""HASSELT - FH02"",""(L/B/S)U template"",1153291,,2408499,Bampslaan,10,,,,BU,"
"514925,""HASSELT - FH02"",""(L/B/S)U template"",11195173,,2408499,Bampslaan,10,,,,LU,"
"514926,""HASSELT - FH02"",""(L/B/S)U template"",1153306,,2408499,Bampslaan,10,,,,LU,"
"514927,""HASSELT - FH02"",""(L/B/S)U template"",10736034,,2408499,Bampslaan,10,,,,LU,"
"514928,""HASSELT - FH02"",""(L/B/S)U template"",10736035,,2408499,Bampslaan,10,,,,LU,"
"514929,""HASSELT - FH02"",""(L/B/S)U template"",10736036,,2408499,Bampslaan,10,,,,LU,"
"514930,""HASSELT - FH02"",""(L/B/S)U template"",10734571,,2408501,Bampslaan,12,,,,BU,"
"514931,""HASSELT - FH02"",""(L/B/S)U template"",11195176,,2408501,Bampslaan,12,,,,LU,"
"514932,""HASSELT - FH02"",""(L/B/S)U template"",1158822,,2408504,Bampslaan,14,,,,BU,"
"514933,""HASSELT - FH02"",""(L/B/S)U template"",11195174,,2408506,Bampslaan,16,,,,BU,"
"514934,""HASSELT - FH02"",""(L/B/S)U template"",1160852,,2408506,Bampslaan,16,,,,LU,"
"514935,""HASSELT - FH02"",""(L/B/S)U template"",10733265,,2408506,Bampslaan,16,,,,LU,"
"514936,""HASSELT - FH02"",""(L/B/S)U template"",10733266,,2408506,Bampslaan,16,,,,LU,"
"514937,""HASSELT - FH02"",""(L/B/S)U template"",1162551,,2408509,Bampslaan,18,,,,LU,"
"514938,""HASSELT - FH02"",""(L/B/S)U template"",10733274,,2408509,Bampslaan,18,,,,LU,"
"514939,""HASSELT - FH02"",""(L/B/S)U template"",10733275,,2408509,Bampslaan,18,,,,LU,"
"514940,""HASSELT - FH02"",""(L/B/S)U template"",10733276,,2408509,Bampslaan,18,,,,LU,"
"514941,""HASSELT - FH02"",""(L/B/S)U template"",10733277,,2408509,Bampslaan,18,,,,LU,"
"514942,""HASSELT - FH02"",""(L/B/S)U template"",10733278,,2408509,Bampslaan,18,,,,LU,"
"514943,""HASSELT - FH02"",""(L/B/S)U template"",10733279,,2408509,Bampslaan,18,,,,LU,"
"514944,""HASSELT - FH02"",""(L/B/S)U template"",10733280,,2408509,Bampslaan,18,,,,LU,"
"514945,""HASSELT - FH02"",""(L/B/S)U template"",10733281,,2408509,Bampslaan,18,,,,LU,"
"514946,""HASSELT - FH02"",""(L/B/S)U template"",10733282,,2408509,Bampslaan,18,,,,LU,"
"514947,""HASSELT - FH02"",""(L/B/S)U template"",1164942,,2408510,Bampslaan,20,,,,BU,"
"514948,""HASSELT - FH02"",""(L/B/S)U template"",10735442,,2408510,Bampslaan,20,,,,LU,"
"514949,""HASSELT - FH02"",""(L/B/S)U template"",10735922,,2408510,Bampslaan,20,,,,LU,"
"514950,""HASSELT - FH02"",""(L/B/S)U template"",1166741,,2408512,Bampslaan,22,,,,LU,"
"514951,""HASSELT - FH02"",""(L/B/S)U template"",1170114,,2408517,Bampslaan,28,,,,LU,"
"514952,""HASSELT - FH02"",""(L/B/S)U template"",11195175,,2408519,Bampslaan,30,,,,BU,"
"514953,""HASSELT - FH02"",""(L/B/S)U template"",1171931,,2408519,Bampslaan,30,,,,LU,"
"514954,""HASSELT - FH02"",""(L/B/S)U template"",10733267,,2408519,Bampslaan,30,,,,LU,"
"514955,""HASSELT - FH02"",""(L/B/S)U template"",10733268,,2408519,Bampslaan,30,,,,LU,"
"514956,""HASSELT - FH02"",""(L/B/S)U template"",10733269,,2408519,Bampslaan,30,,,,LU,"
"514957,""HASSELT - FH02"",""(L/B/S)U template"",10733270,,2408519,Bampslaan,30,,,,LU,"
"514958,""HASSELT - FH02"",""(L/B/S)U template"",10733271,,2408519,Bampslaan,30,,,,LU,"
"514959,""HASSELT - FH02"",""(L/B/S)U template"",10733272,,2408519,Bampslaan,30,,,,LU,"
"514960,""HASSELT - FH02"",""(L/B/S)U template"",10733273,,2408519,Bampslaan,30,,,,LU,"
"514961,""HASSELT - FH02"",""(L/B/S)U template"",1171171,,2409716,Bonnefantenstraat,3,,,,LU,"
"514962,""HASSELT - FH02"",""(L/B/S)U template"",1185859,,2409717,Bonnefantenstraat,7,,,,LU,"
"514963,""HASSELT - FH02"",""(L/B/S)U template"",1189795,,2409719,Bonnefantenstraat,9,,,,LU,"
"514964,""HASSELT - FH02"",""(L/B/S)U template"",1154756,,2409721,Bonnefantenstraat,11,,,,LU,"
"514965,""HASSELT - FH02"",""(L/B/S)U template"",1157449,,2409722,Bonnefantenstraat,13,,,,LU,"
"514966,""HASSELT - FH02"",""(L/B/S)U template"",1159641,,2409723,Bonnefantenstraat,15,,,,LU,"
"514967,""HASSELT - FH02"",""(L/B/S)U template"",1162287,,2409726,Bonnefantenstraat,18,,,,LU,"
"514968,""HASSELT - FH02"",""(L/B/S)U template"",10731484,,2409726,Bonnefantenstraat,18,,,,LU,"
"514969,""HASSELT - FH02"",""(L/B/S)U template"",10731483,,2409726,Bonnefantenstraat,18,,,,LU,"
"514970,""HASSELT - FH02"",""(L/B/S)U template"",10731485,,2409726,Bonnefantenstraat,18,,,,LU,"
"514971,""HASSELT - FH02"",""(L/B/S)U template"",10865175,,2409726,Bonnefantenstraat,18,,,,LU,"
"514972,""HASSELT - FH02"",""(L/B/S)U template"",10865176,,2409726,Bonnefantenstraat,18,,,,LU,"
"514973,""HASSELT - FH02"",""(L/B/S)U template"",10865177,,2409726,Bonnefantenstraat,18,,,,LU,"
"514974,""HASSELT - FH02"",""(L/B/S)U template"",10865178,,2409726,Bonnefantenstraat,18,,,,LU,"
"514975,""HASSELT - FH02"",""(L/B/S)U template"",1167742,,2409729,Bonnefantenstraat,24,,,,LU,"
"514976,""HASSELT - FH02"",""(L/B/S)U template"",1168760,,2409730,Bonnefantenstraat,26,,,,BU,"
"514977,""HASSELT - FH02"",""(L/B/S)U template"",1164286,,2410323,Botermarkt,2,,,,BU,"
"514978,""HASSELT - FH02"",""(L/B/S)U template"",10865182,,2410323,Botermarkt,2,,,,LU,"
"514979,""HASSELT - FH02"",""(L/B/S)U template"",1164064,,2410323,Botermarkt,2,,,,LU,"
"514980,""HASSELT - FH02"",""(L/B/S)U template"",1164147,,2410323,Botermarkt,2,,,,LU,"
"514981,""HASSELT - FH02"",""(L/B/S)U template"",1164168,,2410323,Botermarkt,2,,,,LU,"
"514982,""HASSELT - FH02"",""(L/B/S)U template"",1176258,,2410325,Botermarkt,4,,,,BU,"
"514983,""HASSELT - FH02"",""(L/B/S)U template"",1180289,,2410326,Botermarkt,5,,,,BU,"
"514984,""HASSELT - FH02"",""(L/B/S)U template"",1185865,,2410328,Botermarkt,7,,,,BU,"
"514985,""HASSELT - FH02"",""(L/B/S)U template"",1187919,,2410330,Botermarkt,8,,,,BU,"
"514986,""HASSELT - FH02"",""(L/B/S)U template"",1153309,,2410335,Botermarkt,10,,,,BU,"
"514987,""HASSELT - FH02"",""(L/B/S)U template"",1154760,,2410336,Botermarkt,11,,,,BU,"
"514988,""HASSELT - FH02"",""(L/B/S)U template"",10929611,,2410338,Botermarkt,12,,,,LU,"
"514989,""HASSELT - FH02"",""(L/B/S)U template"",10929613,,2410338,Botermarkt,12,,,,LU,"
"514990,""HASSELT - FH02"",""(L/B/S)U template"",1157454,,2410341,Botermarkt,13,,,,BU,"
"514991,""HASSELT - FH02"",""(L/B/S)U template"",10865185,,2410344,Botermarkt,14,,,,BU,"
"514992,""HASSELT - FH02"",""(L/B/S)U template"",1158520,,2410344,Botermarkt,14,,,,LU,"
"514993,""HASSELT - FH02"",""(L/B/S)U template"",10731505,,2410344,Botermarkt,14,,,,LU,"
"514994,""HASSELT - FH02"",""(L/B/S)U template"",10731506,,2410344,Botermarkt,14,,,,LU,"
"514995,""HASSELT - FH02"",""(L/B/S)U template"",10865186,,2410348,Botermarkt,15,,,,BU,"
"514996,""HASSELT - FH02"",""(L/B/S)U template"",1159649,,2410348,Botermarkt,15,,,,LU,"
"514997,""HASSELT - FH02"",""(L/B/S)U template"",11120426,,2410348,Botermarkt,15,,,,LU,"
"514998,""HASSELT - FH02"",""(L/B/S)U template"",11120427,,2410348,Botermarkt,15,,,,LU,"
"514999,""HASSELT - FH02"",""(L/B/S)U template"",1160564,,2410352,Botermarkt,16,,,,BU,"
"515000,""HASSELT - FH02"",""(L/B/S)U template"",1161488,,2410354,Botermarkt,17,,,,BU,"
"515001,""HASSELT - FH02"",""(L/B/S)U template"",10731509,,2410357,Botermarkt,18,,,,BU,"
"515002,""HASSELT - FH02"",""(L/B/S)U template"",1162291,,2410357,Botermarkt,18,,,,LU,"
"515003,""HASSELT - FH02"",""(L/B/S)U template"",10731507,,2410357,Botermarkt,18,,,,LU,"
"515004,""HASSELT - FH02"",""(L/B/S)U template"",10731508,,2410357,Botermarkt,18,,,,LU,"
"515005,""HASSELT - FH02"",""(L/B/S)U template"",11189086,,2410357,Botermarkt,18,,,,SU,"
"515006,""HASSELT - FH02"",""(L/B/S)U template"",11189087,,2410357,Botermarkt,18,,,,SU,"
"515007,""HASSELT - FH02"",""(L/B/S)U template"",1163152,,2410360,Botermarkt,19,,,,BU,"
