;ZONE_NAME;ZONING_TCHNLGY;MAINLAMKEY;POSTAL_CODE;CITY_NAME;STREET_NAME;HOUSE_NUMBER;DTP;FIC;FIS;FTS;OpdrachtID;Projectnummer;Opdrachtnummer;BG_Name;Blok;Straat;Huisnummer;Huisnummer_Toevoeging;Buildingtype;Quadrant;NR_BU;NR_LU;NR_SU;UNITS_TOTAL;Opdrachttemplate
414727;W03-D-Mechelen-FH03;FTTH-Cu;905036;2800.0;Mechelen;Botermarkt;17;;;1.0;;193451.0;MECHELEN - FH03;905036;;BL0001;Botermarkt;17;;SDU;;1;0;0;1.0;BUILDING template
418808;W03-D-Sint-Niklaas-FH01;FTTH-Cu;106566;9100.0;Sint-Niklaas;Hofstraat;61;;;1.0;1.0;173523.0;SINT-NIKLAAS - FH01;106566;;BL0102;Hofstraat;61;;SDU;;1;0;0;1.0;BUILDING template
418824;W03-D-Sint-Niklaas-FH01;FTTH-Cu;106645;9100.0;Sint-Niklaas;Collegestraat;31;;;1.0;;173709.0;SINT-NIKLAAS - FH01;106645;;BL0106;Collegestraat;31;;SDU;;1;0;0;1.0;BUILDING template
418826;W03-D-Sint-Niklaas-FH01;FTTH-Cu;106653;9100.0;Sint-Niklaas;Hofstraat;7;;;1.0;;295172.0;SINT-NIKLAAS - FH01;106653;;BL0110;Hofstraat;7;;SDU;;1;0;0;1.0;BUILDING template
418934;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3487259;9100.0;Sint-Niklaas;Casinostraat;6;;;1.0;1.0;173555.0;SINT-NIKLAAS - FH01;3487259;;BL0103;Casinostraat;6;;SDU;;1;0;0;1.0;BUILDING template
419095;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3494278;9100.0;Sint-Niklaas;Hendrik Heymanplein;242;;;1.0;1.0;174472.0;SINT-NIKLAAS - FH01;3494278;;BL0120;Hendrik Heymanplein;242;;SDU;;1;0;0;1.0;BUILDING template
419099;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3494312;9100.0;Sint-Niklaas;Hofstraat;27;;;1.0;;173669.0;SINT-NIKLAAS - FH01;3494312;;BL0105;Hofstraat;27;;SDU;;0;1;0;1.0;BUILDING template
419228;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3500032;9100.0;Sint-Niklaas;Kleine Laan;12;;;1.0;;173535.0;SINT-NIKLAAS - FH01;3500032;;BL0102;Kleine Laan;12;;SDU;;0;1;0;1.0;BUILDING template
419234;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3500041;9100.0;Sint-Niklaas;Kleine Laan;20;;;1.0;1.0;173561.0;SINT-NIKLAAS - FH01;3500041;;BL0103;Kleine Laan;20;;SDU;;0;1;0;1.0;BUILDING template
419283;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3500779;9100.0;Sint-Niklaas;Collegestraat;8;;;1.0;;173931.0;SINT-NIKLAAS - FH01;3500779;;BL0110;Collegestraat;8;;SDU;;0;1;0;1.0;BUILDING template
419303;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3500831;9100.0;Sint-Niklaas;Kongostraat;19;;;1.0;1.0;191195.0;SINT-NIKLAAS - FH01;3500831;;BL0122;Kongostraat;19;;SDU;;0;1;0;1.0;BUILDING template
419354;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3503469;9100.0;Sint-Niklaas;Grote Markt;57;;;1.0;1.0;173714.0;SINT-NIKLAAS - FH01;3503469;;BL0106;Grote Markt;57;;SDU;;1;0;0;1.0;BUILDING template
419451;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3511383;9100.0;Sint-Niklaas;Plezantstraat;6;;;1.0;;174176.0;SINT-NIKLAAS - FH01;3511383;;BL0115;Plezantstraat;6;;SDU;;1;0;0;1.0;BUILDING template
419453;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3511389;9100.0;Sint-Niklaas;Plezantstraat;8;;;1.0;1.0;174177.0;SINT-NIKLAAS - FH01;3511389;;BL0115;Plezantstraat;8;;SDU;;1;0;0;1.0;BUILDING template
419491;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3511545;9100.0;Sint-Niklaas;Plezantstraat;68;;;1.0;;174199.0;SINT-NIKLAAS - FH01;3511545;;BL0115;Plezantstraat;68;;SDU;;1;0;0;1.0;BUILDING template
419519;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3511643;9100.0;Sint-Niklaas;Plezantstraat;135;;;1.0;1.0;173488.0;SINT-NIKLAAS - FH01;3511643;;BL0101;Plezantstraat;135;;SDU;;1;0;0;1.0;BUILDING template
419570;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3515278;9100.0;Sint-Niklaas;Stationsstraat;7;;;1.0;;222617.0;SINT-NIKLAAS - FH01;3515278;;BL0109;Stationsstraat;7;;SDU;;1;0;0;1.0;BUILDING template
419572;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3515282;9100.0;Sint-Niklaas;Stationsstraat;9,A;;;1.0;;222620.0;SINT-NIKLAAS - FH01;3515282;;BL0109;Stationsstraat;9;A;SDU;;1;0;0;1.0;BUILDING template
419691;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3517974;9100.0;Sint-Niklaas;Dokter Verdurmenstraat;7;;;1.0;;173851.0;SINT-NIKLAAS - FH01;3517974;;BL0109;Dokter Verdurmenstraat;7;;SDU;;0;1;0;1.0;BUILDING template
419692;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3517977;9100.0;Sint-Niklaas;Dokter Verdurmenstraat;9;;;1.0;1.0;173852.0;SINT-NIKLAAS - FH01;3517977;;BL0109;Dokter Verdurmenstraat;9;;SDU;;1;0;0;1.0;BUILDING template
419695;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3517983;9100.0;Sint-Niklaas;Dokter Verdurmenstraat;13;;;1.0;;173853.0;SINT-NIKLAAS - FH01;3517983;;BL0109;Dokter Verdurmenstraat;13;;SDU;;1;0;0;1.0;BUILDING template
419709;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3518022;9100.0;Sint-Niklaas;Dokter Verdurmenstraat;34;;;1.0;1.0;173795.0;SINT-NIKLAAS - FH01;3518022;;BL0107;Dokter Verdurmenstraat;34;;SDU;;1;0;0;1.0;BUILDING template
419741;W03-D-Sint-Niklaas-FH01;FTTH-Cu;3948673;9100.0;Sint-Niklaas;Hendrik Heymanplein;116;;;1.0;1.0;174561.0;SINT-NIKLAAS - FH01;3948673;;BL0121;Hendrik Heymanplein;116;;SDU;;0;1;0;1.0;BUILDING template
419880;W03-D-Sint-Niklaas-FH01;FTTH-Cu;4444537;9100.0;Sint-Niklaas;Stationsstraat;50;;;1.0;;222643.0;SINT-NIKLAAS - FH01;4444537;;BL0106;Stationsstraat;50;;SDU;;1;0;0;1.0;BUILDING template
419896;W03-D-Sint-Niklaas-FH01;FTTH-Cu;4448141;9100.0;Sint-Niklaas;Kleine Laan;21;;;1.0;;173562.0;SINT-NIKLAAS - FH01;4448141;;BL0103;Kleine Laan;21;;SDU;;0;1;0;1.0;BUILDING template
419914;W03-D-Sint-Niklaas-FH01;FTTH-Cu;4455735;9100.0;Sint-Niklaas;Richard Van Britsomstraat;17;;;1.0;;173682.0;SINT-NIKLAAS - FH01;4455735;;BL0105;Richard Van Britsomstraat;17;;SDU;;0;1;0;1.0;BUILDING template
419922;W03-D-Sint-Niklaas-FH01;FTTH-Cu;4455761;9100.0;Sint-Niklaas;Richard Van Britsomstraat;8;;;1.0;;173726.0;SINT-NIKLAAS - FH01;4455761;;BL0106;Richard Van Britsomstraat;8;;SDU;;0;1;0;1.0;BUILDING template
419947;W03-D-Sint-Niklaas-FH01;FTTH-Cu;4460321;9100.0;Sint-Niklaas;Stationsstraat;9;;;1.0;1.0;173875.0;SINT-NIKLAAS - FH01;4460321;;BL0109;Stationsstraat;9;;SDU;;0;1;0;1.0;BUILDING template
420007;W03-D-Sint-Niklaas-FH01;FTTH-Cu;5401799;9100.0;Sint-Niklaas;Prins Albertstraat;39,D;;;1.0;1.0;173620.0;SINT-NIKLAAS - FH01;5401799;;BL0104;Prins Albertstraat;39;D;SDU;;1;0;0;1.0;BUILDING template
420051;W03-D-Sint-Niklaas-FH01;FTTH-Cu;6182868;9100.0;Sint-Niklaas;Westerstraat;2,B;;;1.0;1.0;295253.0;SINT-NIKLAAS - FH01;6182868;;BL0115;Westerstraat;2;B;SDU;;0;1;0;1.0;BUILDING template
420161;W03-D-Sint-Niklaas-FH01;FTTH-Cu;76233;9100.0;Sint-Niklaas;Sacramentsstraat;10;;;1.0;;174095.0;SINT-NIKLAAS - FH01;76233;;BL0114;Sacramentsstraat;10;;SDU;;1;0;0;1.0;BUILDING template
420220;W03-D-Sint-Niklaas-FH01;FTTH-Cu;977872;9100.0;Sint-Niklaas;Grote Markt;45;;;1.0;1.0;174012.0;SINT-NIKLAAS - FH01;977872;;BL0113;Grote Markt;45;;SDU;;1;0;0;1.0;BUILDING template
421765;W03-D-Sint-Niklaas-FH02;FTTH-Cu;91080;9100.0;Sint-Niklaas;August Nobelsstraat;13;;;1.0;;183274.0;SINT-NIKLAAS - FH02;91080;;BL0215;August Nobelsstraat;13;;SDU;;0;1;0;1.0;BUILDING template
