Projectnummer;LAM MK;LU Key;Opdrachttemplate;Quadrant;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
KNOKKE-HEIST - FH09;2759741;8357757;(L/B/S)U template;;Elizabetlaan;331;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8339734;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8348523;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8348524;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8352668;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8352669;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8357748;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8357752;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759744;8366487;(L/B/S)U template;;Elizabetlaan;337;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759752;8332956;(L/B/S)U template;;Elizabetlaan;351;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759752;8332957;(L/B/S)U template;;Elizabetlaan;351;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759752;8345741;(L/B/S)U template;;Elizabetlaan;351;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759752;8354812;(L/B/S)U template;;Elizabetlaan;351;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759752;8354813;(L/B/S)U template;;Elizabetlaan;351;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759752;8363721;(L/B/S)U template;;Elizabetlaan;351;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8334955;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8334956;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8339222;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8343378;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8343379;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8343380;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8347850;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8352077;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8357000;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8357001;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8357002;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8357003;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8361491;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8365802;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8365803;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8365804;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8365805;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759755;8365806;(L/B/S)U template;;Elizabetlaan;363;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8339613;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8339614;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8339615;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8339616;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8339617;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8343850;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8343851;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8343852;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8343854;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8348427;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8352534;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8352535;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8357506;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8357507;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8357508;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8357509;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8357510;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8361963;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8361964;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759941;8366260;(L/B/S)U template;;de Gemblinnestraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8334537;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8334538;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8334539;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8334540;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8334541;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8342891;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8342892;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8347402;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8347403;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8351686;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8351687;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8351688;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8351689;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8351690;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8356537;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8356538;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8361007;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8361008;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8361009;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8361010;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8365411;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8365412;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760284;8365413;(L/B/S)U template;;Heldenplein;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8335597;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8339741;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8344106;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8344107;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8348528;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8352676;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8352677;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760286;8362066;(L/B/S)U template;;Heldenplein;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8334737;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8334738;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8334739;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8343101;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8347610;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8347611;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8347612;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8361260;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8365576;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760287;8365577;(L/B/S)U template;;Heldenplein;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760289;8335320;(L/B/S)U template;;Heldenplein;11;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8338776;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8338777;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8342888;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8342889;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8342890;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8347400;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8347401;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8351684;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8356535;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8356536;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8365404;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8365405;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8365406;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8365407;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8365408;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8365409;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760293;8365410;(L/B/S)U template;;Heldenplein;14;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8338259;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8338260;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8342357;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8346843;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8351172;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8356007;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8356008;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8360429;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760296;8364876;(L/B/S)U template;;Heldenplein;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332146;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332147;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332148;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332149;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332150;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332151;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332152;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8332153;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8336440;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8336441;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8336442;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8340557;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8340558;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8340559;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8340560;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8340561;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8345015;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8345016;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8345017;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8345018;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8345019;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8349374;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8349375;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8349376;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8353571;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8353572;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8358609;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8358610;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8358611;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8362968;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8362969;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8362970;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760300;8362971;(L/B/S)U template;;Heldenplein;23;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8332154;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8336443;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8340562;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8340563;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8345020;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8349377;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8353573;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8353574;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8358612;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760303;8362972;(L/B/S)U template;;Heldenplein;27;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761342;8335276;(L/B/S)U template;;De Kinkhoorn;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761342;8335277;(L/B/S)U template;;De Kinkhoorn;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761342;8335278;(L/B/S)U template;;De Kinkhoorn;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761342;8343665;(L/B/S)U template;;De Kinkhoorn;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761342;8352344;(L/B/S)U template;;De Kinkhoorn;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761342;8366092;(L/B/S)U template;;De Kinkhoorn;7;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761343;8338469;(L/B/S)U template;;De Kinkhoorn;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761343;8342578;(L/B/S)U template;;De Kinkhoorn;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761343;8351372;(L/B/S)U template;;De Kinkhoorn;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761343;8360655;(L/B/S)U template;;De Kinkhoorn;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761343;8360656;(L/B/S)U template;;De Kinkhoorn;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761343;8365075;(L/B/S)U template;;De Kinkhoorn;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8332663;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8332664;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8341029;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8345491;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8349886;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8354565;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8359129;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;8359130;(L/B/S)U template;;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8335206;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8343626;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8348108;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8348109;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8352315;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8352316;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8357275;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;8361750;(L/B/S)U template;;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8335347;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8335348;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8335349;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8339529;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8339530;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8339531;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8339532;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343743;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343744;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343745;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343746;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343747;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343748;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343749;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343750;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343751;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8343752;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8348195;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8348196;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8348197;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8348198;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8348199;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8352425;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8352426;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8352427;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8352428;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8352429;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8357391;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8357392;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8361862;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8361863;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8361864;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8361865;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8366155;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8366156;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765002;8366157;(L/B/S)U template;;Parkstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765005;8334297;(L/B/S)U template;;Parkstraat;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765005;8334298;(L/B/S)U template;;Parkstraat;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2765005;8342652;(L/B/S)U template;;Parkstraat;9;;B;BOWN;B;BOWN
