Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU;quadrant
KNOKKE - FH01;321046;8363370;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8332591;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8332592;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8340957;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8345422;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8345423;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8349813;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8349814;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8349815;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8349816;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;321046;8354485;(L/B/S)U template;Burg. Frans Desmidtplein;5;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333111;11282475;(L/B/S)U template;Lippenslaan;69;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333111;8339598;(L/B/S)U template;Lippenslaan;69;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333111;8348396;(L/B/S)U template;Lippenslaan;69;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333111;8348397;(L/B/S)U template;Lippenslaan;69;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333111;8361950;(L/B/S)U template;Lippenslaan;69;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333111;8361951;(L/B/S)U template;Lippenslaan;69;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333111;8361952;(L/B/S)U template;Lippenslaan;69;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333112;11282484;(L/B/S)U template;Lippenslaan;81;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333112;8331695;(L/B/S)U template;Lippenslaan;81;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333112;8340091;(L/B/S)U template;Lippenslaan;81;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333112;8344482;(L/B/S)U template;Lippenslaan;81;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333112;8358111;(L/B/S)U template;Lippenslaan;81;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333112;8358112;(L/B/S)U template;Lippenslaan;81;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333112;8362409;(L/B/S)U template;Lippenslaan;81;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333259;11209517;(L/B/S)U template;Alfred Verweeplein;17;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333259;8340049;(L/B/S)U template;Alfred Verweeplein;17;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333259;8353010;(L/B/S)U template;Alfred Verweeplein;17;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333259;8353011;(L/B/S)U template;Alfred Verweeplein;17;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333259;8358072;(L/B/S)U template;Alfred Verweeplein;17;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333259;8358073;(L/B/S)U template;Alfred Verweeplein;17;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333259;8362381;(L/B/S)U template;Alfred Verweeplein;17;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333260;10556794;(L/B/S)U template;Alfred Verweeplein;13;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333272;11078906;(L/B/S)U template;Lippenslaan;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333272;11078907;(L/B/S)U template;Lippenslaan;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333272;11078908;(L/B/S)U template;Lippenslaan;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333272;11078909;(L/B/S)U template;Lippenslaan;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333272;11078910;(L/B/S)U template;Lippenslaan;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333272;11078911;(L/B/S)U template;Lippenslaan;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333272;11139497;(L/B/S)U template;Lippenslaan;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333273;8331656;(L/B/S)U template;Lippenslaan;26;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333273;8335929;(L/B/S)U template;Lippenslaan;26;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333273;8335930;(L/B/S)U template;Lippenslaan;26;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333273;8340025;(L/B/S)U template;Lippenslaan;26;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333273;8348822;(L/B/S)U template;Lippenslaan;26;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333273;8358057;(L/B/S)U template;Lippenslaan;26;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;11209146;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;11209147;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;11209148;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10552431;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10552887;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10552920;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10553488;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10553522;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10553767;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10553784;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10554826;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10554901;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10554906;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10554972;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10554974;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10554979;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10555216;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10555450;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10555517;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10555570;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10555571;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10555620;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10555861;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333275;10556090;(L/B/S)U template;Lippenslaan;4;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;11209143;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8338569;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8342695;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8342696;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8342697;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8347163;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8351486;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8351487;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8351488;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8356314;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8356315;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8365185;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333278;8365186;(L/B/S)U template;Lippenslaan;34;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;10554904;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;10554971;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;10556195;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;10557680;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;11078987;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;11139486;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;11139487;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;10551385;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;10551465;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333279;10551472;(L/B/S)U template;Lippenslaan;44;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;8337047;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;8341156;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;8354668;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;8363546;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;8363547;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;10557926;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;11207445;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333282;11207446;(L/B/S)U template;Lippenslaan;50;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;8334352;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;8334353;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;8351519;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;8356350;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;8356351;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;8360812;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;8365228;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11079328;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11079329;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11079330;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11079331;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11079332;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11079333;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11079334;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;333296;11208026;(L/B/S)U template;Boudewijnlaan;36;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;338503;8340938;(L/B/S)U template;Alfred Verweeplein;18;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;338503;8349785;(L/B/S)U template;Alfred Verweeplein;18;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;338503;8359035;(L/B/S)U template;Alfred Verweeplein;18;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;338503;8359036;(L/B/S)U template;Alfred Verweeplein;18;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;338503;8363342;(L/B/S)U template;Alfred Verweeplein;18;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;338503;8363343;(L/B/S)U template;Alfred Verweeplein;18;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;338503;11207079;(L/B/S)U template;Alfred Verweeplein;18;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;11227494;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;11227495;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;11227496;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;11227497;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;11227498;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;8363909;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;8363910;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;11079118;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1209518;11079119;(L/B/S)U template;Piers de Raveschootlaan;67;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139315;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139316;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139317;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139318;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139319;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139320;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139321;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139322;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139323;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139324;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139325;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139326;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139327;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139328;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1321264;11139329;(L/B/S)U template;Lippenslaan;165;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1389167;11207154;(L/B/S)U template;Alfred Verweeplein;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1389167;8333660;(L/B/S)U template;Alfred Verweeplein;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1389167;8333661;(L/B/S)U template;Alfred Verweeplein;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1389167;8346466;(L/B/S)U template;Alfred Verweeplein;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1389167;8350798;(L/B/S)U template;Alfred Verweeplein;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1389167;8360063;(L/B/S)U template;Alfred Verweeplein;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1389167;8360064;(L/B/S)U template;Alfred Verweeplein;21;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1438103;11212046;(L/B/S)U template;Lippenslaan;68;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1438103;8332563;(L/B/S)U template;Lippenslaan;68;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1438103;8349784;(L/B/S)U template;Lippenslaan;68;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1438103;8354450;(L/B/S)U template;Lippenslaan;68;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1438103;8354451;(L/B/S)U template;Lippenslaan;68;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1438103;8359034;(L/B/S)U template;Lippenslaan;68;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1438103;8363341;(L/B/S)U template;Lippenslaan;68;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1483952;11212123;(L/B/S)U template;Lippenslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1483952;8335172;(L/B/S)U template;Lippenslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1483952;8335173;(L/B/S)U template;Lippenslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1483952;8339421;(L/B/S)U template;Lippenslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1483952;8352279;(L/B/S)U template;Lippenslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1483952;8357238;(L/B/S)U template;Lippenslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;1483952;8361715;(L/B/S)U template;Lippenslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;11232467;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;8332586;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;8336873;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;8340951;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;8345412;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;8354481;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;8359060;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758748;8359061;(L/B/S)U template;Burg. Frans Desmidtplein;2;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;11232468;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;8332588;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;8336874;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;8336875;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;8340953;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;8345415;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;8345416;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2758749;8349812;(L/B/S)U template;Burg. Frans Desmidtplein;3;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759601;8334382;(L/B/S)U template;Elizabetlaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759601;8334383;(L/B/S)U template;Elizabetlaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759601;8351541;(L/B/S)U template;Elizabetlaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759601;8351542;(L/B/S)U template;Elizabetlaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759601;8356378;(L/B/S)U template;Elizabetlaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759601;11079253;(L/B/S)U template;Elizabetlaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759601;11079254;(L/B/S)U template;Elizabetlaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8332390;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8336670;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8336671;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8340790;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8340791;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8354257;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8354258;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8354259;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8354260;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8354261;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8358865;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8358866;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8363176;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8363177;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;8363178;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;11079255;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;11079256;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;11079257;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;11079258;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2759617;11079259;(L/B/S)U template;Elizabetlaan;108;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2761870;8355921;(L/B/S)U template;Koningslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2761870;8355922;(L/B/S)U template;Koningslaan;100;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139330;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139331;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139332;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139333;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139334;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139335;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139336;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139337;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139338;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139339;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139340;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139341;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139342;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139343;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762936;11139344;(L/B/S)U template;Lippenslaan;5;A;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;10555993;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;10556331;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;10556419;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;10556631;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;10556921;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;10557361;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;11139570;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;11139571;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;11139572;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762943;11139573;(L/B/S)U template;Lippenslaan;10;;B;BOWN;B;BOWN;XA
KNOKKE - FH01;2762953;11139168;(L/B/S)U template;Lippenslaan;17;;B;BOWN;B;BOWN;XA
