Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
ANTWERPEN-WEST - FH01;108074;11077811;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077812;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077813;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077814;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077815;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077816;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077817;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077818;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077819;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077820;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108074;11077821;(L/B/S)U template;Bataviastraat;7;;;;;
ANTWERPEN-WEST - FH01;108075;1801153;(L/B/S)U template;Bataviastraat;5;;;;;
ANTWERPEN-WEST - FH01;108076;1610311;(L/B/S)U template;Bataviastraat;1;;;;;
ANTWERPEN-WEST - FH01;108077;1724090;(L/B/S)U template;Nassaustraat;26;;;;;
ANTWERPEN-WEST - FH01;108077;1724091;(L/B/S)U template;Nassaustraat;26;;;;;
ANTWERPEN-WEST - FH01;108078;1742895;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1742896;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743022;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743023;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743172;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743173;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743284;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743285;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743354;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743355;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;1743376;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108078;11195439;(L/B/S)U template;Nassaustraat;30;;;;;
ANTWERPEN-WEST - FH01;108079;1610782;(L/B/S)U template;Napoleonkaai;1;;;;;
ANTWERPEN-WEST - FH01;108079;1611562;(L/B/S)U template;Napoleonkaai;1;;;;;
ANTWERPEN-WEST - FH01;108079;1612073;(L/B/S)U template;Napoleonkaai;1;;;;;
ANTWERPEN-WEST - FH01;108079;1613125;(L/B/S)U template;Napoleonkaai;1;;;;;
ANTWERPEN-WEST - FH01;108079;10411080;(L/B/S)U template;Napoleonkaai;1;;;;;
ANTWERPEN-WEST - FH01;108080;1738759;(L/B/S)U template;Napoleonkaai;3;;;;;
ANTWERPEN-WEST - FH01;108081;1839315;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;1839497;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;1839630;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;1839729;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077513;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077514;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077515;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077516;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077517;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077518;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077519;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108081;11077520;(L/B/S)U template;Napoleonkaai;7;;;;;
ANTWERPEN-WEST - FH01;108082;1706430;(L/B/S)U template;Amsterdamstraat;22;;;;;
ANTWERPEN-WEST - FH01;108082;1706622;(L/B/S)U template;Amsterdamstraat;22;;;;;
ANTWERPEN-WEST - FH01;108082;1706763;(L/B/S)U template;Amsterdamstraat;22;;;;;
ANTWERPEN-WEST - FH01;108082;1706837;(L/B/S)U template;Amsterdamstraat;22;;;;;
ANTWERPEN-WEST - FH01;108082;1707040;(L/B/S)U template;Amsterdamstraat;22;;;;;
ANTWERPEN-WEST - FH01;108082;11078047;(L/B/S)U template;Amsterdamstraat;22;;;;;
ANTWERPEN-WEST - FH01;108082;11078048;(L/B/S)U template;Amsterdamstraat;22;;;;;
ANTWERPEN-WEST - FH01;108083;10414038;(L/B/S)U template;Amsterdamstraat;24;;;;;
ANTWERPEN-WEST - FH01;108085;1763512;(L/B/S)U template;Amsterdamstraat;36;;;;;
ANTWERPEN-WEST - FH01;108271;1729359;(L/B/S)U template;August Michielsstraat;27;;;;;
ANTWERPEN-WEST - FH01;108272;1767376;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;1767431;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;1767483;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;1767542;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;1767571;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;1767602;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;1767623;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;1767641;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;11184335;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;11184336;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;11184337;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108272;11184338;(L/B/S)U template;August Michielsstraat;38;;;;;
ANTWERPEN-WEST - FH01;108273;11131150;(L/B/S)U template;August Michielsstraat;26;;;;;
ANTWERPEN-WEST - FH01;108274;11076485;(L/B/S)U template;August Michielsstraat;13;;;;;
ANTWERPEN-WEST - FH01;108275;1717603;(L/B/S)U template;August Michielsstraat;24;;;;;
ANTWERPEN-WEST - FH01;108275;1717604;(L/B/S)U template;August Michielsstraat;24;;;;;
ANTWERPEN-WEST - FH01;108275;1717605;(L/B/S)U template;August Michielsstraat;24;;;;;
ANTWERPEN-WEST - FH01;108275;1717606;(L/B/S)U template;August Michielsstraat;24;;;;;
ANTWERPEN-WEST - FH01;108276;11136085;(L/B/S)U template;August Michielsstraat;2;;;;;
ANTWERPEN-WEST - FH01;108276;11136086;(L/B/S)U template;August Michielsstraat;2;;;;;
ANTWERPEN-WEST - FH01;108282;11136092;(L/B/S)U template;Kempischdok-Westkaai;92;;;;;
ANTWERPEN-WEST - FH01;108283;11077047;(L/B/S)U template;Kempischdok-Westkaai;90;;;;;
ANTWERPEN-WEST - FH01;108283;11077048;(L/B/S)U template;Kempischdok-Westkaai;90;;;;;
ANTWERPEN-WEST - FH01;108284;1846985;(L/B/S)U template;Kempischdok-Westkaai;74;;;;;
ANTWERPEN-WEST - FH01;108285;11076466;(L/B/S)U template;Kempischdok-Westkaai;72;;;;;
ANTWERPEN-WEST - FH01;108287;1768938;(L/B/S)U template;Kempischdok-Westkaai;38;;;;;
ANTWERPEN-WEST - FH01;108288;1725424;(L/B/S)U template;Kempischdok-Westkaai;26;;;;;
ANTWERPEN-WEST - FH01;108288;1725425;(L/B/S)U template;Kempischdok-Westkaai;26;;;;;
ANTWERPEN-WEST - FH01;108288;11077238;(L/B/S)U template;Kempischdok-Westkaai;26;;;;;
ANTWERPEN-WEST - FH01;108288;11077239;(L/B/S)U template;Kempischdok-Westkaai;26;;;;;
ANTWERPEN-WEST - FH01;108289;1632758;(L/B/S)U template;Napelsstraat;110;;;;;
ANTWERPEN-WEST - FH01;108289;1632759;(L/B/S)U template;Napelsstraat;110;;;;;
ANTWERPEN-WEST - FH01;108289;1632760;(L/B/S)U template;Napelsstraat;110;;;;;
ANTWERPEN-WEST - FH01;108289;1632761;(L/B/S)U template;Napelsstraat;110;;;;;
ANTWERPEN-WEST - FH01;108289;11077502;(L/B/S)U template;Napelsstraat;110;;;;;
ANTWERPEN-WEST - FH01;108290;1625026;(L/B/S)U template;Napelsstraat;104;;;;;
ANTWERPEN-WEST - FH01;108290;1625027;(L/B/S)U template;Napelsstraat;104;;;;;
ANTWERPEN-WEST - FH01;108290;11077496;(L/B/S)U template;Napelsstraat;104;;;;;
ANTWERPEN-WEST - FH01;108290;11077497;(L/B/S)U template;Napelsstraat;104;;;;;
ANTWERPEN-WEST - FH01;108290;11077498;(L/B/S)U template;Napelsstraat;104;;;;;
ANTWERPEN-WEST - FH01;108291;10368264;(L/B/S)U template;Napelsstraat;42;;;;;
ANTWERPEN-WEST - FH01;108291;10368463;(L/B/S)U template;Napelsstraat;42;;;;;
ANTWERPEN-WEST - FH01;108291;10374859;(L/B/S)U template;Napelsstraat;42;;;;;
ANTWERPEN-WEST - FH01;108291;10377508;(L/B/S)U template;Napelsstraat;42;;;;;
ANTWERPEN-WEST - FH01;108292;1835499;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835524;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835529;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835530;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835581;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835582;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835583;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835624;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835625;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835626;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835645;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835646;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835647;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835660;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108292;1835661;(L/B/S)U template;Napelsstraat;67;;;;;
ANTWERPEN-WEST - FH01;108293;1832821;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1832822;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1832888;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1832889;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1832974;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1832975;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1833044;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1833045;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1833090;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1833091;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1833118;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108293;1833119;(L/B/S)U template;Napelsstraat;65;;;;;
ANTWERPEN-WEST - FH01;108294;1830200;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830201;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830250;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830251;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830252;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830329;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830330;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830331;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830394;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830395;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830396;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830441;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830442;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830460;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830461;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830462;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108294;1830514;(L/B/S)U template;Napelsstraat;63;;;;;
ANTWERPEN-WEST - FH01;108296;1725423;(L/B/S)U template;Rigastraat;26;;;;;
ANTWERPEN-WEST - FH01;108296;11077608;(L/B/S)U template;Rigastraat;26;;;;;
ANTWERPEN-WEST - FH01;108296;11077609;(L/B/S)U template;Rigastraat;26;;;;;
ANTWERPEN-WEST - FH01;108296;11077610;(L/B/S)U template;Rigastraat;26;;;;;
ANTWERPEN-WEST - FH01;108296;11077611;(L/B/S)U template;Rigastraat;26;;;;;
ANTWERPEN-WEST - FH01;108296;11077612;(L/B/S)U template;Rigastraat;26;;;;;
ANTWERPEN-WEST - FH01;108297;11076492;(L/B/S)U template;Cadixstraat;49;;;;;
ANTWERPEN-WEST - FH01;108298;1771617;(L/B/S)U template;Cadixstraat;39;;;;;
ANTWERPEN-WEST - FH01;108298;11078032;(L/B/S)U template;Cadixstraat;39;;;;;
ANTWERPEN-WEST - FH01;108299;1764556;(L/B/S)U template;Cadixstraat;37;;;;;
ANTWERPEN-WEST - FH01;108299;1764565;(L/B/S)U template;Cadixstraat;37;;;;;
ANTWERPEN-WEST - FH01;108299;1764655;(L/B/S)U template;Cadixstraat;37;;;;;
ANTWERPEN-WEST - FH01;108299;1764750;(L/B/S)U template;Cadixstraat;37;;;;;
ANTWERPEN-WEST - FH01;108300;10372383;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108300;10372384;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108300;10372610;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108300;10372611;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108300;10372782;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108300;10372783;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108300;10374557;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108300;10374558;(L/B/S)U template;Genuastraat;16;;;;;
ANTWERPEN-WEST - FH01;108301;11076641;(L/B/S)U template;Genuastraat;2;;;;;
ANTWERPEN-WEST - FH01;108303;1811145;(L/B/S)U template;Londenstraat;53;;;;;
ANTWERPEN-WEST - FH01;108305;1748866;(L/B/S)U template;Londenstraat;31;;;;;
ANTWERPEN-WEST - FH01;108306;1615577;(L/B/S)U template;Londenstraat;1;;;;;
ANTWERPEN-WEST - FH01;108308;1807561;(L/B/S)U template;Napelsstraat;51;;;;;
ANTWERPEN-WEST - FH01;108331;1766517;(L/B/S)U template;Napelsstraat;37;;;;;
ANTWERPEN-WEST - FH01;108331;11077495;(L/B/S)U template;Napelsstraat;37;;;;;
ANTWERPEN-WEST - FH01;108332;1759461;(L/B/S)U template;Napelsstraat;35;;;;;
ANTWERPEN-WEST - FH01;108332;1759591;(L/B/S)U template;Napelsstraat;35;;;;;
ANTWERPEN-WEST - FH01;108332;1759702;(L/B/S)U template;Napelsstraat;35;;;;;
ANTWERPEN-WEST - FH01;108332;1759868;(L/B/S)U template;Napelsstraat;35;;;;;
ANTWERPEN-WEST - FH01;108782;11184271;(L/B/S)U template;Kribbestraat;24;;;;;
ANTWERPEN-WEST - FH01;108782;1715351;(L/B/S)U template;Kribbestraat;24;;;;;
ANTWERPEN-WEST - FH01;108782;1715576;(L/B/S)U template;Kribbestraat;24;;;;;
ANTWERPEN-WEST - FH01;108782;1715813;(L/B/S)U template;Kribbestraat;24;;;;;
ANTWERPEN-WEST - FH01;108782;11077273;(L/B/S)U template;Kribbestraat;24;;;;;
ANTWERPEN-WEST - FH01;108783;1865066;(L/B/S)U template;Kribbestraat;9;;;;;
ANTWERPEN-WEST - FH01;108783;1865337;(L/B/S)U template;Kribbestraat;9;;;;;
ANTWERPEN-WEST - FH01;108783;10411907;(L/B/S)U template;Kribbestraat;9;;;;;
ANTWERPEN-WEST - FH01;108783;10412003;(L/B/S)U template;Kribbestraat;9;;;;;
ANTWERPEN-WEST - FH01;108785;11184348;(L/B/S)U template;Kribbestraat;2;;;;;
ANTWERPEN-WEST - FH01;108785;1693415;(L/B/S)U template;Kribbestraat;2;;;;;
ANTWERPEN-WEST - FH01;108785;1693416;(L/B/S)U template;Kribbestraat;2;;;;;
ANTWERPEN-WEST - FH01;108785;1693417;(L/B/S)U template;Kribbestraat;2;;;;;
ANTWERPEN-WEST - FH01;108785;1693418;(L/B/S)U template;Kribbestraat;2;;;;;
ANTWERPEN-WEST - FH01;108785;11077256;(L/B/S)U template;Kribbestraat;2;;;;;
ANTWERPEN-WEST - FH01;108786;11076592;(L/B/S)U template;Bordeauxstraat;13;;;;;
ANTWERPEN-WEST - FH01;108786;11076593;(L/B/S)U template;Bordeauxstraat;13;;;;;
ANTWERPEN-WEST - FH01;108786;11076594;(L/B/S)U template;Bordeauxstraat;13;;;;;
ANTWERPEN-WEST - FH01;108786;11076595;(L/B/S)U template;Bordeauxstraat;13;;;;;
ANTWERPEN-WEST - FH01;108786;11076596;(L/B/S)U template;Bordeauxstraat;13;;;;;
ANTWERPEN-WEST - FH01;108787;1867512;(L/B/S)U template;Bordeauxstraat;9;;;;;
ANTWERPEN-WEST - FH01;108787;10364757;(L/B/S)U template;Bordeauxstraat;9;;;;;
ANTWERPEN-WEST - FH01;108787;11077788;(L/B/S)U template;Bordeauxstraat;9;;;;;
ANTWERPEN-WEST - FH01;108787;11077789;(L/B/S)U template;Bordeauxstraat;9;;;;;
ANTWERPEN-WEST - FH01;108787;11077790;(L/B/S)U template;Bordeauxstraat;9;;;;;
ANTWERPEN-WEST - FH01;108788;10410917;(L/B/S)U template;Bordeauxstraat;7;;;;;
ANTWERPEN-WEST - FH01;108788;10411026;(L/B/S)U template;Bordeauxstraat;7;;;;;
ANTWERPEN-WEST - FH01;108788;10410764;(L/B/S)U template;Bordeauxstraat;7;;;;;
ANTWERPEN-WEST - FH01;108790;1649234;(L/B/S)U template;Napelsstraat;130;;;;;
ANTWERPEN-WEST - FH01;108791;1633243;(L/B/S)U template;Napelsstraat;112;;;;;
ANTWERPEN-WEST - FH01;108791;1633296;(L/B/S)U template;Napelsstraat;112;;;;;
ANTWERPEN-WEST - FH01;108791;1633404;(L/B/S)U template;Napelsstraat;112;;;;;
ANTWERPEN-WEST - FH01;108791;1633419;(L/B/S)U template;Napelsstraat;112;;;;;
ANTWERPEN-WEST - FH01;108791;1633434;(L/B/S)U template;Napelsstraat;112;;;;;
ANTWERPEN-WEST - FH01;108792;1748566;(L/B/S)U template;Napoleonkaai;31;;;;;
ANTWERPEN-WEST - FH01;108792;1748567;(L/B/S)U template;Napoleonkaai;31;;;;;
ANTWERPEN-WEST - FH01;108792;1748568;(L/B/S)U template;Napoleonkaai;31;;;;;
ANTWERPEN-WEST - FH01;108792;1748569;(L/B/S)U template;Napoleonkaai;31;;;;;
ANTWERPEN-WEST - FH01;108793;1785474;(L/B/S)U template;Napoleonkaai;43;;;;;
ANTWERPEN-WEST - FH01;108793;1785475;(L/B/S)U template;Napoleonkaai;43;;;;;
ANTWERPEN-WEST - FH01;108793;11077521;(L/B/S)U template;Napoleonkaai;43;;;;;
ANTWERPEN-WEST - FH01;108794;10413400;(L/B/S)U template;Napoleonkaai;45;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;108795;1810993;(L/B/S)U template;Napoleonkaai;53;;;;;
ANTWERPEN-WEST - FH01;108796;1698255;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108796;1698256;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108796;1698257;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108796;1698258;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108796;1698259;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108796;1698260;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108796;1698261;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108796;1698262;(L/B/S)U template;Londenstraat;20;;;;;
ANTWERPEN-WEST - FH01;108797;1731030;(L/B/S)U template;Londenstraat;28;;;;;
ANTWERPEN-WEST - FH01;108797;1731083;(L/B/S)U template;Londenstraat;28;;;;;
ANTWERPEN-WEST - FH01;108797;1731477;(L/B/S)U template;Londenstraat;28;;;;;
ANTWERPEN-WEST - FH01;108797;11077309;(L/B/S)U template;Londenstraat;28;;;;;
ANTWERPEN-WEST - FH01;108797;11184297;(L/B/S)U template;Londenstraat;28;;;;;
ANTWERPEN-WEST - FH01;108798;11076606;(L/B/S)U template;Londenstraat;36;;;;;
ANTWERPEN-WEST - FH01;108798;11076607;(L/B/S)U template;Londenstraat;36;;;;;
ANTWERPEN-WEST - FH01;108798;11076608;(L/B/S)U template;Londenstraat;36;;;;;
ANTWERPEN-WEST - FH01;108799;1767371;(L/B/S)U template;Londenstraat;38;;;;;
ANTWERPEN-WEST - FH01;108799;1767477;(L/B/S)U template;Londenstraat;38;;;;;
ANTWERPEN-WEST - FH01;108799;1767570;(L/B/S)U template;Londenstraat;38;;;;;
ANTWERPEN-WEST - FH01;108799;1767760;(L/B/S)U template;Londenstraat;38;;;;;
ANTWERPEN-WEST - FH01;108800;1805600;(L/B/S)U template;Londenstraat;50;;;;;
ANTWERPEN-WEST - FH01;108800;1805601;(L/B/S)U template;Londenstraat;50;;;;;
ANTWERPEN-WEST - FH01;108800;1805602;(L/B/S)U template;Londenstraat;50;;;;;
ANTWERPEN-WEST - FH01;108800;1805603;(L/B/S)U template;Londenstraat;50;;;;;
ANTWERPEN-WEST - FH01;108800;11077318;(L/B/S)U template;Londenstraat;50;;;;;
ANTWERPEN-WEST - FH01;108801;1809164;(L/B/S)U template;Londenstraat;52;;;;;
ANTWERPEN-WEST - FH01;108929;1839648;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077133;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077134;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077136;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077137;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077138;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077139;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077140;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077141;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077142;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077143;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108929;11077144;(L/B/S)U template;Cadixstraat;7;;;;;
ANTWERPEN-WEST - FH01;108930;1615578;(L/B/S)U template;Cadixstraat;1;;;;;
ANTWERPEN-WEST - FH01;108930;11077979;(L/B/S)U template;Cadixstraat;1;;;;;
ANTWERPEN-WEST - FH01;108936;1674865;(L/B/S)U template;Kattendijkdok-Oostkaai;17;;;;;
ANTWERPEN-WEST - FH01;108936;11077202;(L/B/S)U template;Kattendijkdok-Oostkaai;17;;;;;
ANTWERPEN-WEST - FH01;108936;11077203;(L/B/S)U template;Kattendijkdok-Oostkaai;17;;;;;
ANTWERPEN-WEST - FH01;108937;1742117;(L/B/S)U template;Kattendijkdok-Oostkaai;3;;;;;
ANTWERPEN-WEST - FH01;108939;11076329;(L/B/S)U template;Kattendijkdok-Oostkaai;5;;;;;
ANTWERPEN-WEST - FH01;108940;10364965;(L/B/S)U template;Indiestraat;36;;;;;
ANTWERPEN-WEST - FH01;108940;11077181;(L/B/S)U template;Indiestraat;36;;;;;
ANTWERPEN-WEST - FH01;108941;11131123;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108941;11131124;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108941;11131125;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108941;11131126;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108941;11131127;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108941;11131128;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108941;11131129;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108941;11131130;(L/B/S)U template;Indiestraat;22;;;;;
ANTWERPEN-WEST - FH01;108942;11076970;(L/B/S)U template;Indiestraat;21;;;;;
ANTWERPEN-WEST - FH01;108947;11077101;(L/B/S)U template;Indiestraat;18;;;;;
ANTWERPEN-WEST - FH01;108947;11077102;(L/B/S)U template;Indiestraat;18;;;;;
ANTWERPEN-WEST - FH01;108947;11077103;(L/B/S)U template;Indiestraat;18;;;;;
ANTWERPEN-WEST - FH01;108947;11077104;(L/B/S)U template;Indiestraat;18;;;;;
ANTWERPEN-WEST - FH01;108947;11077105;(L/B/S)U template;Indiestraat;18;;;;;
ANTWERPEN-WEST - FH01;108947;11077106;(L/B/S)U template;Indiestraat;18;;;;;
ANTWERPEN-WEST - FH01;108947;11077107;(L/B/S)U template;Indiestraat;18;;;;;
